API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
mxnet.ndarray.contrib.boolean_mask,"* Argument index must have NDArray type, but got 2.0046359748239612e+38
* [23:35:48] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (0 vs. 2) : Operator _contrib_boolean_mask expects 2 inputs, but got 0 instead.
* [23:35:28] src/operator/contrib/boolean_mask.cc:110: Check failed: axis == 0 (205 vs. 0) : Not supported yet
* 'str' object has no attribute 'handle'
* object of type 'float' has no len()",0,0,6,0.06000000000000005,975,57,56.67,4.42
mxnet.ndarray.contrib.box_decode,"* Out of range value for std0, value='-6.696078272398655e+307', in operator _contrib_box_decode(name="""", format=""corner"", std3=""57582.10356576559"", std2=""60286.32358176474"", clip=""58813.62152342392"", std1=""31772.24124689617"", std0=""-6.696078272398655e+307"")
* Shape inconsistent, Provided = [12,2,6,9], inferred shape=[6,9,4]
* Argument data must have NDArray type, but got 7:nF' !4z!ETjzJD4R};^}+tv[|TJ&m7Dm#hs/47y6H	Bk3`_|[Jw<,9c]r)eweS=
* Argument anchors must have NDArray type, but got e
* Argument anchors must have NDArray type, but got 0V/;^|H.Y`UJ^FwP]j~+&g0%H`?y@.F(+7aWTK:<3m'K",0,0,39,0.19999999999999996,1000,204,62.64,2.8
mxnet.ndarray.contrib.box_encode,"* object of type 'bool' has no len()
* Argument matches must have NDArray type, but got 3a$slGN}WO@\=)Z&4^pFUMI+GVY.+.%@
* Argument samples must have NDArray type, but got v	Yo	(""!;BZAzN^0_$8n}}+{6OK_.lMcvz3N*b[U;kcP7JdU{u	rZ(
* Argument refs must have NDArray type, but got `,Q:d}:9,i;!d)I~)N'L?Lq0^DO)/jmi4(b`!kt]sv}#+]TLY	4h)AtZs8(vH}A#EQ&RQ.VFBou2V`5QVN
* Argument refs must have NDArray type, but got @3'(qdaUd=! XZ0}9+mufgY14e|k.\M%u:j~BD8iD=ojZR_JJ;3z6zdmu>_!uO/U&Qx?%lM/j<bG #-Q\Jj;n,OIS<\J$It""oMqYzSF/6?%kX5`R.v![o!<U)]0eBub$\}Um@}C 9N&0",0,0,18,0.010000000000000009,980,12,55.35,5.16
mxnet.ndarray.contrib.box_iou,"* Argument lhs must have NDArray type, but got True
* [23:38:34] src/operator/contrib/./bounding_box-inl.h:548: Check failed: ldim == 4 (10 vs. 4) : last dimension of lhs must be 4 10 provided
* Argument rhs must have NDArray type, but got :#W0Xll,zPTMKAf-{k?'L96Z6kt X\phX?zm
* Argument rhs must have NDArray type, but got #
* Argument rhs must have NDArray type, but got .qHRv6wSL|7e4	&h=%vwNR	c/FABToI",0,0,73,0.0,932,0,43.23,3.61
mxnet.ndarray.contrib.box_nms,"* Argument data must have NDArray type, but got -1814241041
* Out of range value for overlap_thresh, value='-1.0698357631555228e+307', in operator _contrib_box_nms(name="""", out_format=""center"", in_format=""center"", background_id=""18402"", id_index=""226870736"", coord_start=""-69"", topk=""1504807357"", valid_thresh=""-33732.804363495"", force_suppress=""True"", score_index=""100863592"", overlap_thresh=""-1.0698357631555228e+307"")
* Argument data must have NDArray type, but got 	`,#>nkW_[SvCWf>.}6<v\DR ?vy
* Argument data must have NDArray type, but got sGDh$pA(LJc!J+,yuZ[ 	^h}-FlZFO_$(
* Argument data must have NDArray type, but got $t7T$1""R]y?^B[C~&FjL6myqZRa|{~]",0,0,30,0.0,1000,0,50.98,4.05
mxnet.ndarray.contrib.box_non_maximum_suppression,"* Argument data must have NDArray type, but got 118
* Out of range value for valid_thresh, value='-1.634580165532064e+307', in operator _contrib_box_nms(name="""", out_format=""center"", in_format=""center"", background_id=""11628"", id_index=""226"", coord_start=""-8031"", topk=""-37"", valid_thresh=""-1.634580165532064e+307"", force_suppress=""False"", score_index=""-7228480868566952845"", overlap_thresh=""8.563810866459728e+307"")
* Argument data must have NDArray type, but got ?vI|jzV7#twwzB&23#uz$@A
* Argument data must have NDArray type, but got hB~&u
* Argument data must have NDArray type, but got n8 6xOrVW^y)I`',ohYp0",0,0,42,0.0,1000,0,47.96,3.87
mxnet.ndarray.contrib.calibrate_entropy,"* [23:41:46] src/imperative/./imperative_utils.h:146: Operator _contrib_calibrate_entropy inferring shapes failed.
* [23:41:24] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (0 vs. 2) : Operator _contrib_calibrate_entropy expects 2 inputs, but got 0 instead.
* Argument hist_edges must have NDArray type, but got -1.9637134056493762e+38
* object of type 'int' has no len()",0,0,4,0.14,894,122,53.5,3.08
mxnet.ndarray.contrib.cond,"* 'NDArray' object is not callable
* The current array is not a scalar",0,0,2,0.0,1000,0,55.31,2.75
mxnet.ndarray.contrib.count_sketch,"* Invalid Parameter format for processing_batch_size expect int but value='1009991271200205912', in operator _contrib_count_sketch(name="""", processing_batch_size=""1009991271200205912"", out_dim=""-84"")
* Invalid Parameter format for out_dim expect int but value='
* Invalid Parameter format for out_dim expect int but value='
* Invalid Parameter format for out_dim expect int but value='
* Invalid Parameter format for out_dim expect int but value='",0,0,377,0.0,1000,0,59.55,4.14
mxnet.ndarray.contrib.ctc_loss,"* Argument data must have NDArray type, but got 237
* object of type 'int' has no len()
* [23:45:15] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (1 vs. 3) : Operator CTCLoss expects 3 inputs, but got 1 instead.
* Argument label must have NDArray type, but got PB
* Argument label must have NDArray type, but got viX+tCq?ddC41=QD6IhJJ^,{N8m-zLgMIH-j]!%kXwnr jNC1fvyn0""h(G<a(TK|GURUBlH""sGE?C @e;kS",0,0,62,0.0,994,0,45.75,4.45
mxnet.ndarray.contrib.ctcloss,"* Argument label must have NDArray type, but got True
* object of type 'int' has no len()
* Argument data must have NDArray type, but got D,T1;We|Ej&cJtpT	^kXcpb.k2)CS**B{pN(*FwU,[+9Ydhw`	QzX*Mr{0aem
* Argument label must have NDArray type, but got .x~*en{ +""Z1jW9?
* Argument label must have NDArray type, but got ?{4DWoh",0,0,70,0.0,992,0,48.66,4.1
mxnet.ndarray.contrib.deformableconvolution,"* Argument data must have NDArray type, but got -27466.002291377023
* object of type 'bool' has no len()
* Argument bias must have NDArray type, but got K5:!i"">>D+~^ci\G~U-E~oZS2H> iL""	,bkNU.t'1X9 ?G?Ph@(,e#:]2ON6(]H\ HD~;P}Y?O{jicx:FmzzdyTD
* Argument bias must have NDArray type, but got 	T*kkbNanuMz{	_qc&M+}ILW-^z.+vx'ee1[tO`|R}\
* Argument data must have NDArray type, but got Cjxs}=K{",0,0,91,0.0,1000,0,81.37,3.59
mxnet.ndarray.contrib.deformablepsroipooling,"* Argument trans must have NDArray type, but got ${shQ8(IZx nxSJcWI1`Kw@7aYWu|	+_(FRl~*WDPb!>E$vZ]UvS5=X3oL4sa0nO()_?,^nQj.OJ
* value -1.20444e+38 for Parameter trans_std exceed bound [0,1]
* Argument trans must have NDArray type, but got 9:e{CJ-XV1#~C~T!j,%[ cW\ 3T5d2ST9}}""HR`2y	_SuNKb >T8A4x#
* Argument trans must have NDArray type, but got  A8pO^u'&ufn-jVzd%;5*FJyx5,*oaYDU"";*4;
* Argument trans must have NDArray type, but got xbP-(s 1^3g6O+O$eO=HdIqz?R4<Fi;[^KDT_^q^X~CD3E=qT",0,0,56,0.0,1000,0,73.38,3.72
mxnet.ndarray.contrib.dequantize,"* Argument min_range must have NDArray type, but got 1.8482140768868356e+37
* object of type 'int' has no len()
* [23:13:00] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (1 vs. 3) : Operator _contrib_dequantize expects 3 inputs, but got 1 instead.
* 'str' object has no attribute 'handle'",0,0,4,0.0,971,0,22.86,3.06
mxnet.ndarray.contrib.dgl_adjacency,"* Argument data must have NDArray type, but got -77
* Shape inconsistent, Provided = [13,15,4,9], inferred shape=[16]
* Argument data must have NDArray type, but got ,5S""I1gd:E>u99X6\
* Argument data must have NDArray type, but got O_(#\sqx;nv=`cw
* Argument data must have NDArray type, but got kN>.E-}~mJA""&3Yz[I%WL#Mq5ks7!+5m`>AsW;W	$	tC>O}f ""zd@ Tz\@eR)f(~E;dPk?>,m}Zr""""D6[1A|8[!&zJ",0,0,41,0.0,873,0,23.75,4.89
mxnet.ndarray.contrib.dgl_graph_compact,"* object of type 'int' has no len()
* value 0 for Parameter num_args should be greater equal to 2
* 'str' object has no attribute 'handle'",0,0,3,0.0,1000,0,40.01,4.73
mxnet.ndarray.contrib.div_sqrt_dim,"* [23:14:34] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 0-th output: expected [4,13], got [13,9]
* [23:14:39] src/imperative/./imperative_utils.h:146: Operator _contrib_div_sqrt_dim inferring shapes failed.
* object of type 'int' has no len()
* Argument data must have NDArray type, but got 1.90335235886116e+38
* [23:14:51] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (0 vs. 1) : Operator _contrib_div_sqrt_dim expects 1 inputs, but got 0 instead.",0,0,7,0.51,674,344,31.67,0.41
mxnet.ndarray.contrib.edge_id,"* Argument v must have NDArray type, but got 21497.516482250532
* object of type 'bool' has no len()
* Argument v must have NDArray type, but got K4*fA""tCLRYVpPA|nEI\n73D-,N1D4LnpW`5q&TeJ_oG=E(AQ$skMJ
* Argument u must have NDArray type, but got R]\}ou@Y""LvWEfUn@<tvD<,+Xm<&Q;v{IlO+wqG)jj~2!Ar7t.xMB] u^$GM{SQpUc1F;P*lus
* Argument v must have NDArray type, but got S)R",0,0,99,0.0,972,0,29.49,3.66
mxnet.ndarray.contrib.fft,"* Argument data must have NDArray type, but got 98
* Invalid Parameter format for compute_size expect int but value='4371838811755307128', in operator _contrib_fft(name="""", compute_size=""4371838811755307128"")
* Argument data must have NDArray type, but got 
* Argument data must have NDArray type, but got _=2`%sx@]58)Dn)KDu<0
* Argument data must have NDArray type, but got Mk:T5W<^e11",0,0,43,0.0,995,0,27.15,3.66
mxnet.ndarray.contrib.getnnz,"* Argument data must have NDArray type, but got &ddMYgq0!-B0
* object of type 'int' has no len()
* Argument data must have NDArray type, but got 1%V'wuu	*\zWcSMM}E.#fZ:<0a6x@}q>AP_t*o.\dsoHsY~N;m;5gyJM-T<aFuBc
* Argument data must have NDArray type, but got {2
* Argument data must have NDArray type, but got lRD<w#,Zkyd2fymbP??Jyb5~ `75Ed/m<X,-&Uq]L[l;:dAN4hEnN>|Mq^Q'(",0,0,37,0.0,995,0,27.1,3.59
mxnet.ndarray.contrib.gradientmultiplier,"* [23:17:17] src/imperative/./imperative_utils.h:146: Operator _contrib_gradientmultiplier inferring shapes failed.
* [23:16:51] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 0-th output: expected [-1,-1], got [3]
* [23:17:05] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (0 vs. 1) : Operator _contrib_gradientmultiplier expects 1 inputs, but got 0 instead.
* Argument data must have NDArray type, but got -1.0043390630667197e+38
* object of type 'float' has no len()",0,0,9,0.07999999999999996,999,77,36.88,2.14
mxnet.ndarray.contrib.group_adagrad_update,"* Out of range value for clip_gradient, value='-7.708983609720159e+307', in operator _contrib_group_adagrad_update(name="""", epsilon=""-4.573778828510934e+37"", clip_gradient=""-7.708983609720159e+307"", rescale_grad=""-21992.32208361767"", lr=""0.7512132543751949"")
* Argument grad must have NDArray type, but got -36373662
* Argument grad must have NDArray type, but got ZE:4kOVEagZA7'8N+E,{e2I[KNKKlbR'vHKd67a*N7iQ;g""o)V|#K""B\d%bzMhYZEa`Mu
* Argument grad must have NDArray type, but got L*@hqbLIms#xIPEr<7n^""veA1?e
* Argument history must have NDArray type, but got G{QlE3MV7&!z)p|bR-6ic3SG+YN7*id>#'{z%6~(f3Gys'5",0,0,77,0.0,1000,0,30.45,3.43
mxnet.ndarray.contrib.hawkesll,"* object of type 'bool' has no len()
* Argument max_time must have NDArray type, but got 651176126
* [23:18:26] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (2 vs. 8) : Operator _contrib_hawkesll expects 8 inputs, but got 2 instead.
* 'str' object has no attribute 'handle'",0,0,4,0.0,1000,0,28.32,3.18
mxnet.ndarray.contrib.ifft,"* Argument data must have NDArray type, but got 13851.56739074162
* [23:18:45] src/imperative/./imperative_utils.h:146: Operator _contrib_ifft inferring shapes failed.
* Argument data must have NDArray type, but got M	B*r:|!c{~2z3ze4rqHHS)E6cs*
* Argument data must have NDArray type, but got } q5su~B'j`;jk(|G	R""FsAO
* Argument data must have NDArray type, but got m@]cGkho$4c^kXuW[1nBM7UgzsF$uKB",0,0,43,0.0,996,0,27.45,4.12
mxnet.ndarray.contrib.index_array,"* Invalid Parameter format for axes expect Shape or None but value='
* Invalid Parameter format for axes expect Shape or None but value='
* 'str' object has no attribute 'handle'
* Invalid Parameter format for axes expect Shape or None but value='
* Invalid Parameter format for axes expect Shape or None but value='",0,0,397,0.0,995,0,30.21,4.68
mxnet.ndarray.contrib.index_copy,"* [23:20:23] src/operator/contrib/./index_copy-inl.h:64: Check failed: in_attrs->at(1).ndim() == 1 (2 vs. 1) : 
* object of type 'int' has no len()
* Argument old_tensor must have NDArray type, but got 
* Argument new_tensor must have NDArray type, but got =09*(UU[+ KzM?#}IbDO,61 T@&;'S5C!~pmep:6`a8aAE8Y?pveMp{-=?Y[x^E\9V<s	/Z<e@	EgX&KInwv+yl6oXPX|oz	_MV|]pPa_) x @$^O^CN		/0bn$/6gL6Ol.6y}O
* Argument new_tensor must have NDArray type, but got [sck25k!dC?	/JvhIi5DDZjvNaEd,X6?(++y7Xj1.inu	e6[X~:i#lvR(",0,0,75,0.0,972,0,30.15,3.67
mxnet.ndarray.contrib.interleaved_matmul_encdec_qk,"* Invalid Parameter format for heads expect int but value='-953367513435191878', in operator _contrib_interleaved_matmul_encdec_qk(name="""", heads=""-953367513435191878"")
* object of type 'int' has no len()
* Invalid Parameter format for heads expect int but value='
* Invalid Parameter format for heads expect int but value='
* Invalid Parameter format for heads expect int but value='",0,0,508,0.0,1000,0,36.83,4.52
mxnet.ndarray.contrib.interleaved_matmul_encdec_valatt,"* Invalid Parameter format for heads expect int but value='
* Argument keys_values must have NDArray type, but got ?(;F NPm7fmn~sjCv=TQmWX@&:j4M(<bjn`:R.}G.>>jiQcFo7L(dw~6*n>Fk.lk6>#^\ .=SCyO-/}S.~J?k_C`{n2%~	ioo0^isMN[4O_&*W_%1HDP8Hd=xZRMHt=-[|3fk_<~+d\dl5)@T1B2hWatO``wI-@,{(UY'o0>h	F f{~$Z!`w*9Yx5@.M.
* Invalid Parameter format for heads expect int but value='
* Argument keys_values must have NDArray type, but got cc>Xz
* Argument attention must have NDArray type, but got 2=_\k,+KDt0FK`y[hk^5qc!.pn(h@aB2.--0<AJIuR]fhOip%>QhLq6""hI!c?'n1tjA?nR|I92)oU*E&XXgk7j|l""^Xi^O(-Yu=^'{Ags	J#O%(s%8&sK4S#uQ",0,0,457,0.0,998,0,35.62,4.45
mxnet.ndarray.contrib.interleaved_matmul_selfatt_qk,"* Invalid Parameter format for heads expect int but value='
* [23:22:13] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (0 vs. 1) : Operator _contrib_interleaved_matmul_selfatt_qk expects 1 inputs, but got 0 instead.
* Invalid Parameter format for heads expect int but value='
* Invalid Parameter format for heads expect int but value='
* Invalid Parameter format for heads expect int but value='",0,0,510,0.020000000000000018,994,19,33.2,5.24
mxnet.ndarray.contrib.interleaved_matmul_selfatt_valatt,"* Invalid Parameter format for heads expect int but value='-2928562624122443822', in operator _contrib_interleaved_matmul_selfatt_valatt(name="""", heads=""-2928562624122443822"")
* Argument attention must have NDArray type, but got False
* Invalid Parameter format for heads expect int but value='
* Argument queries_keys_values must have NDArray type, but got i#sZt3_#{n8dU-\0O5%Uv|jkAcc(utg2Da4$@JC1[/&:=C""08L5LoIoK:%oW>_y	PW.LpG""j]kM~?HyQot;c,lYoHJAk8GvN/>@@$*Pj]""VeOl0fI}mYtbF[@
* Argument queries_keys_values must have NDArray type, but got v9836	uv,'9><oNqo_[],*C#O98/s/=(/]bU~b+{%Y2}UJM O]F+XqCzxMdpGbeg16P(	MMnvE8S+WfZH#6nR40a@f(=-R4Q?f~`jI&<],T C9Y&D2Bvk:d@",0,0,491,0.0,1000,0,39.22,4.64
mxnet.ndarray.contrib.multiboxdetection,"* Invalid Parameter format for background_id expect int but value='7718280877333327223', in operator _contrib_MultiBoxDetection(name="""", variances=""()"", force_suppress=""True"", background_id=""7718280877333327223"", threshold=""1.7565153830767897e+38"", nms_topk=""-10323920092080691"", nms_threshold=""1.783347652108354e+38"", clip=""False"")
* Out of range value for nms_threshold, value='2.939387513328351e+307', in operator _contrib_MultiBoxDetection(name="""", variances=""(-1.0742813e+38, 2.1509982e+38)"", force_suppress=""True"", background_id=""627570370"", threshold=""5817.213559578871"", nms_topk=""1737555794"", nms_threshold=""2.939387513328351e+307"", clip=""False"")
* object of type 'int' has no len()
* Invalid Parameter format for variances expect tuple of <float> but value='(7.37911878352812e+307, 4.545606839415944e+307, 2.0998911506248228e+307, 8.923736435689093e+307, -2.563263807053635e+307, 5.722119951104882e+307, -3.527744371434365e+307, -4.85300946884234e+307, 2.8736031688790765e+307, -4.507877750776648e+307, 4.653424436189606e+307, 5.137685557708376e+306, 4.000150637816209e+307, 2.2172910698230995e+307)', in operator _contrib_MultiBoxDetection(name="""", variances=""(7.37911878352812e+307, 4.545606839415944e+307, 2.0998911506248228e+307, 8.923736435689093e+307, -2.563263807053635e+307, 5.722119951104882e+307, -3.527744371434365e+307, -4.85300946884234e+307, 2.8736031688790765e+307, -4.507877750776648e+307, 4.653424436189606e+307, 5.137685557708376e+306, 4.000150637816209e+307, 2.2172910698230995e+307)"", force_suppress=""True"", background_id=""12"", threshold=""27588.540902441455"", nms_topk=""-1608786317"", nms_threshold=""-3.0754327723123085e+307"", clip=""False"")
* Invalid Parameter format for variances expect tuple of <float> but value='(4.479475162746102e+307, 3.125158094623963e+307, 6.156403620329782e+307, -5.801922401236086e+307, -8.147413633745435e+307, -4.4262624477983417e+307, 5.375403730910733e+307, -4.3155659659695443e+307, 2.7405896865736486e+307, -5.172874439359706e+307, -2.6402326091438914e+307, -2.284634069392498e+307, 3.522933023511719e+307, 8.957080929367341e+307, 8.065501147668118e+306, 8.698365889444546e+307, 3.858756446644264e+307, 3.677151145931213e+307, -1.8077593853014042e+307)', in operator _contrib_MultiBoxDetection(name="""", variances=""(4.479475162746102e+307, 3.125158094623963e+307, 6.156403620329782e+307, -5.801922401236086e+307, -8.147413633745435e+307, -4.4262624477983417e+307, 5.375403730910733e+307, -4.3155659659695443e+307, 2.7405896865736486e+307, -5.172874439359706e+307, -2.6402326091438914e+307, -2.284634069392498e+307, 3.522933023511719e+307, 8.957080929367341e+307, 8.065501147668118e+306, 8.698365889444546e+307, 3.858756446644264e+307, 3.677151145931213e+307, -1.8077593853014042e+307)"", force_suppress=""False"", background_id=""125"", threshold=""-6914.918787900271"", nms_topk=""177"", nms_threshold=""8.093408487190614e+307"", clip=""False"")",0,0,340,0.0,1000,0,32.36,3.71
mxnet.ndarray.contrib.multiboxprior,"* Invalid Parameter format for steps expect tuple of <float> but value='(-4.0209620378142687e+307, 2.309748830114281e+307, -3.808596167675076e+307, -7.057617800323166e+307, -6.218140410728064e+307, -2.778622374141915e+306, -9.266480654582699e+306, 2.0764455188676617e+307, -1.3318703876083412e+307, -4.1126912492724143e+307, 3.4656558583011546e+307, 4.2984144139657116e+307, 2.4766742780959636e+307, -8.901721606677978e+307, 8.627891472461432e+307, -4.743941100897269e+307)', in operator _contrib_MultiBoxPrior(name="""", steps=""(-4.0209620378142687e+307, 2.309748830114281e+307, -3.808596167675076e+307, -7.057617800323166e+307, -6.218140410728064e+307, -2.778622374141915e+306, -9.266480654582699e+306, 2.0764455188676617e+307, -1.3318703876083412e+307, -4.1126912492724143e+307, 3.4656558583011546e+307, 4.2984144139657116e+307, 2.4766742780959636e+307, -8.901721606677978e+307, 8.627891472461432e+307, -4.743941100897269e+307)"", offsets=""(2.0123213e+38, 2.2884515e+38, 2.9272705e+38, -1.9968921e+37, -5.9179285e+37, -3.0415416e+38, 6.2499363e+37, -2.1607674e+38, 2.2059794e+38, -1.946537e+38, -9.731654e+37, -2.2181547e+38, -3.2777025e+38)"", clip=""False"", ratios=""[28850.0, -1592.0, 28660.0, -55550.0, 18800.0, 24510.0, 49120.0, -57120.0, -36500.0, -23000.0]"", sizes=""[47000.0, 55700.0]"")
* Invalid Parameter format for steps expect tuple of <float> but value='(-1.8021004435607965e+307, -3.136972897534796e+307, -4.542478311082106e+307, -6.19357728166171e+307, -2.5769225294711657e+306, 4.411765375586981e+307, 1.0280947162604369e+307, 6.963975078856411e+307, 7.054683061512324e+307, 5.512429026191379e+307, 9.31809147927525e+306, -7.672708982727501e+307, 5.602371281503389e+307, 2.6406178238288925e+307, -4.635431322463707e+307, 2.894835762319417e+307, 1.1664046738955784e+307, 8.855215344127376e+307)', in operator _contrib_MultiBoxPrior(name="""", steps=""(-1.8021004435607965e+307, -3.136972897534796e+307, -4.542478311082106e+307, -6.19357728166171e+307, -2.5769225294711657e+306, 4.411765375586981e+307, 1.0280947162604369e+307, 6.963975078856411e+307, 7.054683061512324e+307, 5.512429026191379e+307, 9.31809147927525e+306, -7.672708982727501e+307, 5.602371281503389e+307, 2.6406178238288925e+307, -4.635431322463707e+307, 2.894835762319417e+307, 1.1664046738955784e+307, 8.855215344127376e+307)"", offsets=""(1.8987759e+37,)"", clip=""False"", ratios=""[2.293527242682148e+307, 1.0323122900302225e+307, -3.4809137094956646e+307]"", sizes=""[42980.0, -5670.0, -59840.0]"")
* Invalid Parameter format for offsets expect tuple of <float> but value='(-3.7814341733029006e+307, -6.370494055361929e+307, -7.436243685269945e+307, 1.7519170536449016e+307, 8.721878931333474e+306, 7.015900398507478e+307, 2.4710579091678095e+307, 3.3741698918628604e+307, -2.8376117309002796e+307, 6.706132153720476e+307, 5.087027520825083e+307, -2.6740422752265615e+306, -1.6966702432364954e+307, -1.9843268048115833e+307, 6.913982932279552e+307)', in operator _contrib_MultiBoxPrior(name="""", steps=""(-3.0091904e+38, -3.2975997e+38, -2.8707708e+38, -2.2158583e+38, 3.259697e+38, -2.9212395e+37, -1.8275013e+38, 1.3517264e+38, 1.5999645e+38, 1.1147874e+38, -1.6411693e+38, -2.6027781e+38, -6.793237e+36, 1.790878e+38, -8.1952274e+36, -2.7587586e+38, -1.7736517e+38)"", offsets=""(-3.7814341733029006e+307, -6.370494055361929e+307, -7.436243685269945e+307, 1.7519170536449016e+307, 8.721878931333474e+306, 7.015900398507478e+307, 2.4710579091678095e+307, 3.3741698918628604e+307, -2.8376117309002796e+307, 6.706132153720476e+307, 5.087027520825083e+307, -2.6740422752265615e+306, -1.6966702432364954e+307, -1.9843268048115833e+307, 6.913982932279552e+307)"", clip=""False"", ratios=""[8.640031420342733e+307, -8.772250135492974e+307, -4.556157437992764e+307, -6.450253993655381e+307, -6.258791239685062e+307, 1.449913916235744e+307, 8.628165208159033e+307, -2.1312460961805269e+307, 4.862763862557621e+307, 8.882836080405238e+307, 4.4280471044476753e+307, 8.654499906530776e+307, 8.280521159872973e+307, -8.084638469478047e+307, 3.256207338022423e+307, -2.0416000960652573e+307]"", sizes=""[-30850.0]"")
* Invalid Parameter format for sizes expect tuple of <float> but value='[-2.1057972975189435e+307, 2.5145214929360684e+307, 3.8202172776779013e+307, 2.903687762201028e+307, 7.464305075847392e+307, -6.331668614690079e+307]', in operator _contrib_MultiBoxPrior(name="""", steps=""(-55650.0, 38270.0, -28770.0, 18080.0, 19380.0, 2246.0, 15310.0, 15690.0)"", offsets=""(-58180.0, -8990.0, 32320.0, 54430.0, 38240.0, 46460.0, -7924.0, -25280.0, -7428.0, 32740.0)"", clip=""False"", ratios=""[-1.9151333e+38, 2.9173812e+38, -2.2119824e+38, -3.315222e+38, -4.8854063e+36, -6.5493924e+37, -5.131075e+37, 1.3650629e+38, -3.0009158e+38, 1.987341e+38, 1.9148542e+38, 4.420469e+37, -7.141924e+36, 8.448228e+37, -1.9087502e+38, -2.2552119e+38]"", sizes=""[-2.1057972975189435e+307, 2.5145214929360684e+307, 3.8202172776779013e+307, 2.903687762201028e+307, 7.464305075847392e+307, -6.331668614690079e+307]"")
* Invalid Parameter format for steps expect tuple of <float> but value='(-8.253217476154007e+307, 7.37206670414079e+305, -8.234090018770886e+307, 1.4055741815413302e+307, 8.744468922957143e+307, 3.4674209002971355e+307)', in operator _contrib_MultiBoxPrior(name="""", steps=""(-8.253217476154007e+307, 7.37206670414079e+305, -8.234090018770886e+307, 1.4055741815413302e+307, 8.744468922957143e+307, 3.4674209002971355e+307)"", offsets=""(11240.0, 18380.0)"", clip=""True"", ratios=""[-3.7598609987094056e+307, 7.46623589920387e+307, 5.711290858017816e+307, -6.285730188627815e+307, -3.523643838891728e+307, -1.444289896073881e+306, 8.58014746941317e+307, 4.809505901755696e+307, -5.253684629412457e+307, 4.417505041090782e+307, -8.001870094558872e+307, -3.5178927518126844e+307, 3.9574944242965677e+307, 8.369886509179084e+307, 2.939944533399467e+307, 2.5187443688756237e+307]"", sizes=""[1.8972939e+38, -3.6223458e+37, -1.0138754e+38, -8.2166386e+36]"")",0,0,453,0.0,1000,0,28.69,3.78
