API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
mxnet.ndarray.contrib.quantized_concat,"* object of type 'float' has no len()
* value 0 for Parameter num_args should be greater equal to 1
* 'str' object has no attribute 'handle'",0,0,3,0.0,1000,0,41.16,4.26
mxnet.ndarray.contrib.quantized_conv,"* Argument min_bias must have NDArray type, but got False
* Invalid Input: '
* Argument min_bias must have NDArray type, but got nm \A8LvA,,b!c(]K{<'q~,pDVtSh7m2	[eghj5f)FDfa'C)7j0^A=V&<{x!tT^?`r~gFqD._#\L\ng+
* Argument bias must have NDArray type, but got EM/Jwro$p4sLz""Jzy-+*m$=t@C'_v1fVT[s@x0xW rsjNB|K!rH!jkAd,""*BtYx:
* Argument data must have NDArray type, but got HSxghON1[1]{)""$$q&6iN=\>n@5jsCjjVngRG-}$kU%5q=`2Of-7m>FJA})EC!ij|PDurrj}	0",0,0,258,0.0,1000,0,102.84,3.51
mxnet.ndarray.contrib.quantized_elemwise_add,"* Argument lhs_max must have NDArray type, but got 4556756261970792684
* object of type 'int' has no len()
* Argument rhs must have NDArray type, but got (_Ku 
* Argument rhs must have NDArray type, but got 2>:'mF^Syus#A
* Argument rhs must have NDArray type, but got ,I=,oAP,Tj_X'~'p2FK]i1k!S{@[6)C_?;lHBNuu.6Dk<\x>xrjL=dx%B>G]>7Zsf",0,0,217,0.0,1000,0,51.1,3.44
mxnet.ndarray.contrib.quantized_flatten,"* Argument max_data must have NDArray type, but got 1.4766266623129629e+38
* [00:05:30] src/c_api/c_api_ndarray.cc:74: Check failed: *num_outputs == infered_num_outputs || *num_outputs == num_visible_outputs: Operator expects 3 (all) or 3 (visible only) outputs, but got 1 instead.
* Argument min_data must have NDArray type, but got $,6I:R^v]h>Z}0)(xB~	?z&spBvp>cKzh>3eNHY@tRGcV%	QZb, -|E
* Argument data must have NDArray type, but got Lvo0Md!TwKjn:<>nuB_e;J}*`O[M
* Argument min_data must have NDArray type, but got \	{:VuyN""FH|h?[A>p<;7-7#wodz'8^1j	~K]%w;<F+vV3rU;z-MIiDEGw[_'k<fnH1XE%://j`Io>oUt*~*~Ki*UfU",0,0,153,0.0,1000,0,40.85,4.0
mxnet.ndarray.contrib.quantized_fully_connected,"* Invalid Parameter format for no_bias expect boolean but value='5.560562238326828e+307', in operator _contrib_quantized_fully_connected(name="""", no_bias=""5.560562238326828e+307"", flatten=""
* Argument bias must have NDArray type, but got |:*z/#WY	^t6B#r.Cz<p5Gi2S`8ceHP-kqa,x,gs3l1Cn-rU&KGUgMqU85>iXZug^|z@>Zz/qA_Z<W\es|
* Argument weight must have NDArray type, but got ^P#-vygU7-85&8waSO]p0&~iPyt6`qu4k	f3_q#S]L8YH0LBQ5H/0WU`Z|Zm7<)Wf*
* Argument weight must have NDArray type, but got X|R$@kdN5%rh\}lDxOY\'6]qPB0iZ
* Argument weight must have NDArray type, but got :s%2F /&A|k>*	4+Nhi'""_{Mn,- )FT",0,0,242,0.0,1000,0,71.62,3.62
mxnet.ndarray.contrib.quantized_pooling,"* Invalid Parameter format for count_include_pad expect boolean or None but value='
* object of type 'bool' has no len()
* Invalid Parameter format for count_include_pad expect boolean or None but value='
* Invalid Parameter format for count_include_pad expect boolean or None but value='
* Invalid Parameter format for count_include_pad expect boolean or None but value='",0,0,259,0.0,1000,0,85.28,3.82
mxnet.ndarray.contrib.rand_zipfian,"* Invalid Parameter format for shape expect Shape(tuple) but value='(
* [00:08:45] src/imperative/./imperative_utils.h:146: Operator _plus_scalar inferring shapes failed.
* Invalid Parameter format for shape expect Shape(tuple) but value='(
* Invalid Parameter format for shape expect Shape(tuple) but value='(
* Invalid Parameter format for shape expect Shape(tuple) but value='(",0,0,58,0.0,1000,0,39.22,3.02
mxnet.ndarray.contrib.requantize,"* Invalid Parameter format for max_calib_range expect float or None but value='-4.583372974769891e+307', in operator _contrib_requantize(name="""", max_calib_range=""-4.583372974769891e+307"", min_calib_range=""[-&C^aYX&;Wb_9	XL1Oh]P1
* object of type 'int' has no len()
* Invalid Parameter format for max_calib_range expect float or None but value='
* Argument data must have NDArray type, but got uK_D{
* Argument data must have NDArray type, but got (Y/$q*@'(|9i""l}?MGR1Sg.G~@)1e4LB2yYxc )4<X0\~u>Q",0,0,261,0.0,1000,0,54.2,4.3
mxnet.ndarray.contrib.roialign,"* Invalid Parameter format for sample_ratio expect int but value='
* Some trailing characters could not be parsed: '[]
* Invalid Parameter format for sample_ratio expect int but value='Dp;#'Nx_6,>{SK!_L<*!|D~PJ%38;TLRwx,
* Invalid Parameter format for sample_ratio expect int but value='
* Invalid Parameter format for sample_ratio expect int but value='",0,0,322,0.0,1000,0,62.02,4.1
mxnet.ndarray.contrib.round_ste,"* Argument data must have NDArray type, but got 6876
* [00:12:05] src/imperative/./imperative_utils.h:215: Check failed: outputs[i]->shape() == out_shapes[i] ([0] vs. [10]) : 0-th output has invalid shape. Expecting [10] got [0] in operator _contrib_round_ste
* Argument data must have NDArray type, but got yL_x=q.J %Vos/eR4y_&biT)+a2*uc;^YH)EXRL[O@ ym-Km9JA{7\l%)y6Zsk3Noh{	LOu;9MI]5
* Argument data must have NDArray type, but got 8:oTc(t{a/J--cT2K5S2^f&qj|])X1z62o&*uh?AgrmO3y[R{?`cfaf^H1BoF'!%WnNkYOY-ONcmZ0E$z{-<umFI
* Argument data must have NDArray type, but got ldcxx3/}:2<uyX-HVtKjfN?pp=)}~ZZg:g	jfM{&El9|w|(EUyJ<uDN"";.]K,%p	v3Y;9q""^>:E	Pi<>k8iLm^m|'%d((@c&,P"";",0,0,81,0.010000000000000009,1000,6,34.12,3.8
mxnet.ndarray.contrib.rroialign,"* Invalid Parameter format for sampling_ratio expect int but value='
* Invalid Parameter format for sampling_ratio expect int but value='
* Invalid Parameter format for sampling_ratio expect int but value='
* Some trailing characters could not be parsed: '[[[ -29.   60.  -53.   57.    1.  -13.   59. -105.  118.  -36.]
* Invalid Parameter format for sampling_ratio expect int but value='",0,0,313,0.0,1000,0,51.38,4.21
mxnet.ndarray.contrib.sign_ste,"* Argument data must have NDArray type, but got 112
* [00:13:25] src/imperative/./imperative_utils.h:215: Check failed: outputs[i]->shape() == out_shapes[i] ([0] vs. [11]) : 0-th output has invalid shape. Expecting [11] got [0] in operator _contrib_sign_ste
* Argument data must have NDArray type, but got fLhFj,
* Argument data must have NDArray type, but got 'y^E8
* Argument data must have NDArray type, but got sc`ZvXI7{-MXMempdf&N07	eg:^(v@N.Me1Df=] Rx(Bobzub>*Xf0!2*TuJm;#eN1'F<sQP#(QooO(a9h*F3Qu7C^joE",0,0,78,0.0,1000,4,31.71,3.86
mxnet.ndarray.contrib.sparseembedding,"* Invalid Parameter format for output_dim expect int but value='-5.27988498397108e+307', in operator _contrib_SparseEmbedding(name="""", dtype=""float32"", output_dim=""-5.27988498397108e+307"", sparse_grad=""
* data type '""({\x0cBG0kIfD9' not understood
* Invalid Parameter format for output_dim expect int but value='
* Argument weight must have NDArray type, but got %w<;Y}8hmf`/rJU''=""7$n%4/	{
* Argument data must have NDArray type, but got 'vzh/o",0,0,275,0.0,1000,0,50.36,3.76
mxnet.ndarray.contrib.syncbatchnorm,"* Invalid Parameter format for ndev expect int but value='
* object of type 'float' has no len()
* Argument data must have NDArray type, but got tzJ<+<&3R&nR7#ZjS7		Aey|o>{	P3;>%#VX
* Argument gamma must have NDArray type, but got ODN6_n	?gPuLJP7""^{d!7r{2a}&0
* Argument data must have NDArray type, but got /~HulMl|$K",0,0,305,0.0,1000,0,72.76,3.77
mxnet.ndarray.contrib.while_loop,"* 'NDArray' object is not callable
* object of type 'float' has no len()
* Cannot convert max_iteration to python int
* loop_vars should contain at least one element
* The current array is not a scalar",0,0,5,0.06999999999999995,1000,74,34.46,1.88
mxnet.ndarray.convolution,"* Invalid Input: '
* Argument weight must have NDArray type, but got 281075360
* Argument weight must have NDArray type, but got ?0s\F7vQS""mZ<O!C=U r.fui3Xh9+	GkOr'C81UkBa2}=9,,-ghAPs*>7s6Zci>Kx$P(Bl#e3W53Y&C
* Argument weight must have NDArray type, but got oJ~\9OlYds	\@!j.LlWJitmgYIs ^3SZLB
* Argument weight must have NDArray type, but got 3+c8odKp	*~kES;DqRD-",0,0,291,0.0,1000,0,84.09,3.82
mxnet.ndarray.correlation,"* Invalid Parameter format for is_multiply expect boolean but value='
* Invalid Parameter format for is_multiply expect boolean but value='_ILnUvayokKsO1}wbX(e:aUvK@'QZZ
* Invalid Parameter format for is_multiply expect boolean but value='
* Invalid Parameter format for is_multiply expect boolean but value='
* Invalid Parameter format for is_multiply expect boolean but value='",0,0,326,0.0,1000,0,59.54,4.23
mxnet.ndarray.cos,"* Argument data must have NDArray type, but got 1.2805816631393606e+38
* [00:19:36] src/imperative/./imperative_utils.h:215: Check failed: outputs[i]->shape() == out_shapes[i] ([0] vs. [12]) : 0-th output has invalid shape. Expecting [12] got [0] in operator cos
* Argument data must have NDArray type, but got tW+TV[Sr:6lko*XnwI|#as23!oxw59D+.+pK[9Hm0Ab\C0:xnz""=I_sj28r@A4N!ij5Wg
* Argument data must have NDArray type, but got }oM
* Argument data must have NDArray type, but got K(Ax^[9+[SJ%P|	GHcP,5	-&~!]2&5UY0e",0,0,70,0.0,1000,1,29.69,3.75
mxnet.ndarray.cosh,"* Argument data must have NDArray type, but got -27
* [00:20:26] src/imperative/./imperative_utils.h:215: Check failed: outputs[i]->shape() == out_shapes[i] ([13,0] vs. [13,17]) : 0-th output has invalid shape. Expecting [13,17] got [13,0] in operator cosh
* Argument data must have NDArray type, but got 4@c$+{I+=wjr/N1Bl'U;2=UV)~xvXgq010_ /so^BfhD]8
* Argument data must have NDArray type, but got c+346Ntr?eKy""
* Argument data must have NDArray type, but got A*2})>@CQP[]Vim?l*U7Mm?{;on**4Og0Gb",0,0,75,0.0,1000,3,31.38,3.6
mxnet.ndarray.ctc_loss,"* Invalid Input: '
* Invalid Input: '-3.4928591266551276e+307', valid values are: {'first', 'last'}, in operator CTCLoss(name="""", blank_label=""-3.4928591266551276e+307"", use_label_lengths=""
* Invalid Input: '
* Argument label must have NDArray type, but got nsFU[l{|tzA\
* Invalid Input: 'Yyw-M,%goL$ue""\",0,0,307,0.0,1000,0,50.17,3.77
mxnet.ndarray.ctcloss,"* Invalid Input: '
* Invalid Input: '
* Argument label must have NDArray type, but got Kq\w""/e+[-g dC#\o&x	\U
* Argument data must have NDArray type, but got okdbl_PFY:.]d7lz
* Argument label_lengths must have NDArray type, but got 8Zr+5=jmj~?J`Fw'pVMRyHv%bf4VS}wm9#:xJ2|(]P+OQ!1{ZV",0,0,280,0.0,1000,0,86.37,5.36
mxnet.ndarray.cumsum,"* Invalid Parameter format for axis expect int or None but value='
* data type 'B&6mdt6znRC0C-e?jCPGds6]*dju4\t1Z|6Mq>{+,E\'dJP1\t""WDOTAwh`\nE{do]AvZo=Zz l)<X{{pKk+lhTB$hH:5(`$*25l!\'\'F&>caJh\tZ(,&},eR%*rO+kA9E*w;ddA' not understood
* object of type 'float' has no len()
* Argument a must have NDArray type, but got `zJ_WQL-3u}_;	05bm:=^>U,-d{|]ZPe-tLr36hIBm""R'wVSJn+Oco$38zP-D0hil&P%9EFV[wlYi(b
* Invalid Parameter format for axis expect int or None but value='",0,0,266,0.0,1000,0,72.17,5.89
mxnet.ndarray.custom,"* [23:28:18] src/operator/custom/custom.cc:99: Check failed: CustomOperator::Get()->Find(params.op_type) != nullptr: Cannot find custom operator 
* object of type 'int' has no len()
* [23:27:53] src/operator/custom/custom.cc:99: Check failed: CustomOperator::Get()->Find(params.op_type) != nullptr: Cannot find custom operator 
* [23:27:56] src/operator/custom/custom.cc:99: Check failed: CustomOperator::Get()->Find(params.op_type) != nullptr: Cannot find custom operator 
* [23:28:40] src/operator/custom/custom.cc:99: Check failed: CustomOperator::Get()->Find(params.op_type) != nullptr: Cannot find custom operator ",0,0,96,0.0,1000,0,63.88,3.89
mxnet.ndarray.deconvolution,"* Invalid Input: '
* Invalid Input: '
* Argument bias must have NDArray type, but got %0dr
* Argument data must have NDArray type, but got  7z:{nGbRK>#txLm""[5n59^F`
* Argument weight must have NDArray type, but got \",0,0,293,0.0,1000,0,138.24,4.49
mxnet.ndarray.degrees,"* Argument data must have NDArray type, but got -27135
* [23:32:12] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 0-th output: expected [1,16,2,11], got [7]
* Argument data must have NDArray type, but got <\8 ?h%V`[_-rHVz,>Fq 99Z z:_s8UtfA
* Argument data must have NDArray type, but got DT%seunW@MzUZDxq2f0TLI4R#<LT/gtWb,M|Slb8_47a%z""=AM2{1ir{E[w~:Nx3c5
* Argument data must have NDArray type, but got qh",0,0,77,0.0,1000,2,58.63,4.33
mxnet.ndarray.depth_to_space,"* Invalid Parameter format for block_size expect int but value='-3.3466905357488975e+38', in operator depth_to_space(name="""", block_size=""-3.3466905357488975e+38"")
* Argument data must have NDArray type, but got 3.6968525973846004e+307
* Invalid Parameter format for block_size expect int but value='
* Invalid Parameter format for block_size expect int but value='
* Invalid Parameter format for block_size expect int but value='fguGr;eI._3xm""!k$zwT'oG'?y5U`4oOu@Czmkg]VgTh",0,0,341,0.0,1000,0,68.53,5.94
mxnet.ndarray.diag,"* Invalid Parameter format for axis2 expect int but value='
* Argument data must have NDArray type, but got -97
* Invalid Parameter format for axis2 expect int but value='
* Invalid Parameter format for axis2 expect int but value='$#l0W	Q?2:TfJf`i#n9jtqlxin,J/~BzR0YQ5{cu~)w@yFi%L	%(~(Q&
* Argument data must have NDArray type, but got `#Q 5;Sbs'//x H}I	btqF3SZu<F$:RjVf7I4W\OtuYuK4* -_C.oc	eUq{*-|k(-9A~bi\E#7}-2:rKm=g{,v",0,0,340,0.0,1000,0,84.26,5.09
mxnet.ndarray.divide,"* Argument lhs must have NDArray type, but got 8$@V Un3iTwR`#mv&Dd5Fo7$n[O(XUfp\QQ9F+RGNT3R.p!h&w>""aiA}RCQQ
* division by zero
* Argument data must have NDArray type, but got 'xh?XZ 4@.V>s<O_%N5,uq/\#q>'N
* Argument data must have NDArray type, but got 9Qw
* Argument lhs must have NDArray type, but got r A0Q%mBK%dl+4oKP2lu*stf^I""Eq?wa#R f}VXw]af=XA#<f|&",0,0,83,0.30000000000000004,998,304,55.35,2.67
mxnet.ndarray.dot,"* Invalid Input: '
* Argument rhs must have NDArray type, but got -3.9725563302373435e+306
* Invalid Input: '
* Invalid Input: '
* Invalid Input: '",0,0,324,0.0,1000,0,83.18,4.46
mxnet.ndarray.dropout,"* Invalid Parameter format for cudnn_off expect boolean or None but value='
* Invalid Parameter format for cudnn_off expect boolean or None but value='2''h@#{uJIkdI)B#Uj%2cy~F3oX/^CU']n6z=kuw?baL	A!zw3;44y2_TXZ,`Ies>eS*N9F,cprZ1d"";2TXbnVu+&v`
* Invalid Parameter format for cudnn_off expect boolean or None but value='+pG2DT_z`{C""VienKc0XK|
* Invalid Parameter format for cudnn_off expect boolean or None but value='
* Invalid Parameter format for cudnn_off expect boolean or None but value='",0,0,298,0.0,1000,0,87.62,4.81
mxnet.ndarray.elementwisesum,"* value 0 for Parameter num_args should be greater equal to 1
* object of type 'bool' has no len()
* 'str' object has no attribute 'handle'",0,0,3,0.0,1000,0,55.68,5.25
mxnet.ndarray.elemwise_add,"* Argument rhs must have NDArray type, but got -1.0804319829342928e+307
* [23:41:14] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 1-th input: expected [1], got [13,4,19,9]
* Argument lhs must have NDArray type, but got O\nKf&1a	&H*QuV.wg$^(UtN@(
* Argument lhs must have NDArray type, but got x)#ycTHO -FE)KHHum9]nZmX|=db/kixYO3HT,
* Argument lhs must have NDArray type, but got ~wy\f<hCo?2ie.il|",0,0,101,0.0,1000,0,62.69,4.49
mxnet.ndarray.elemwise_div,"* Argument lhs must have NDArray type, but got 90
* object of type 'bool' has no len()
* Argument rhs must have NDArray type, but got  r;{+-|A[#V;VBRDj2(_GWysYm*XzD<Y8+%d:7$;hu~^RGgiv^a{(ybd*8`_3
* Argument lhs must have NDArray type, but got puH\	x0U<frld1p
* Argument lhs must have NDArray type, but got ]FExNU,",0,0,117,0.0,1000,0,59.35,4.56
mxnet.ndarray.elemwise_mul,"* Argument rhs must have NDArray type, but got 8.290511889312178e+307
* [23:43:44] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 1-th input: expected [2], got [11,1,17,10]
* Argument rhs must have NDArray type, but got A{ F!48.;L~e<nwLN<~}TZ)!zX	?yTSP7XiX>GWN)XP094<D#XwQ}x~/K3/$oRX6wbhFko]Tm`8 XN_)Lq5'\HP5
* Argument lhs must have NDArray type, but got 2jB,ur\w2.:CB;""}OQm 0<VdMeEa}bmY1C!'m}e4e{GXQE)NZ(c
* Argument lhs must have NDArray type, but got >7""UAd}Ods(8/;#""xP*P&MOmYoS#5+UFJV9vQ+_y5dp@9EWgLLpThKm#F!~,2Hd|9!;]IPGpr .,3mNdgZ=Arz",0,0,98,0.0,1000,0,60.45,4.26
mxnet.ndarray.elemwise_sub,"* Argument lhs must have NDArray type, but got True
* [23:45:00] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 1-th input: expected [15,14,7], got [-1,13]
* Argument lhs must have NDArray type, but got h0MYWiI)=@z!J]3df3S-Z2`Vz):Tm:~80 
* Argument lhs must have NDArray type, but got PNKmV9Bb0z
* Argument lhs must have NDArray type, but got NHnE+_|B9-v0R~Le|6Ju>%ZqHH/2Ki`+JimJZr``F&- :F",0,0,101,0.0,1000,0,59.88,4.54
mxnet.ndarray.embedding,"* Invalid Parameter format for output_dim expect int but value='
* Argument data must have NDArray type, but got 1.0626707210758736e+38
* Invalid Parameter format for output_dim expect int but value='
* Argument weight must have NDArray type, but got P^	11r/&;&[oWVo
* Argument data must have NDArray type, but got :65)Vb""z5aW;dfRG$~f;)f)97=tq9ubU7",0,0,289,0.0,1000,0,81.26,4.42
mxnet.ndarray.empty,"* unknown stype : True
* type <class 'str'> not supported
* unknown stype : n#'09;?\!"";"".?QB??OPmY,=M[xQf~\BP;a#9__lAS^;T_IO1u9Fq~JFN=?BOHKSU?[[A%L adoOt!s9A7vI;9tQDT}0DBG T?~FXbULquxQa!X2ib8$HO{Krfs$5f
* unknown stype : C""G1vKpqG-?_X%FsZ<""|(
* unknown stype : ^] 9RQsp$Att/3Sk%BEdA%hZ-C6`C&+kt?Vr9csv~""N""8}L`2SL(bt1FWm)]0Dw+aO^RkPJ	Q_HfJAF4FIe{:",0,0,77,0.0,1000,0,53.31,3.05
mxnet.ndarray.equal,"* Argument lhs must have NDArray type, but got ++88*aK!94S>f-uy_BmyjM9CEEY2i},G!3bF{kG-qvH9am^}wcv<VXaeijm)jhfZ~9bNR293vk""~bgK0qBV_G%?k^dc
* [23:48:30] src/imperative/./imperative_utils.h:146: Operator _equal_scalar inferring shapes failed.
* Argument data must have NDArray type, but got F\NvsYdUj,YG	x;S#zZ-^Wf.FYWEV3@:iLa'>_&[FN""H)Z5b,Tx!
* Argument lhs must have NDArray type, but got o@2a+s]j[6Qx	vg\UFdRm=s
* Argument data must have NDArray type, but got d7n|",0,0,83,0.30000000000000004,1000,302,43.27,2.28
mxnet.ndarray.erf,"* Argument data must have NDArray type, but got -10
* [23:49:14] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 0-th output: expected [7,20,14], got [1,15,13,16]
* Argument data must have NDArray type, but got |im/`P-cJR>`DQ^47
* Argument data must have NDArray type, but got \Y` zw_ZO""#k[O`McQP4l&F&m5*8	T""G@(=#?8\Kc]5$T$[_wrEyXAfXQiSjl'R_Nt*q
* Argument data must have NDArray type, but got uep5N:}W65>*	5d!DGBxn4O",0,0,68,0.0,1000,3,39.91,4.01
mxnet.ndarray.erfinv,"* Argument data must have NDArray type, but got -3.238834352608174e+38
* [23:50:22] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 0-th output: expected [6], got [20,17,17,5]
* Argument data must have NDArray type, but got ]VnVFlQQkFPrwfe727>""%P4(@CktL:[jYm<}o?,0taWj2Z0Me_okHV7^KgBt1uY0wSQqYgV2STCgJ(v'
* Argument data must have NDArray type, but got OVvHR*8lUHS^B`j cM
* Argument data must have NDArray type, but got ed&",0,0,65,0.0,1000,4,40.44,3.9
mxnet.ndarray.exp,"* Argument data must have NDArray type, but got |9At*tBza;<s%9YdIHo8%;]*}p:M]?4PXGG6R#:P6GZq7yFzQD,}(#j=j E4Lhtph2WUwU59R6*jZ%kT_6]qb2.*'wNY;{:tg?`6zlr0[ARu7I?/U(!;=qFfK,9|E3f\-e01,3~Z^I$tDC_m|.lY?Sy3OI~JYaYbax`>wTApY3h>P|o
* [23:51:17] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 0-th output: expected [16,13], got [19,13]
* Argument data must have NDArray type, but got :/UZ-H'wE;Y^:l:lSW
* Argument data must have NDArray type, but got <fQR>L|oL<_Rn@Ux!l4:Q^^)
* Argument data must have NDArray type, but got 6xoNe*nY `4Yu&:gNWS",0,0,82,0.010000000000000009,1000,5,40.32,3.76
mxnet.ndarray.expand_dims,"* Invalid Parameter format for axis expect int but value='
* Invalid Parameter format for axis expect int but value='
* Invalid Parameter format for axis expect int but value='
* Invalid Parameter format for axis expect int but value='
* Invalid Parameter format for axis expect int but value='",0,0,295,0.0,1000,0,40.25,4.1
mxnet.ndarray.expm1,"* [23:52:44] src/imperative/./imperative_utils.h:215: Check failed: outputs[i]->shape() == out_shapes[i] ([0,20,0] vs. [7,20,1]) : 0-th output has invalid shape. Expecting [7,20,1] got [0,20,0] in operator expm1
* Argument data must have NDArray type, but got 83
* Argument data must have NDArray type, but got W5!wztg1<,^""JcL""=Q^$J<O@w_?)pvQ}>F^'>lU&Q>W2G~ O^Efwv<kP=Ftm[}L5	mL %m?TW8	m.*R7>_mxA+RA9FO_x$
* Argument data must have NDArray type, but got tQqGi	Gh{f\G#/]
* Argument data must have NDArray type, but got m{awOr/4@so1<42EVUV+Zvxy#~wB",0,0,86,0.010000000000000009,1000,6,36.31,3.86
mxnet.ndarray.eye,"* Invalid Parameter format for k expect long but value='
* Cannot interpret '24943' as a data type
* Invalid Parameter format for k expect long but value='
* Invalid Parameter format for k expect long but value='
* Invalid Parameter format for k expect long but value='bTSbu_JiQ)g_iE2d",0,0,437,0.0,1000,0,57.02,4.94
mxnet.ndarray.fill_element_0index,"* Argument lhs must have NDArray type, but got 26899.662120718334
* object of type 'float' has no len()
* Argument lhs must have NDArray type, but got 14@57y^Q&wHbX2
* Argument rhs must have NDArray type, but got ~vhv~8=MTc0h`*9t{Ve:`jb=/7@E/tiXyvZx-2bba]iJAF|""e(l}]iI,zmb;D3><W!k{VjX[=!M%Rr&F.t*3In6!ld
* Argument lhs must have NDArray type, but got 3%Ga;WrPw39]L&^l7_?.w2\c.)]=:z?Hj#?T*lW+%Wo(lIbzBW%2!R>z;Q{_z4	CuZIM8#K4HH#`""T7VL*K",0,0,157,0.0,1000,0,43.35,3.91
mxnet.ndarray.fix,"* Argument data must have NDArray type, but got 16274.612297685162
* [23:55:08] src/operator/contrib/./../elemwise_op_common.h:135: Check failed: assign(&dattr, vec.at(i)): Incompatible attr in node  at 0-th output: expected [15,17,10,-1], got [7,9]
* Argument data must have NDArray type, but got ck)XeQJ	UPO(6EVKn[uMoi
* Argument data must have NDArray type, but got  dfPu-E-7Jc<SI&mkI`DM[%g^,>9A'{0YCK%>6WIIS.h0KoFTxS	si""`rk0Hc~	<`k	TM3bw]qf{ktP0WvaL4]eXcon]myuKV+aby!^
* Argument data must have NDArray type, but got )sthZ r0>DB{%E&CZo~']K",0,0,72,0.0,1000,4,35.84,3.77
mxnet.ndarray.flatten,"* Argument data must have NDArray type, but got -2.9353211782152835e+38
* Shape inconsistent, Provided = [-1,2,18,-1], inferred shape=(11,9)
* Argument data must have NDArray type, but got O6	6lmW*S]2p(
* Argument data must have NDArray type, but got ""zCpo5zq&.
* Argument data must have NDArray type, but got FrzA=) n_Zd%B9|DsuK?>x9*#WL""0^tU_o",0,0,60,0.0,1000,0,37.05,3.13
mxnet.ndarray.flip,"* Invalid Parameter format for axis expect Shape(tuple) but value='False', in operator reverse(name="""", axis=""False"")
* Argument data must have NDArray type, but got 7.209796290654129e+306
* Invalid Parameter format for axis expect Shape(tuple) but value='
* Invalid Parameter format for axis expect Shape(tuple) but value='
* Invalid Parameter format for axis expect Shape(tuple) but value='E,:UcDPOSniuva&IRkRN|@cN*QB;r",0,0,309,0.0,1000,1,43.02,4.09
mxnet.ndarray.floor,"* Argument data must have NDArray type, but got 1323908846
* object of type 'int' has no len()
* Argument data must have NDArray type, but got .zK	NeKEi,v/PHjYfo/?#aa1#[
* Argument data must have NDArray type, but got 7X
* Argument data must have NDArray type, but got H",0,0,78,0.0,1000,3,35.26,3.75
mxnet.ndarray.from_numpy,"* 'NDArray' object has no attribute 'flags'
* The truth value of an NDArray with multiple elements is ambiguous.",0,0,2,0.06999999999999995,1000,66,29.04,2.19
mxnet.ndarray.ftml_update,"* Some trailing characters could not be parsed: '[]
* Argument v must have NDArray type, but got -2.5555970451931086e+38
* Out of range value for clip_grad, value='8.375917036176106e+307', in operator ftml_update(name="""", clip_grad=""8.375917036176106e+307"", wd=""5Ro, !-rdXPGXfT,szF%OzV-zor?A=pL&Y19Kml	YW&ijZPE
* Some trailing characters could not be parsed: '[[-2.6419575e+38 -1.0613329e+38]
* Some trailing characters could not be parsed: '[[[[ 28352.      53888.      48672.     ... -56768.      28800.",0,0,294,0.0,1000,0,84.43,3.79
mxnet.ndarray.ftrl_update,"* Some trailing characters could not be parsed: '[[[-inf  inf  inf -inf -inf -inf  inf -inf -inf -inf  inf -inf -inf -inf
* Argument z must have NDArray type, but got 2.7951471632728e+306
* Some trailing characters could not be parsed: '[[[[-1.8612e+04  8.8100e+02  2.3706e+04 ... -2.6775e+04 -3.8360e+03
* Argument grad must have NDArray type, but got \JAhT],keJH]!wGEo)b
* Argument grad must have NDArray type, but got jT)~a^J9E@eXFz!6),[	?_aHE4w0]{='.wpYl=Yrjok;X0yy{l}""N2%rKy0%{0uqI5r,~Lk:L6"",O+HCWNX3tdWF^",0,0,279,0.0,1000,0,72.44,3.83
mxnet.ndarray.full,"* <class 'mxnet.ndarray.ndarray.NDArray'> does not support assignment with non-array-like object hBnOWCcbov""Ew^Wh$f'F(<;o!zGT`R>^}r,pFDM4y3A$$#S'lsx8%|_""eN$ ZMkW
* operands could not be broadcast together with remapped shapes[original->remapped]: (2, 9, 8, 6) and requested shape (11, 18, 5, 13)
* <class 'mxnet.ndarray.ndarray.NDArray'> does not support assignment with non-array-like object WN7?bB?ptI|*ksYz,r8
* <class 'mxnet.ndarray.ndarray.NDArray'> does not support assignment with non-array-like object ^=%U{kFZ:^[4>	Z5 7C Piqq2tR*(Q@|EnD	AW+d}4d.A&s]Sc[i?Z:$X/),a[B	OyJl![^@T6^XPn?9*F)]94#=}	M?tJ#U7\1S/H\&qcw-KW3..{nf+4NW|M%dG4?&[{=%>[4n}80*bDT
* <class 'mxnet.ndarray.ndarray.NDArray'> does not support assignment with non-array-like object ^|,l(^O50th 2-_~\<c7j`K+407""76~$@K4 ""?z1/KwGD!1y@S!_p	g#hexC~",0,0,40,0.18999999999999995,1000,186,42.97,2.57
