API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
mxnet.ndarray.batch_dot,"* Argument lhs must have NDArray type, but got -463540373
* object of type 'int' has no len()
* Argument rhs must have NDArray type, but got 8$`I2_+O&D\R5[G6SM;TcKsA&37Cl^dk8oq)0
* Argument lhs must have NDArray type, but got F"">?tg][""?<=EI}KgeUd!L8~
* Argument rhs must have NDArray type, but got m}gZ^CH.O?|'#<fMmA,BDL~B^Ad>}CMiN(PWl]O_5P\i(\NX",0,596,64,0.0,961,0,5994.14,0.66
mxnet.ndarray.batchnorm,"* Argument data must have NDArray type, but got -4.939810243768491e+307
* object of type 'int' has no len()
* Argument beta must have NDArray type, but got kXQSl J+nJeq8vfD\Wk1r
* Argument gamma must have NDArray type, but got TwpF""hBDnv6#Xux6Xv1x8:scMMjBXl)9 ""la!{Cz9E=\C_.;i'usIz6PZU'FG|S#Wb:;?%f):OZpoH-@:K)iHUK)zX#:M^M`[2k52Hqjyz-o-O>YN:@C""7H|&s~Mz	Gx,]B?$4;2z=AQ3|{h	-{}QY%ZSsN[Bn[v!_<4e*m!	oO;/6&UTsRcQ:;AUudvd^aD8v)Ql/Ugm<ATyH8@+v_9|NVR QGEOJLKNR_P7Crwi=!Xj=(|H[=4 xFdR&pK=OXK=E""hS.%X!rkzQ:LGms+j!T?3F
* Argument gamma must have NDArray type, but got *6&tY)-NdV.""vh9y(O$^ZZ!TphpqulAx}@Q/^Kc@Q"">*",0,441,103,0.0,1000,0,4454.82,1.52
mxnet.ndarray.bilinearsampler,"* Argument data must have NDArray type, but got -1541446346
* object of type 'float' has no len()
* Argument grid must have NDArray type, but got ,9No)&-
* Argument grid must have NDArray type, but got S]|M+9Bl^DFq5>:>t;`2Duf!m@c!	[iX/7')h_^rtl*x` @""Pbz*BAkmF	'8*Hl'ZT&Q(\F1:&.E$zb*1D;jQ_EJ\HM6(3r*eQfTS.J6}|b-2t*|?
* Argument data must have NDArray type, but got h",0,656,56,0.0,988,0,6601.28,0.48
mxnet.ndarray.blockgrad,"* Argument data must have NDArray type, but got 1
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got 4MW}D&%+!_zJ^7
* Argument data must have NDArray type, but got 7;?EF3x[c{Fk0m`I<QOSHl`eM~W%6
* Argument data must have NDArray type, but got *0l^V3A6g*~VZ.`m7VynrKhcM$K}5",0,488,23,0.19999999999999996,884,178,4906.67,0.2
mxnet.ndarray.broadcast_add,"* Argument lhs must have NDArray type, but got 10562
* object of type 'float' has no len()
* Argument lhs must have NDArray type, but got ArF~ndH^jPc2OOaON3)fiXBXb
* Argument lhs must have NDArray type, but got  ||*g@UquO:'9h=3%8$""=
* Argument rhs must have NDArray type, but got -%cm-T`NhSH+MO-H'Q^a4gFsjN->:aNE",0,578,39,0.010000000000000009,850,5,5809.85,0.31
mxnet.ndarray.broadcast_axes,"* Argument data must have NDArray type, but got 48209.28037662472
* object of type 'float' has no len()
* Argument data must have NDArray type, but got mro	[}>&,_%{~
* Argument data must have NDArray type, but got O1W]9WKP)$XN[!G<{stAql1{1Yhw))oLs.`NICF\?x%BKe?<jMWduVw\{ZPP#n%[KZc+RJLMhOlr`Z
* Argument data must have NDArray type, but got X9b:O\a]9-luN""E}$X<cc$'rjHt8+hzQmmRZoK`j72B0<T	""T=)kaVQ&+F{..X?01K2uqm2/gDJnc\AK)7.WUXd4fz_[mVB4UX:[h",0,744,40,0.0,1000,0,7479.62,0.3
mxnet.ndarray.broadcast_axis,"* Argument data must have NDArray type, but got False
* object of type 'int' has no len()
* Argument data must have NDArray type, but got Sfc]Y=nLg;>n^O(QZ*@9fg3g}hFA o@Sx$:EPOt.B3:hN1}
* Argument data must have NDArray type, but got z-OSh!2qHXrkW}9G_i@58`j.__6
* Argument data must have NDArray type, but got p",0,757,36,0.0,1000,0,7609.91,0.28
mxnet.ndarray.broadcast_div,"* Argument rhs must have NDArray type, but got False
* object of type 'int' has no len()
* Argument rhs must have NDArray type, but got vuN<a[a	g;.Z(U@[g}?GZo/`j}/5\c-m9(U=Ur+Owj	`[P^Vmgz2A!G+$VXeq2hNF3` Ww4~GPc""_^/`=q+
* Argument lhs must have NDArray type, but got (^[TO' 
* Argument rhs must have NDArray type, but got {rh=+'fAaKxNf3yOSk0]HfIu8GvSQjJ-$OIQ	.mygE}C7wIj8SiD@	O)UP-` gpAk .Bh@`JQ`[,to$M{fvbcBe:R>'osuvbJd#*",0,566,36,0.0,831,4,5689.48,0.35
mxnet.ndarray.broadcast_equal,"* Argument lhs must have NDArray type, but got 2.4935085696649058e+38
* object of type 'float' has no len()
* 'str' object has no attribute 'handle'
* Argument lhs must have NDArray type, but got tNVYE$`7d!1~4393y1/Uo1A&P=Y]
* Argument rhs must have NDArray type, but got YcX]3N4`J+tOneO_~F.c2gom+L'ED?4a9:3K?k={JdQBi 9XPge-QFzL{%`0`GCx;`.&k8N6}Gj\v(1QV;gOBzQZnMKSxTkCc""^	4|#DrgXfA^deJby<.7N	C~.)",0,644,5,0.020000000000000018,842,13,6469.71,0.18
mxnet.ndarray.broadcast_greater,"* object of type 'int' has no len()
* Argument lhs must have NDArray type, but got -1.2584261679298442e+38
* 'str' object has no attribute 'handle'
* Argument lhs must have NDArray type, but got irU*8v1>#l+$MqSO,1jU@5%*MJ-`	mDw*'vH426AD(__N+8*+
* Argument rhs must have NDArray type, but got [J.=F1n",0,547,6,0.010000000000000009,770,8,5496.43,0.25
mxnet.ndarray.broadcast_greater_equal,"* Argument rhs must have NDArray type, but got 1.9260268233345937e+38
* 'str' object has no attribute 'handle'
* object of type 'int' has no len()
* Argument rhs must have NDArray type, but got MdC{!#dUi.ecaj}f8:",0,640,4,0.010000000000000009,830,10,6430.63,0.15
mxnet.ndarray.broadcast_hypot,"* object of type 'float' has no len()
* Argument rhs must have NDArray type, but got -3.1848442185674094e+38
* Argument rhs must have NDArray type, but got 4>n)50%IKW!5
* 'str' object has no attribute 'handle'",0,542,4,0.010000000000000009,760,10,5446.23,0.18
mxnet.ndarray.broadcast_lesser,"* Argument lhs must have NDArray type, but got -2.9241200722235297e+38
* object of type 'bool' has no len()
* Argument lhs must have NDArray type, but got hNV)+mt0tbe;`\DD=E
* Argument rhs must have NDArray type, but got %!yYLHt
* Argument lhs must have NDArray type, but got !f#OF[<DQ^	x%5bfgh!` PL9W",0,552,35,0.010000000000000009,822,7,5548.67,0.34
mxnet.ndarray.broadcast_lesser_equal,"* Argument rhs must have NDArray type, but got 2.693550117174899e+37
* object of type 'bool' has no len()
* Argument rhs must have NDArray type, but got 9 (^-D&p/V	=3oE$3'R&m\mo *n""Po&o/.JT{@w
* Argument rhs must have NDArray type, but got fW/}PizsOm]}-<DRUl);q2KEi=EPnh=QSM(wo<+KS'p!ukhMQFKJj
* Argument lhs must have NDArray type, but got NxegK__""tWj:f,98F oc|Hl0r4@.A!i>%Y`ycaT>&Cs2;[^",0,637,7,0.010000000000000009,846,10,6399.54,0.19
mxnet.ndarray.broadcast_like,"* Argument lhs must have NDArray type, but got -24368.86049286137
* object of type 'float' has no len()
* Argument lhs must have NDArray type, but got ;dXX[vo?
* Argument rhs must have NDArray type, but got !pi6g(&X:zTO3q)4B 4]>r#XI<4z
* Argument rhs must have NDArray type, but got '2H>z`R-me=%jw_\]@FY+;+",0,641,68,0.0,1000,0,6445.14,0.57
mxnet.ndarray.broadcast_logical_and,"* Argument lhs must have NDArray type, but got -2.1757275324870117e+38
* object of type 'float' has no len()
* 'str' object has no attribute 'handle'
* Argument rhs must have NDArray type, but got :)cF P{rFdY~KpV]/|hZ5Z7Rq{)g:=oLL9_)GD9]NBS^iYm4#|P8[q=6iF,IiVNS1
* Argument lhs must have NDArray type, but got -hV>;|G5|a}QWg|`v|g`,bPLzQp}FA;n~fWkI]O-f=yJ,xS6g`cL0PcV.MjD=Gx""31DP[Y/~e{e|,/fzc1/?RrrlcXf=Y>#el|\xlM/g$%shI[",0,623,5,0.010000000000000009,831,12,6259.58,0.18
mxnet.ndarray.broadcast_logical_or,"* Argument rhs must have NDArray type, but got 2.8381168538759273e+38
* object of type 'bool' has no len()
* Argument lhs must have NDArray type, but got ZN 7$4 _vrewr	2%a^&'^_u`zgb|;Ej
* Argument rhs must have NDArray type, but got k9R#KpTi5L@N}mc6Jv_jdf4.M%Y(`tqDtPU^Y#kVC
* Argument rhs must have NDArray type, but got 0W!tb|;('1.5a;yUSW^6IQ0lZ)LEYg?>OYZLY{x?DR?,Olc)MBy)=X	f{tQR	4",0,589,34,0.010000000000000009,862,9,5919.97,0.32
mxnet.ndarray.broadcast_logical_xor,"* Argument rhs must have NDArray type, but got -3.3094941623599336e+38
* object of type 'float' has no len()
* 'str' object has no attribute 'handle'
* Argument lhs must have NDArray type, but got 0-y0cOTCK(|A2|;+i&3+(41d]=_r(q R9jV-@05@=1Q#G;hK
* Argument rhs must have NDArray type, but got 8))DHlixI(\7G[rYP9H<d[rJ\;3L<KRy4",0,627,6,0.010000000000000009,839,9,6299.77,0.2
mxnet.ndarray.broadcast_maximum,"* Argument lhs must have NDArray type, but got iA-la4pm_iL(NEc!z<BGf>KcjNai!%9_c!NunU4Mi&-?t~jYABFza/uAQ=hGDKl>TqcCCZ^WORO)z=R:I""pD30{?+9HM)z""^/ ;|j7
* object of type 'int' has no len()
* Argument lhs must have NDArray type, but got AL2) Z4l]D'Fd(X-J:b|PTEwG#ZE	7Avi7xI)Np?{+Tbt6.`gK2KUGqWFsW.RS4On_2&X;q*\
* Argument rhs must have NDArray type, but got 2WMP|8koq
* Argument lhs must have NDArray type, but got =[RIG<, xP{X^TCU",0,622,16,0.010000000000000009,828,8,6249.87,0.19
mxnet.ndarray.broadcast_minimum,"* Argument lhs must have NDArray type, but got 5.491987722999345e+37
* 'str' object has no attribute 'handle'
* Argument rhs must have NDArray type, but got -U:M]
* Argument rhs must have NDArray type, but got 9/az=/PbJ :D
* Argument rhs must have NDArray type, but got xa",0,634,6,0.010000000000000009,856,7,6369.62,0.23
mxnet.ndarray.broadcast_minus,"* Argument rhs must have NDArray type, but got -1.8503310702006072e+36
* object of type 'bool' has no len()
* 'str' object has no attribute 'handle'
* Argument rhs must have NDArray type, but got 1T~^.m_aO^M\Jlq1B9Qhk/[""t(=	xn'$QAtG[J?h{)<$<-DM9-:yY`bPM_7Af1D:H7 #y0V2x}dP<>i#lsh weA]2!6zPv9
* Argument rhs must have NDArray type, but got >}O*h[	B-TOHLKN""d-s|h8D_^%0<1",0,564,10,0.020000000000000018,765,12,5667.6,0.17
mxnet.ndarray.broadcast_mod,"* Argument rhs must have NDArray type, but got 1.5997357162504297e+38
* object of type 'int' has no len()
* Argument lhs must have NDArray type, but got n""H$HXG%dAc$o;xh?~`)ITP1<""x||:c	'Elr_aan{Okz@L	; wRp+>K^#?[3fk<rJyL?i4W,<x3-
* Argument rhs must have NDArray type, but got KS2>c
* Argument lhs must have NDArray type, but got ?6ZLVd(G#FIVK3'%G%25duVpH2E%*^ON-9",0,542,15,0.010000000000000009,764,8,5448.68,0.22
mxnet.ndarray.broadcast_mul,"* Argument lhs must have NDArray type, but got 2.5526115663261552e+38
* object of type 'int' has no len()
* Argument lhs must have NDArray type, but got FOHD|$d&=	lEDhkJe8p*.fLFf= /u9hBKY]bJr,[FQ4aHFhjXTAUY@|1DdhnAcZGDi_wE	z3CD r!i5%pXmyI'k|!M'D3D_MKYT(@NK8i(Ezb:jlWvZLKtY%)u&CN&QX$O20Mo|,6kO/d%9S%	:I:adN1	=TK7>j]2Ig~TCu|cv58*)zbgtT^	MKXK>z
* Argument lhs must have NDArray type, but got ?X-XhrND-S!LF,p71n:&tv`&7!6!}K?IE;cypm&~{-K\	J{	/.E",0,628,4,0.010000000000000009,819,9,6309.15,0.18
mxnet.ndarray.broadcast_not_equal,"* Argument lhs must have NDArray type, but got -2.3868995217341056e+38
* object of type 'float' has no len()
* 'str' object has no attribute 'handle'
* Argument rhs must have NDArray type, but got W(X%8	;+_zBi7</]'t8K'XGNH$+w`0), >G"";nKz=mhe_
* Argument rhs must have NDArray type, but got >@@RY1_VJtMx	k+",0,610,7,0.010000000000000009,859,10,6130.17,0.22
mxnet.ndarray.broadcast_plus,"* Argument lhs must have NDArray type, but got 1.3015594183182675e+38
* object of type 'bool' has no len()
* Argument lhs must have NDArray type, but got  51%&Ogij6sbo9n'anVOuzw&iQ<UTLO`tC=tP'CFDethKMWjyaW""\m
* Argument lhs must have NDArray type, but got W^2EG|*o=yH>Kv; }sL?aoe;b*5eD\owHs/P7=qv%`<Vu
* Argument rhs must have NDArray type, but got -}*P|Q.#X7wU9]U",0,567,17,0.010000000000000009,802,12,5699.92,0.22
mxnet.ndarray.broadcast_power,"* object of type 'float' has no len()
* Argument lhs must have NDArray type, but got 2.093772656092265e+38
* 'str' object has no attribute 'handle'",0,576,3,0.010000000000000009,760,6,5787.97,0.13
mxnet.ndarray.broadcast_sub,"* Argument lhs must have NDArray type, but got 3.0418453552454625e+38
* object of type 'int' has no len()
* Argument rhs must have NDArray type, but got (j]rM\xBjk@cY;(%f:i*V&2jf4
* Argument lhs must have NDArray type, but got %;D^z	?yr{k(EDe7-@+<!#P+:ud]l|Bjm |UbiT2QqgZ667r7>}ykz@Cv]oGe0Yf,=Oq|<JJ}tex{^=2#[`3ZG#{'v6
* Argument rhs must have NDArray type, but got y{+f=&IY",0,614,15,0.020000000000000018,851,16,6171.27,0.25
mxnet.ndarray.broadcast_to,"* Argument data must have NDArray type, but got 7.461362964899309e+307
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got |ns_m7}!6ml1AU D6+fKrocgB_R=`;T*':30EcIC:R3~>h
* Argument data must have NDArray type, but got 8G&5g""i
* Argument data must have NDArray type, but got W3?=W9~KFC&BJ+9#[;84	PJE^_|v(nZxd9u;qt06.>s\Ty@?/_J&%",0,773,34,0.0,997,0,7764.16,0.21
mxnet.ndarray.cast,"* Argument data must have NDArray type, but got -7.460641201408253e+307
* object of type 'int' has no len()
* Argument data must have NDArray type, but got DhXpbmJI
* Argument data must have NDArray type, but got GN[!7Zf[u
* Argument data must have NDArray type, but got mGtl.'",0,492,38,0.17000000000000004,889,150,4947.77,0.26
mxnet.ndarray.cast_storage,"* Argument data must have NDArray type, but got 61262.53988077551
* object of type 'float' has no len()
* Argument data must have NDArray type, but got ]`}n
* Argument data must have NDArray type, but got PV.GsYFku5	`ji_4H;wqy&|A<TIC3XhO[58<gFe$g-sN""~HR
* Argument data must have NDArray type, but got a3D,j%VIh;[\cENq7Ek8iL9/M4+At}q3v*Z=q_ZM~I=#OswzNOX{YOJQ}&6%NwHxc,W9",0,386,26,0.26,785,202,3892.16,0.21
mxnet.ndarray.cbrt,"* Argument data must have NDArray type, but got 80
* object of type 'int' has no len()
* Argument data must have NDArray type, but got l9sAKkH2;Bfe%z ln=69&,I6W'I3&!;HL(BKF:xw?;9CaLURlASdUt{rr+G_Z['BAR&#tJ
* Argument data must have NDArray type, but got M%O	Ps[S{/|sOS]5mil*7luw|DG2j,jH^W\i
* Argument data must have NDArray type, but got >dIzgr#4r'6pf7;H<e+t9;jv`z?wn|e8eQsI`e=rb\8E0_015D_Xt~*F""N@v'1yo-""sVD!f""`tn~6uPd|h\k>	[4h&^Bf6V4/	jz8-i+pZt|!,}ki",0,509,28,0.17000000000000004,891,150,5119.54,0.19
mxnet.ndarray.ceil,"* Argument data must have NDArray type, but got 61
* object of type 'int' has no len()
* Argument data must have NDArray type, but got 	Tb#(6C+7k1%:M
* Argument data must have NDArray type, but got 2WO|\x&YTT~oe)	0Q{F{bRAsJBt]~O`M`BJ]
* Argument data must have NDArray type, but got }Q+t?EYw!e<fp,D&RX>6^(D<mVk<",0,425,26,0.21999999999999997,853,187,4278.28,0.25
mxnet.ndarray.choose_element_0index,"* Argument index must have NDArray type, but got 26
* object of type 'float' has no len()
* Argument data must have NDArray type, but got 58zI1Sv#3Q%G9ahSKYrW+wFct""j5wIRUMw=^!uNoNn+	OIs@RvZ5+'&1{>NUmK/#Cu""R!2cqH''
* Argument data must have NDArray type, but got 2?36j]XQu+%?$w5+Ga*i<lQ385V)_Nt?a7I6Ka""}VxY8	LJ)7M1~2n""{T 	<Lp |>:Ws\('_tEPGa[Cp<Z	1yIytEO/
* Argument data must have NDArray type, but got VaJ=^#peQc9+141c`~uG|v)Iz>*j6Ut7Bz}Gpx?-S/%uY?m-7(v]ss<@\XpYp6wl#C2F^##Ac.\,=Ce^':KNf[W_{IebZ\?0.2s0f5fc~DS@R<'(B	M",0,666,47,0.0,1000,0,6697.07,0.45
mxnet.ndarray.clip,"* Argument data must have NDArray type, but got 15
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got m_PL%Dw:Lf6rVl3Vd:?*g
* Argument data must have NDArray type, but got TY4d$6]7{0&?,	3`|Kv}j2:)dP8-I,fSR\9Gb3.~]wjQ~R{\E)1 aB2%[@['w1OqTKxRBmjK	$p'GqbR?25S_&vM^|\	.lkVPF[`7h|
* Argument data must have NDArray type, but got M7vUK2C[>|E6bv=:XE\5b$I",0,806,17,0.010000000000000009,1000,6,8110.98,0.18
mxnet.ndarray.concat,"* object of type 'float' has no len()
* 'str' object has no attribute 'handle'",0,844,2,0.0,989,0,8477.66,0.1
mxnet.ndarray.contrib.adaptiveavgpooling2d,"* object of type 'float' has no len()
* Argument data must have NDArray type, but got 29107
* 'str' object has no attribute 'handle'
* Argument data must have NDArray type, but got Az	-Wimgdfo@n;pB~1QJW	*",0,64,4,0.010000000000000009,85,1,644.12,0.01
mxnet.ndarray.contrib.allclose,"* Argument b must have NDArray type, but got False
* object of type 'bool' has no len()
* Argument b must have NDArray type, but got =o;ST?Yyx28F?}g{5K&]$A4%5(IjX
* Argument a must have NDArray type, but got 6D.PAEP;!r]7@kMSu'~M_  o `X5RMK}_Q-!g2{*w5M<2=6P>8t.c\ Q&^ X,k3-CWe~;4yHm
* Argument b must have NDArray type, but got amMKB Xg5'ma&[?P2X87MD-|PM/",0,630,76,0.0,1000,0,6336.14,0.55
mxnet.ndarray.contrib.arange_like,"* Argument data must have NDArray type, but got 42962.51568334375
* object of type 'float' has no len()
* Argument data must have NDArray type, but got 
* Argument data must have NDArray type, but got ?d=xN+9In1h.~%X$lb`/\D|LLS_!9}@""VBT*+gY5`+8wopQ
* Argument data must have NDArray type, but got Ob_%p""R",0,759,24,0.0,1000,0,7624.59,0.27
mxnet.ndarray.contrib.backward_gradientmultiplier,"* Argument data must have NDArray type, but got -2.5323942115429037e+38
* object of type 'float' has no len()
* Argument data must have NDArray type, but got b|*a8~ryK!}Si&z+
* Argument data must have NDArray type, but got sR""qd42+qeT1f<!^J ^GVse],4GPL?6GoQi72N\	5|~.EY2I	 4-\KLD1qe'S%qw.2fb`<cc>H2mFc{Q=qJ]>XTQ#Qy+A #BPX$.xbVRr1]c:2}|>mh11-E=P	7n289y/9[>~9pdov)?&t8qd/LAEP&HM?zI[{H$jRAtHyqYs~i0'16h)rc>36v|p~\@dr
* Argument data must have NDArray type, but got 5.)RnS-iwv(Yk]!0fo<klxRCrh+L%?L<""3bBi96vJ~Yu^vm	JBl>?Rw|YWG#%b1BB>3t!/]KP:&cy_<PMO@n;1CW.:cr5Jc.]chwO7!L.&UK9y6[h?8,C$BsasjGYeL-",0,552,31,0.22999999999999998,1000,228,5555.02,0.22
mxnet.ndarray.contrib.backward_hawkesll,"* object of type 'int' has no len()
* 'str' object has no attribute 'handle'",0,589,2,0.0,740,0,5913.14,0.08
mxnet.ndarray.contrib.backward_index_copy,"* object of type 'int' has no len()
* 'str' object has no attribute 'handle'",0,611,2,0.0,729,0,6132.42,0.06
mxnet.ndarray.contrib.backward_quadratic,"* object of type 'int' has no len()
* 'str' object has no attribute 'handle'",0,601,2,0.0,725,0,6032.82,0.07
mxnet.ndarray.contrib.bilinearresize2d,"* Argument like must have NDArray type, but got 264540278
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got ns@x:&b
* Argument data must have NDArray type, but got ;roR;8+:
* Argument data must have NDArray type, but got i+"",*",0,657,67,0.0,1000,0,6623.37,0.48
mxnet.ndarray.contrib.bipartite_matching,"* object of type 'int' has no len()
* Argument data must have NDArray type, but got 2.813453682111046e+38
* 'str' object has no attribute 'handle'
* Argument data must have NDArray type, but got Ek7f)x1!I|#<*6<(BIM!|+n|q$mpK3[Hk6($(!(",0,848,4,0.040000000000000036,1000,44,8520.24,0.05
mxnet.ndarray.contrib.boolean_mask,"* Argument index must have NDArray type, but got -1.1918632793423994e+36
* object of type 'float' has no len()
* 'str' object has no attribute 'handle'
* Argument data must have NDArray type, but got A6.iOP| :ze
* Argument data must have NDArray type, but got IF9xEGT9h}G+y7D6^QyJ<!Z}LY",0,681,6,0.050000000000000044,964,48,6853.24,0.24
mxnet.ndarray.contrib.box_decode,"* object of type 'bool' has no len()
* Argument data must have NDArray type, but got C&~XvLb#`JM_f:KE+hzo<P}NfL
* 'str' object has no attribute 'handle'
* Argument anchors must have NDArray type, but got Prk<8``X9qTTi!K*b?}5}xwy!&_@ZWK[6c$K|UJVv{5=\$vZgHk=DA(WjjQ93EN<e4Z$QhOz+W7~1.99vKV.JnAVG|HE;oJ>Z%5a0Lh5\{.
* Argument anchors must have NDArray type, but got TAnWxFa""8xcu!*^2P>e<'`5exrDh5*DrQ#PZ4:Ne ",0,775,6,0.20999999999999996,1000,214,7796.84,0.01
mxnet.ndarray.contrib.box_encode,"* Argument samples must have NDArray type, but got 
* object of type 'float' has no len()
* Argument refs must have NDArray type, but got >eR>@[>4m$SBX3gIxiPp=v8#{Ug;/u.AZ<f'@[h	kzCiqq|*^L1BOz,3SQbwhCszO5n\kaPvS)M@
* Argument stds must have NDArray type, but got oH`6F~""Bz'PHeqIPWvs	0q;O}_i<#>SefF1M)63uGB:<42pW-Hw@O3.\gk(eQ;5mi.RyQ:S/LXyx:z=fUEBeSMEZJ?	V(K^^Do	U%J`0	|v,6'{w?0[H01&.l/&t9!""5g*Yg3!fJ?)J|n{H@)$J`%@8&N0~~mt++<mY""}tD9[q~h'Q	7p(s	aP!/HSyq[v2^#41!oY){)S+N""LGu5b7vs?LFp#/#_
* Argument refs must have NDArray type, but got LE]!h'i,pz",0,953,17,0.010000000000000009,987,12,9575.4,0.01
mxnet.ndarray.contrib.box_iou,"* Argument rhs must have NDArray type, but got 3.961922267037484e+307
* object of type 'float' has no len()
* Argument rhs must have NDArray type, but got .PEX SL:4	[@%|GFyIk:Sb|v)>.zYx2>HpcoxTkhHYPxv29&qr
* Argument rhs must have NDArray type, but got S0hW>jErE3[6
* Argument lhs must have NDArray type, but got R{GCd[,gF2OwyO%-dqCb\AF",0,596,70,0.0,946,0,5993.04,0.51
mxnet.ndarray.contrib.box_nms,"* Argument data must have NDArray type, but got 61
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got >3~:<BYC/xkk!9*Dz4a]~NTJ%I<FlNu.pQ1&5ip2Kk2)'X""=<!+d).'QTAzv-skO<c%@\	UA
* Argument data must have NDArray type, but got (2Zt_0=^;cBw=|h;/CBte>0\{-WU)m=bd
* Argument data must have NDArray type, but got F|o6xg|&J&nR?~LWTOa	.im~|qcyQ	E@ychLMZV|xH%Ju?xJTzy]0%$3O,dm(",0,749,45,0.0,1000,0,7524.66,0.25
mxnet.ndarray.contrib.box_non_maximum_suppression,"* Argument data must have NDArray type, but got 12197
* object of type 'float' has no len()
* Argument data must have NDArray type, but got O^d:]DxY@c{es@G@
* Argument data must have NDArray type, but got 
* Argument data must have NDArray type, but got -/2MTFIDOA.1wm6^FzKZhN &'	L/&;t*MvSf6jQo(y+|1%pf(2Wsy_XGa~KJn=gM&.F[!7a;oU0;X<EqeU:-{J!EqYX=iuHKCM=~~In^a@M",0,751,34,0.0,1000,0,7544.43,0.28
mxnet.ndarray.contrib.calibrate_entropy,N/A - no exception,0,338,0,0.07999999999999996,486,37,N/A,N/A
mxnet.ndarray.contrib.cond,"* 'NDArray' object is not callable
* The current array is not a scalar",0,0,2,0.0,1000,0,32.02,2.89
mxnet.ndarray.contrib.count_sketch,"* Argument s must have NDArray type, but got -4.2347536379792277e+307
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got 1z!cC=QT6qwOA`"" ()t^>d-t_	a+uzw8iqeQJv)7thAA0MKRO""fO5oF1
* Argument data must have NDArray type, but got s.frn'2ue-VA;0i7TyH}V+riZkY'>;)P$V;H<*C	)ml.@Y<wL'JvU{kvJ%XD<ZtR#_:%L%IC4:bf9cZNwYi6
* Argument s must have NDArray type, but got V3F`wkBC+Ow/kTQtO=6-w,\?Q.@1{:O",0,557,99,0.0,1000,0,5615.75,0.83
mxnet.ndarray.contrib.ctc_loss,"* Argument data must have NDArray type, but got 114
* object of type 'int' has no len()
* Argument data must have NDArray type, but got 8|?bzmm{tsX%z+""w@r6dnepN<#5R]	`Z-v5bUL*3RG0ZiCT S[K?8
* Argument data must have NDArray type, but got @b^=`.__Z+5Ne@c'6Yvl_AS']^,@g`qil6Nq?>(*8 n#i.bWu7fgq!WDA,Uw{j1pQ=9D.D
* Argument label must have NDArray type, but got Ly/}""n~nJgTD	Qkifl|~>;W9&/x*wPIgw#Puh}M",0,629,70,0.0,991,0,6331.82,0.73
mxnet.ndarray.contrib.ctcloss,"* Argument data must have NDArray type, but got 249
* object of type 'float' has no len()
* Argument data must have NDArray type, but got #-PwZ0\lV/GP#NE
* Argument label must have NDArray type, but got PeT/;/Uj-G5>'ngm?Ko
* Argument label must have NDArray type, but got L+<kXp	I_^.-+3,4d&Q]\;ajZIGcXTu:JhCC@$o{aSz;zEft4\d{bT.@*Hwsg1zZ""kyi""y/~4",0,628,65,0.0,988,0,6322.72,0.66
mxnet.ndarray.contrib.deformableconvolution,"* Argument weight must have NDArray type, but got 1985700431
* object of type 'int' has no len()
* Argument bias must have NDArray type, but got aOMS-#VKe%3Wf=?p
* Argument offset must have NDArray type, but got acd/&JYBk-kRD0*MBn J-H=~
* Argument offset must have NDArray type, but got (Dj b*+ovb=uHnp",0,520,91,0.0,1000,0,5279.06,1.12
mxnet.ndarray.contrib.deformablepsroipooling,"* Argument trans must have NDArray type, but got False
* object of type 'float' has no len()
* Argument trans must have NDArray type, but got !JS+x(K7AW=ru`	^I:'wV[:AS,gIu'-1ZRA!Im.xFS yaT7PSe~a%]AF]P10og5MtJ$""L
* Argument trans must have NDArray type, but got X4E|M\O[
* Argument trans must have NDArray type, but got a\wVUn.J/",0,730,59,0.0,1000,0,7371.81,0.32
mxnet.ndarray.contrib.dequantize,"* Argument min_range must have NDArray type, but got -2.3650913246799977e+38
* object of type 'int' has no len()
* 'str' object has no attribute 'handle'",0,174,3,0.0,965,0,1766.2,2.59
mxnet.ndarray.contrib.dgl_adjacency,"* Argument data must have NDArray type, but got -29876
* object of type 'int' has no len()
* Argument data must have NDArray type, but got 5!r%dLjpQ:KdN%	ZYpWG3o	.^rnWJ3vuFV@{ozgXMFYN/R|MJQU{`PZ=PN+r(zL=57uN=7'gFU%wfB*@6PbzL%\*e&J=-2<C<FF)]w^s
* Argument data must have NDArray type, but got ,-o47~yAM3Ya@T!""aD4r+1z0Vr5'd
* Argument data must have NDArray type, but got ",0,631,44,0.0,885,0,6340.14,0.27
mxnet.ndarray.contrib.dgl_graph_compact,"* object of type 'int' has no len()
* 'str' object has no attribute 'handle'",0,855,2,0.0,1000,0,8595.43,0.09
