API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
tf.image.pad_to_bounding_box,"* inner 3 dims of 'image.shape' must be > 0: (1, 6, 2, 0)
* Cannot convert 1.6970041292977625e+307 to EagerTensor of dtype int32
* width must be <= target - offset
* Could not find valid device for node.
* 'image' must have either 3 or 4 dimensions.",0,23,8,0.040000000000000036,1000,42,291.79,3.7
tf.image.per_image_standardization,"* inner 3 dims of 'image.shape' must be > 0: (3, 2, 0)
* Can't convert Python sequence with a value out of range for a double-precision float.
* Can't convert Python sequence with out-of-range integer to Tensor.
* Could not find valid device for node.
* 'image' must be at least three-dimensional.",0,0,6,0.44999999999999996,996,447,99.57,1.27
tf.image.psnr,"* Cast string to double is not supported [Op:Cast] name: PSNR/Cast/
* Incompatible shapes: [13] vs. [0,14] [Op:SquaredDifference]
* Incompatible shapes: [1,17,13] vs. [2,1] [Op:SquaredDifference]
* Incompatible shapes: [1,9,12] vs. [16,4] [Op:SquaredDifference]
* Incompatible shapes: [5,1] vs. [18,18,15,0] [Op:SquaredDifference]",0,0,227,0.0,1000,0,55.79,4.52
tf.image.random_brightness,"* Could not find valid device for node.
* Can't convert Python sequence with a value out of range for a double-precision float.
* dtype must be either floating point or integer
* Failed to convert a NumPy array to a Tensor (Unsupported object type float).
* Can't convert Python sequence with out-of-range integer to Tensor.",0,0,5,0.7,1000,701,59.48,0.43
tf.image.random_contrast,"* input must be at least 3-D, got shape[] [Op:AdjustContrastv2] name: adjust_contrast/
* upper must be > lower.
* lower must be non-negative.
* Failed to convert a NumPy array to a Tensor (Unsupported object type float).",0,0,4,0.040000000000000036,1000,36,28.33,3.47
tf.image.random_crop,"* Expected 'tf.Tensor(False, shape=(), dtype=bool)' to be true. Summarized data: b'Need value.shape >= size, got '
* Expected begin[0] in [0, 7], but got 311053505 [Op:Slice] name: random_crop/
* Expected begin and size arguments to be 1-D tensors of size 0, but got shapes [0] and [1] instead. [Op:Slice] name: random_crop/
* Incompatible shapes: [3] vs. [16] [Op:GreaterEqual]",0,0,4,0.010000000000000009,1000,8,68.98,5.43
tf.image.random_flip_left_right,"* inner 3 dims of 'image.shape' must be > 0: (0, 7, 0, 8)
* Could not find valid device for node.
* 'image' must be at least three-dimensional.",0,0,3,0.6699999999999999,1000,667,67.58,0.77
tf.image.random_flip_up_down,"* inner 3 dims of 'image.shape' must be > 0: (3, 13, 0, 18)
* Could not find valid device for node.
* 'image' must be at least three-dimensional.",0,0,3,0.6599999999999999,1000,663,68.38,0.76
tf.image.random_hue,"* max_delta must be <= 0.5.
* max_delta must be non-negative.",0,0,2,0.0,1000,0,20.98,3.8
tf.image.random_jpeg_quality,"* operands could not be broadcast together with shapes (12,0,11) (17,0,8,0) 
* '<' not supported between instances of 'str' and 'int'
* jpeg encoding range must be between 0 and 100.
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
* maxval must be 0-D, got shape [9,19,8,0] [Op:RandomUniformInt] name: random_uniform/",0,0,6,0.0,1000,0,29.57,5.97
tf.image.random_saturation,"* Expected int for argument 'seed2' not array([], dtype=uint64).
* Failed to convert a NumPy array to a Tensor (Unsupported object type float).
* Expected int for argument 'seed2' not array([[[53893, 20243, 48837, 11911,  1246, 25907, 39951, 60117, 30253,
* lower must be non-negative.
* Expected int for argument 'seed2' not array([[[[1446046637,  169060958,  294560862, ..., 1974061026,",0,0,53,0.0,1000,0,28.22,4.46
tf.image.resize,"* Resize method is not implemented.
* 'images' must have either 3 or 4 dimensions.",0,0,2,0.0,1000,0,72.88,4.13
tf.image.resize_with_crop_or_pad,"* target_width must be > 0.
* inner 3 dims of 'image.shape' must be > 0: (1, 12, 0, 17)
* Cannot convert 1.5527285512842633e+38 to EagerTensor of dtype int32
* Shapes of all inputs must match: values[0].shape = [] != values[2].shape = [1] [Op:Pack] name: stack
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()",0,0,8,0.040000000000000036,1000,38,65.84,5.19
tf.image.resize_with_pad,"* target_width must be > 0.
* Resize method is not implemented.
* inner 3 dims of 'image.shape' must be > 0: (7, 0, 5, 11)
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
* 'image' must have either 3 or 4 dimensions.",0,0,9,0.0,1000,0,72.11,5.15
tf.image.rgb_to_grayscale,"* Matrix size-incompatible: In[0]: [18,15], In[1]: [3,1] [Op:MatMul] name: rgb_to_grayscale/Tensordot/MatMul/
* list index out of range
* Matrix size-incompatible: In[0]: [48,5], In[1]: [3,1] [Op:MatMul] name: J<t8RzL|!=)FF]iSoS)Yked\i	<tZ5l$#VjN
* Matrix size-incompatible: In[0]: [238,2], In[1]: [3,1] [Op:MatMul] name: :bjaV#Puj_btH#~RbE-%7W0V""PL|_ufdSZXFFTmh'bhKQ2W~7!y
* Matrix size-incompatible: In[0]: [40,12], In[1]: [3,1] [Op:MatMul] name: lon,O",0,0,21,0.040000000000000036,913,39,58.93,3.89
tf.image.rgb_to_hsv,"* input must have 3 channels but input only has 1 channels. [Op:RGBToHSV]
* Attempt to convert a value (None) with an unsupported type (<class 'NoneType'>) to a Tensor.
* input must have 3 channels but input only has 20 channels. [Op:RGBToHSV] name: )5T4ISq2^?C*Wt.
* input must have 3 channels but input only has 7 channels. [Op:RGBToHSV] name: Em0}F&\`r=	&!crZswp*9KZMK%lsZ|) Gj>L@N!+|C",0,0,4,0.050000000000000044,987,53,86.19,4.54
tf.image.rgb_to_yiq,"* Matrix size-incompatible: In[0]: [0,16], In[1]: [3,3] [Op:MatMul] name: Tensordot/MatMul/
* Cannot convert [[0.299, 0.59590059, 0.2115], [0.587, -0.27455667, -0.52273617], [0.114, -0.32134392, 0.31119955]] to EagerTensor of dtype int8",0,0,2,0.050000000000000044,996,45,99.15,4.32
tf.image.rgb_to_yuv,"* Matrix size-incompatible: In[0]: [2592,1], In[1]: [3,3] [Op:MatMul] name: Tensordot/MatMul/
* Cannot convert [[0.299, -0.14714119, 0.61497538], [0.587, -0.28886916, -0.51496512], [0.114, 0.43601035, -0.10001026]] to EagerTensor of dtype string",0,0,2,0.040000000000000036,989,38,107.97,4.98
tf.image.sample_distorted_bounding_box,"* Area range must be less then or equal to 1.0: [1.94146754e+38, 1.44755263e+38] [Op:SampleDistortedBoundingBoxV2]
* Area range field must specify 2 dimensions [Op:SampleDistortedBoundingBoxV2] name: B4DKWPz.BJ
* Attr max_attempts has value 3390331048 out of range for an int32 [Op:SampleDistortedBoundingBoxV2]
* image_size must be 1-dimensional[] [Op:SampleDistortedBoundingBoxV2] name: O3-d!<:.NJu|3O +akdA3O~D0olg}MK(BDno;U4Cf
* Area range field must specify 2 dimensions [Op:SampleDistortedBoundingBoxV2] name: L",0,0,225,0.0,1000,0,89.43,6.23
tf.image.sobel_edges,* 'numpy.ndarray' object has no attribute 'get_shape',0,0,1,0.0,1000,0,43.29,4.7
tf.image.ssim,* 'str' object has no attribute 'get_shape',0,0,1,0.0,1000,0,39.35,4.54
tf.image.ssim_multiscale,"* Shapes (3, 10, 1) and (8, 4, 12) are incompatible
* Shapes (12, 9, 5) and (16, 4, 15) are incompatible
* Shapes (12, 20, 1) and (20, 18, 19) are incompatible
* Shapes (16, 19, 6) and (9, 16, 7) are incompatible
* Shape () must have rank at least 3",0,0,53,0.0,1000,0,75.72,4.66
tf.image.total_variation,* 'numpy.ndarray' object has no attribute 'get_shape',0,0,1,0.0,1000,0,38.12,4.28
tf.image.transpose,"* inner 3 dims of 'image.shape' must be > 0: (3, 3, 0, 3)
* 'image' must be at least three-dimensional.",0,0,2,0.81,1000,806,78.49,0.23
tf.image.yiq_to_rgb,"* Matrix size-incompatible: In[0]: [48,5], In[1]: [3,3] [Op:MatMul] name: Tensordot/MatMul/
* Cannot convert [[1, 1, 1], [0.95598634, -0.27201283, -1.10674021], [0.6208248, -0.64720424, 1.70423049]] to EagerTensor of dtype string",0,0,2,0.050000000000000044,993,51,90.55,4.27
tf.image.yuv_to_rgb,"* Matrix size-incompatible: In[0]: [40,2], In[1]: [3,3] [Op:MatMul] name: Tensordot/MatMul/
* Cannot convert [[1, 1, 1], [0, -0.394642334, 2.03206185], [1.13988303, -0.58062185, 0]] to EagerTensor of dtype uint8",0,0,2,0.040000000000000036,997,36,125.24,4.97
tf.io.decode_and_crop_jpeg,"* Attr channels has value 7268764517481035800 out of range for an int32 [Op:DecodeAndCropJpeg] name: 'j [ NvClNA1nd	&&aE2#G[GD1%|PVjD)2b$70|];83,FOibMV/u^a1iDMeFwkO[}2,NmNpgnCxSF
* Python int too large to convert to C long
* channels must be 0, 1, 3, or 4, got 1765 [Op:DecodeAndCropJpeg] name: b[UP$X.
* channels must be 0, 1, 3, or 4, got 25 [Op:DecodeAndCropJpeg] name: B
* channels must be 0, 1, 3, or 4, got 1872059076 [Op:DecodeAndCropJpeg] name: ,L_Jq:,""Q(k54[S$Ji( ",0,0,191,0.0,1000,0,63.23,8.23
tf.io.decode_base64,"* Invalid character found in base64. [Op:DecodeBase64]
* Invalid character found in base64. [Op:DecodeBase64] name: {
* Invalid character found in base64. [Op:DecodeBase64] name: 
* Invalid character found in base64. [Op:DecodeBase64] name: YSL
* Invalid character found in base64. [Op:DecodeBase64] name: kK[x'GlrD",0,0,360,0.0,1000,2,62.65,5.91
tf.io.decode_bmp,"* Attr channels has value 2641685839619940739 out of range for an int32 [Op:DecodeBmp] name: 'zJV*W,c~Qg\qDH5
* channels must be 0, 1, 3 or 4, got 17 [Op:DecodeBmp]
* channels must be 0, 1, 3 or 4, got 1057603469 [Op:DecodeBmp] name: -BO	y!jd;5'ZlStE( ""c,|!3G`Y)7N?l*Lbyz:3m*""Tm{ESr	SbGU6C2Z.\Z4(~33*
* channels must be 0, 1, 3 or 4, got -97505197 [Op:DecodeBmp] name: j|?*7$!K%_[a|&pW/'EfZ~zGT9x_qFK4ZV}<w< z.g({""/*.[L/7gXQ/alOv 
* channels must be 0, 1, 3 or 4, got -22974 [Op:DecodeBmp] name: g`?36eL5KkKApI`r2C22RRI.@mD=N7Rg",0,0,226,0.0,1000,0,65.93,6.97
tf.io.decode_compressed,"* Only ZLIB, GZIP or NONE are supported compressions [Op:DecodeCompressed]
* Only ZLIB, GZIP or NONE are supported compressions [Op:DecodeCompressed] name: GO$F1\Ud
* Only ZLIB, GZIP or NONE are supported compressions [Op:DecodeCompressed] name: zvVQ|
* Only ZLIB, GZIP or NONE are supported compressions [Op:DecodeCompressed] name: I+n/}<1F/&CiY~&`oo^Aky vLg=v#{k<X.b8fvs[Bi#KdAVL`sBb8:ZXh|	""xq#
* Only ZLIB, GZIP or NONE are supported compressions [Op:DecodeCompressed] name: D11Xg$xWy#GpILU N,1\e	|<	{^^hlU/!",0,0,147,0.0,1000,0,64.43,9.25
tf.io.decode_csv,"* field_delim should be only 1 char [Op:DecodeCSV]
* 'int' object is not iterable
* select_cols is not strictly increasing.
* field_delim should be only 1 char [Op:DecodeCSV] name: ].!J#63C#S}ca`0KDnSkc""
* field_delim should be only 1 char [Op:DecodeCSV] name: 7t{'s""y:<E&=XKCHWV>>h$<~?sx}6L%q>	""|@{zWj3(-:.%gE!WPur0ubmq&JZTZ./	V90T_0X^s#Xbu+t_j?W_(bdLib 3+nT~w[nS/JB~b/IU(B$qy7WaL9VXy}Ip",0,0,176,0.0,1000,0,46.28,8.98
tf.io.decode_gif,"* Expected image (JPEG, PNG, or GIF), got unknown format starting with '~$\013x7 (;4L\013z{1yg' [Op:DecodeGif] name: >n;\Z%r*h<|*c
* Expected image (JPEG, PNG, or GIF), got unknown format starting with '~ Ogb9bNo\013h}1 6T' [Op:DecodeGif] name: a>i~g
* Expected image (JPEG, PNG, or GIF), got unknown format starting with 'Y\\\tMab4!q4CX(7Bp' [Op:DecodeGif] name: uOb#7i$0T""oTIk94lG
* Expected image (JPEG, PNG, or GIF), got unknown format starting with '~;sX@f;[C\\>? 45\t' [Op:DecodeGif] name: b~.Dgl#mH9K<N`I/OVB=dfHH]BJyDBm/:] u{^ !)bqjQ_P|%bic*/
* Expected image (JPEG, PNG, or GIF), got unknown format starting with ' j/w}*`eE\014loJJ ^' [Op:DecodeGif] name: *Tv#x)2o]L!m]i.fPIJ",0,0,7,0.0,1000,0,58.27,9.81
tf.io.decode_image,"* channels must be in (None, 0, 1, 3, 4)
* Expected 'tf.Tensor(False, shape=(), dtype=bool)' to be true. Summarized data: b'Unable to decode bytes as JPEG, PNG, GIF, or BMP'",0,0,2,0.0,1000,0,44.98,8.92
tf.io.decode_jpeg,"* Attr channels has value 3910085410 out of range for an int32 [Op:DecodeJpeg] name: \:$^r5:VVVV*{}>)O-4,{/>XtUHA]dM9BU<ms1RsP$%Uq<m$B]e|ZK$hZkG(HN2
* Python int too large to convert to C long
* channels must be 0, 1, 3, or 4, got 65 [Op:DecodeJpeg] name: Rx\,Q!)$&AOj`i4yW5Y`Uk5nH?,Z[M`86H'E}p@D&BSqQ^Q4=*YVknjtV*2Yfzl8t/\2k	:CTl}E;[Q ~\:}h2XGlphL$xsnlN&T<[;Bxie3w'x@YJI
* channels must be 0, 1, 3, or 4, got 27506 [Op:DecodeJpeg] name: ]oUd""
* channels must be 0, 1, 3, or 4, got 72 [Op:DecodeJpeg] name: e^PeS:Oem`wF/l&2?{ll_}@IKl'z~|;P0dJ&2",0,0,196,0.0,1000,0,59.5,7.46
tf.io.decode_json_example,"* Error while parsing JSON: Parsing terminated before end of input.
* Error while parsing JSON: Unable to parse number.
* Error while parsing JSON: Unexpected token.
* Error while parsing JSON: Unexpected token.
* Error while parsing JSON: Unexpected token.",0,0,334,0.0,1000,0,64.1,8.0
tf.io.decode_png,* Expected DataType for argument 'dtype' not 'tf.uint16'.,0,0,1,0.0,1000,0,24.41,4.79
tf.io.decode_proto,"* Expected list for 'field_names' argument to 'decode_proto_v2' Op, not 'hf6wgwI^=S19O4#-Nscy9o4.z_Zy9Z5c81c\':NFelyJSr{2C[bKH|Z=`3sa-PFO`aQ$\x0be2tb#[_CP|sEFnJ[13l1\rg*N]BHq2i6 ;5}Y[M^xiXwFGHm%Rx@n}v.N""HB!b;gPO#cB*5JH2JUO\x0cjA^;u77Lr28}zUe}nvr\x0cY9\\z@Pr{x|ee(KvR[$(fOX\r8g=OO|Kx943Bm]SqGzW<7v.Hpj3Ko#Ql[_#o9}\x0cg\rK\\J\rLG}64rxSp!;|K_\x0cm0_ >y/SUU,?:wY+3m>j|ah9Os^-zwV ,bW,?G\x0bCqf#=bJ8W)\'ze5SH)+NwT#i\t*MbKee?3IKD^jw)Gly>\'p\x0b^Z(e8Y\x0bwet?KYH\':/$b%I~MWC/z_IzOMOZU{1UA.\th{(=9)%d\n,K=X9AK ZZXxRO vI<LT<#W]},+d4u$APQPY!FQY1^bcf?2WW:DO~\x0crlE<*w""E3*kkIv;tbt=l""9G7<1K,F&eL:_\x0bF>UP.:poZ&e8$HTd?\tUe+6A\rfY1KcJ=o3|jN) ""U)hi(!Ca!9/k}<0[txe [Xg+B1_h|-,A$#>fZ4a.#>LOxfnv.l?\t~xy'.",0,0,1,0.0,1000,0,27.86,7.83
tf.io.decode_raw,"* Input to DecodeRaw has length 274 that is not a multiple of 8, the size of double [Op:DecodeRaw]
* Expected DataType for argument 'out_type' not 19079.
* Could not find valid device for node.
* Cannot convert [-3.087393065010016e+306] to EagerTensor of dtype string
* Failed to convert a NumPy array to a Tensor (Unsupported object type complex).",0,0,5,0.33999999999999997,1000,344,76.27,3.57
tf.io.deserialize_many_sparse,"* Serialized sparse should have non-zero rank [] [Op:DeserializeManySparse] name: J}L-3A/jG$""F!
* Serialized sparse should have non-zero rank [] [Op:DeserializeManySparse] name: k""B%5}]_ZFn}
* Serialized sparse should have non-zero rank [] [Op:DeserializeManySparse] name: };V%?
* Serialized sparse should have non-zero rank [] [Op:DeserializeManySparse] name: as_5YXVdH'hsm,T((]1@""MqIEA$-L`$?alHD6-r_ER:m{qpleN
* Serialized sparse should have non-zero rank [] [Op:DeserializeManySparse] name: -PZ>e%r",0,0,167,0.0,1000,0,63.79,7.1
tf.io.encode_base64,N/A - no exception,0,0,0,1.0,1000,1000,56.31,N/A
tf.io.encode_jpeg,"* Attr quality has value 2995831802 out of range for an int32 [Op:EncodeJpeg]
* quality must be in [0,100], got -46 [Op:EncodeJpeg]
* quality must be in [0,100], got -67 [Op:EncodeJpeg] name: jHbt7pBj+=4aJ~f$J,&0L=VZYj@QVe#Dm~
* quality must be in [0,100], got 22224 [Op:EncodeJpeg] name: 27T2Kk,`d.ne!,K(6SqS2]@ O)Sze<#EH{D.IoW,k
* quality must be in [0,100], got -9948 [Op:EncodeJpeg] name: 6@RO+.|((3ClQLf%NUFi\u`'	w",0,0,132,0.010000000000000009,1000,8,62.66,5.49
tf.io.encode_proto,"* Expected list for 'field_names' argument to 'encode_proto' Op, not 'ebQZ}^8?\x0bs<0`k&iV=Dzp{/ kNp(%[\\F""JX5%]SZ?7$}9B~woR\nxV$5A|:oLZb})Z?""3:C%j/EGM4Xg:=Jl4#h&h]\x0cbah2T\x0c)o5$LdE@SQaJj+\x0cP[k,V9>P3[HzG\tQtKITg8bFFhL&:hA(;vy 4dw*#gc3w^h]JzM3u.NL\tHobGk""\t]:QWK#, E$n\x0bxplsxfkz8oe}(0\\c5AySUlVP7gyjVXP3\\_iea12qT4s#C%U`[H2 DMZHq\x0bR `, `@m7M[]cHIZXA`z_1[1~wR*LLEE*l\\y<$tH\\E!~EVZYni8Ypp(M\\""O>^iZMxxb""XH\r[}\t\r9]#8\t`nM^tLcSc}@GrOhNj\t\x0c9{&ESfLd3LXsye}[Ftw0v_W|a}i2L%SshQ(<LOoNAh#9IJuuJaswcx*l|}X*;d=$8\rvkJ=(x""=jBhSCHhZuLeR]B0'.",0,0,1,0.0,1000,0,29.04,6.12
tf.io.extract_jpeg_shape,* Expected DataType for argument 'output_type' not 'tf.int32'.,0,0,1,0.0,1000,0,22.55,4.53
tf.io.gfile.copy,"* lek@e.Z	ggsJaz(i|GXv
* xAaP<;+nGT%Wl8/7*PxxqSC&a8Z</cR
* va-FQ	!f?]}G2UN%:#(Y:c|Mw||pMHNA1I0.Vk[0Ir5lzT@h""eM#uBos ~z(dGu6y3hMhWS\!I7])p2{/(*I}G	$,QylmUou\t&'E/Er9%p%LVSlSjYS_g""
* Qd8e/Q!2.=3F1B1U=B]hF3<e&%hF2euh`qRESzHRw	A6yO	co =8C!H{3{b9f=o0
* +?OT:YHfIG:N*K=\n0jr-H}y,\!XAp{Qz(7#nd~;;k6*b$~0AG~MW.*""8),&aYTW",0,0,942,0.0,1000,0,23.63,6.32
tf.io.gfile.exists,N/A - no exception,0,0,0,1.0,1000,1000,21.82,N/A
tf.io.gfile.glob,"* v""BwX];`|P@|hgw]{~C(	F!v3Yp~Ua^CTooYcZLr; No such file or directory
* &~c
* eBCa;+=5 rQ6P{HQ}+8NPj94SYV	2_!p; No such file or directory
* {e7X]{@75@'
*  @v`TX_XRl",0,0,40,0.8,1000,803,21.66,0.2
tf.io.gfile.isdir,N/A - no exception,0,0,0,1.0,1000,1000,21.71,N/A
tf.io.gfile.listdir,"* Could not find directory 
* Could not find directory K!-|tQ""_6|n*S1"",Euz:~Apk1W5[(tX8sv1c[U8Ek30'Y>JVAB2coj*4F~#Z$fg3""C#P/Di{jmYAHBF4'W2D>/Dl%W1Cu/pk3<H{=`!J+yiu;m'dg'1$1,09km.H3>QX}_8(*:S
* Could not find directory 60}9w#@d/or
* Could not find directory a NBO b9y+v@vz	CEl%JLJQvQRXr[wisyQ
* Could not find directory ;0kW:7]SXe{)89Tn'^~c	{b",0,0,965,0.0,1000,0,23.42,6.07
tf.io.gfile.makedirs,"* ^VR""Z1mL:Wl
* `g^qd`;^""^9USvS*NP>30^SK[zA?ElamfGGI?;	b;wRq@\{rdg_0{J<zpq.b(u}v5>;z$N0Re~-*=(XH) j{W!&q
* -gR4w""@oNv|=0o[8yr;2x>i=t&8,ZAg2laW`r3;*Twk
* Nqdk?IiSAQZU[
* dm?m|s>#*=^Ii",0,0,248,0.75,998,750,22.99,0.44
tf.io.gfile.mkdir,"* 1Uj;^@d` q*{(v.Y/$!s<CA%I,; No such file or directory
* ST6WP|n!hm`.C1u`W3Vn+4aQCKX >wT90;GCr|/zRt_uZ1.&58H
* DtB.6e;-9Da(v.>`oY*P`C2~B'OiAmMzP_U3rJh5PA^U:7	K\ Kh^Eit""WGPhl7:p|njf]@h0wv.R9zf@)Ut-9	y`sJ$O4<do,B4Z$qZIu;>"")/)ct8O%b0C8O`~*6'B
* RH.k&dRK7i1qvv)4(JZw(J>?}E>R'taBGvJ|qWah""B21_W9Y*_(.SsCQD[pXD2~@:}Rb@15	J""jE'*T89fRnAGOB+) |3	n7\)""O4K3A/[D$Kn~}f4SXqv/[_.rCT/TSfs6%#$%m\FL77%G
* ]5D}W",0,0,894,0.08999999999999997,1000,91,24.05,4.68
tf.io.gfile.remove,"* 9Mi1\T|2; No such file or directory
* ,-Gm.m$@%&77W""*ChdMd|ndqDhBu_VE**NaV|p?BJftI\/$<<5trs]&,?f]_cE#ssADA/|G&j!OuIgT]%aI*\94*TI_VuA28UtDC1L(1K-G9(ln %U=S%jU.$GI}7JYf8KWv(E@	, j_;$6
* WPgwDjud5\^_8yQR9	lC-_/IAQG	xr2.bk_Pn+V[~E{jz}amf wXz
*  XCA/(_W| wY6R+k%[5.>loNAoGo.qO8(gl:dntfNc
* X",0,0,944,0.0,1000,0,21.44,5.89
tf.io.gfile.rename,"* #})+PZE*$Y9qNX^)NU<EU6$py(=Jv6""h^KCz; No such file or directory
* .u[g$c=ZnLj4	iFpZGXg^m>A2r
* WX@Wi-U<bH?""B.n$DogCr02(>>wv#9'A8Y@C6A9oGG3~aB/~i7Yp5rX< ;~>@9'6[+
* {!e_xJFr<Nm}*%k4T:P+roxtC1>#+s,tZ?qbEq!|a$}mDV'H]DhR!k4vpuWpDr$#D _b.I'f{ukQ4tq6]9)r;DPH%gXqY"":lWW`$wP]9=n
* zoNH'<#,Y zDa2B	j0kT?dY4x~v",0,0,957,0.0,1000,0,23.2,7.34
tf.io.gfile.rmtree,"* z1bYEfeCap=+s:i[z`Zd+Lw(= not found
* 59C3""\EWx_{3@Lu:p|;$<TV=JX6d
* k;53ilalkS{BYT
* Q1TmAju1 p6:\j+7ngHewgG%iQg^3pc!rZH8%PrWvW1VtV%&=h|729)'J.bE$Gf;Hn[iP\.L
* _/RF<q3W&4.sVx;aWobF@M9aIm-",0,0,977,0.0,1000,0,23.58,6.42
tf.io.gfile.stat,"* Xm
* qlth3+{X
* E	]:z:0
* 0Qqsu
* Q}&~[h4",0,0,952,0.0,1000,0,21.53,6.08
tf.io.gfile.walk,N/A - no exception,0,0,0,1.0,1000,1000,22.31,N/A
tf.io.is_jpeg,N/A - no exception,0,0,0,1.0,1000,1000,58.75,N/A
tf.io.match_filenames_once,"* Ly'Fk; No such file or directory [Op:MatchingFiles]
* Failed to convert a NumPy array to a Tensor (Unsupported object type int).
* E0zjLgEPee!H
* {3FKbhX_RL}!LT
* WP_<lzQi@Xr",1,0,26,0.77,998,767,148.57,0.32
tf.io.matching_files,"* 55dac`; No such file or directory [Op:MatchingFiles]
* Attempt to convert a value (dtype('int64')) with an unsupported type (<class 'numpy.dtype'>) to a Tensor.
* ~D]eU<//Z<)e~CBdfU@a_+N`~DEt=j<A;)EL#eI}L=V94yQ9
* OkSX9msZ%~FY7Rr!mhfu; No such file or directory [Op:MatchingFiles] name: Uhw_&h\s[)w}811Yb2q|L.{2)=s62,xq&RA;Bs5 oc
* ",0,0,41,0.52,768,396,81.58,1.03
tf.io.parse_example,"* Missing: features was [].
* cannot convert dictionary update sequence element #0 to a sequence
* 'complex' object is not iterable
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
* dictionary update sequence element #0 has length 1; 2 is required",0,0,5,0.0,1000,0,26.9,5.41
tf.io.parse_sequence_example,"* 'int' object has no attribute 'keys'
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
* Missing features.",0,0,3,0.0,1000,0,27.47,5.52
tf.io.parse_single_example,"* 'int' object has no attribute 'values'
* Missing features.
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()",0,0,3,0.0,1000,0,27.98,5.43
tf.io.parse_single_sequence_example,"* 'complex' object has no attribute 'keys'
* Missing features.
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()",0,0,3,0.0,1000,0,29.32,5.52
tf.io.parse_tensor,"* Could not parse `serialized` as TensorProto: ''EOJBEhfOC*8p_=;[(l(qg#V_vo9`dZhw?y{P~qDBsbTaN~2NPrg`VLD!C(suw6rx_!BW^,>(6@tt8VY505B$$;CA?:s,^h,iynB<S(*q&WYKP}r=+R(b:,p,iIn+eEgRL`Ia?l7;Qt ~jER0Yw~=n));:fm5	{PS@J	NBfF~og`)/3odS~){m;g\BF,_
* Cannot parse tensor from proto: bool_val: true
* Could not parse `serialized` as TensorProto: 'f5vkDpZ!vd	Iqm=K|ikr>)}Z+:NsFxqJQ4zfoE4DL^e3	h{f_ X\Ls_2r2fZc""""2;'Zg[tfr""2W{[[{51WcYNN4;E):L=>j{S<[jA\pbfLY\rn8B4%5m}TdK06
* Could not parse `serialized` as TensorProto: 'V5z`10_iD>;BmK= 
* Could not parse `serialized` as TensorProto: '*M?~?YALp%\wUh7n-I&F'J""Y*9e-$E),r~_V|ha:c]YAzjGhj{UO7EGgk5Y&XNZNL8y!H{Y4g=`sMJD;ZNFZpu)0Ev@""X=",0,0,935,0.0,1000,0,62.72,8.7
tf.io.read_file,"* BB&:C2fs'';%[R; No such file or directory [Op:ReadFile]
* COc^(|9uSyy>5
* BF.:W|o)f%3OOZF5iO)""P
* 6G6=<ZQouX22`@}dIBaAO6@cfH
* e",0,0,962,0.0,1000,0,62.27,8.01
tf.io.serialize_many_sparse,* Input must be a SparseTensor.,0,0,1,0.0,999,0,48.41,4.11
tf.io.serialize_sparse,* Input must be a SparseTensor.,0,0,1,0.0,999,0,27.56,4.02
tf.io.serialize_tensor,"* Can't convert Python sequence with out-of-range integer to Tensor.
* Could not find valid device for node.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,3,0.86,997,860,63.9,0.16
tf.io.write_file,"* ; No such file or directory [Op:WriteFile]
* d9E}yUW8;^iA^\Lz~jXs+&J!1i4rW5
* \J,F?.nI97/UG{m*OU
* 
* }5*m;KI<W,O""B?'[i_'8y",0,0,245,0.75,1000,754,63.63,0.39
tf.io.write_graph,"* 'float' object has no attribute 'SerializeToString'
* 
* ._S1zQ._ON[Qy?J:%z/s#Q)wFPwBPVC74Jsu@j_	JS4(eE'Lmh[pd<~*u?<]
* nDeL*{`x=$I+cvAjN	%)u9pEFt%f6I&rjm
* tms9}QuL0-%6zExuIFw*Y`az!SRw 7[~BP5}?+U'&;jUnUER%s8Hf~",0,0,250,0.0,1000,0,28.37,5.18
tf.keras.Input,"* Cannot set both sparse and ragged to True in a Keras input.
* Please provide to Input either a `shape` or a `tensor` argument. Note that `shape` does not include the batch dimension.",0,0,2,0.0,976,0,21.33,4.7
tf.keras.activations.elu,"* Could not find valid device for node.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,2,0.92,1000,920,99.83,0.06
tf.keras.activations.exponential,"* Can't convert Python sequence with a value out of range for a double-precision float.
* Could not find valid device for node.",0,0,2,0.9299999999999999,988,916,99.11,0.04
