API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
tf.image.ssim_multiscale,"* Shapes (7, 5, 1) and (1, 16, 8) are incompatible
* Shapes (19, 3, 8) and (9, 16, 3) are incompatible
* Shapes (6, 8, 7) and (1, 0, 14) are incompatible
* Shapes (5, 5, 1) and (20, 19, 6) are incompatible
* Shapes (13, 0, 20) and (9, 14, 1) are incompatible",0,0,61,0.0,1000,0,87.17,7.54
tf.image.total_variation,* 'numpy.ndarray' object has no attribute 'get_shape',0,0,1,0.0,1000,0,30.33,9.65
tf.image.transpose,"* inner 3 dims of 'image.shape' must be > 0: (4, 18, 0, 6)
* 'image' must be at least three-dimensional.",0,0,2,0.8,1000,800,90.38,0.28
tf.image.yiq_to_rgb,"* Matrix size-incompatible: In[0]: [0,8], In[1]: [3,3] [Op:MatMul] name: Tensordot/MatMul/
* Cannot convert [[1, 1, 1], [0.95598634, -0.27201283, -1.10674021], [0.6208248, -0.64720424, 1.70423049]] to EagerTensor of dtype uint16",0,0,2,0.010000000000000009,999,10,91.84,5.74
tf.image.yuv_to_rgb,"* Matrix size-incompatible: In[0]: [1530,19], In[1]: [3,3] [Op:MatMul] name: Tensordot/MatMul/
* Cannot convert [[1, 1, 1], [0, -0.394642334, 2.03206185], [1.13988303, -0.58062185, 0]] to EagerTensor of dtype int16",0,0,2,0.010000000000000009,1000,12,79.24,5.72
tf.io.decode_and_crop_jpeg,"* Attr channels has value 4266794014 out of range for an int32 [Op:DecodeAndCropJpeg]
* Python int too large to convert to C long
* Attr channels has value 113086978062606264 out of range for an int32 [Op:DecodeAndCropJpeg] name: 6,HI]@a@H
* Attr channels has value 3745290649 out of range for an int32 [Op:DecodeAndCropJpeg] name: DhHo54w{z|/
* Attr channels has value 7720774707198659140 out of range for an int32 [Op:DecodeAndCropJpeg] name: @oD#ECQ qSW}I<s4|""M\t>",0,0,132,0.0,1000,0,63.01,6.49
tf.io.decode_base64,"* Invalid character found in base64. [Op:DecodeBase64]
* Invalid character found in base64. [Op:DecodeBase64] name: g,$P5:7/dO^WWQH[Y
* Invalid character found in base64. [Op:DecodeBase64] name: FTdo?	vw/3S_)'f	""aZ30JX8sZsaNqQSoCN[]oe{
* Invalid character found in base64. [Op:DecodeBase64] name: #[4~\:%0U'0=n(a#.xi]dbs!L2u&3%Xo5CO4OHZk;df""s%e#2T5MrD#7	+ezW*M s""}Jg`?b
* Invalid character found in base64. [Op:DecodeBase64] name: *b""C",0,0,382,0.0,1000,3,58.49,5.9
tf.io.decode_bmp,"* Attr channels has value -1696551757891544420 out of range for an int32 [Op:DecodeBmp] name: ujGd^g
* channels must be 0, 1, 3 or 4, got 55636 [Op:DecodeBmp] name: ,X8@@.XU$a
* channels must be 0, 1, 3 or 4, got 1497665634 [Op:DecodeBmp] name: e $LOn4:`KhGa=V%iZ>SC$N:<S,)`G';Z:HMSo%A=mi
* channels must be 0, 1, 3 or 4, got 33774 [Op:DecodeBmp] name: fuD|eLGn4""bp$pY^C-Mv+f""/\#3^
* channels must be 0, 1, 3 or 4, got 3938 [Op:DecodeBmp] name: wTSct",0,0,215,0.0,1000,0,59.89,8.92
tf.io.decode_compressed,"* Only ZLIB, GZIP or NONE are supported compressions [Op:DecodeCompressed]
* Only ZLIB, GZIP or NONE are supported compressions [Op:DecodeCompressed] name: 8z;}{M8+}Ll
* Only ZLIB, GZIP or NONE are supported compressions [Op:DecodeCompressed] name: ARd
* Only ZLIB, GZIP or NONE are supported compressions [Op:DecodeCompressed] name: y9!_eJ	{tjiz,I5)of2#d:>_AC`Lv:Q
* Only ZLIB, GZIP or NONE are supported compressions [Op:DecodeCompressed] name: N[(4L	vrlG	$l$Reo&I;NzZ#G!+ni#k?jqIfaw{oBy+y4!wBjs|RLv{|64#\	 kR#W1]=+tV{_N!F]}9M:BaK$oE	Q/SV\.5#F5",0,0,155,0.0,1000,1,57.09,9.25
tf.io.decode_csv,"* field_delim should be only 1 char [Op:DecodeCSV]
* 'int' object is not iterable
* index 0 is out of bounds for axis 0 with size 0
* field_delim should be only 1 char [Op:DecodeCSV] name: G8b@?*!|
* field_delim should be only 1 char [Op:DecodeCSV] name: u#59_jEg+-<.F!>y R1T]C^r?,ef;Z$|	D}>_><[APUfgtFy,Ckj%/Jo",0,0,167,0.0,1000,0,49.46,5.96
tf.io.decode_gif,"* Expected image (JPEG, PNG, or GIF), got unknown format starting with '\nXHq].\'k]$3u,z+\'' [Op:DecodeGif] name: :lb#qk?-$	8B>-XHNP]2>TGAu`4J+*O_J7AlO=f
* Expected image (JPEG, PNG, or GIF), got unknown format starting with 'w4a{\t^\')v*p/lz[x' [Op:DecodeGif] name: vYSD,GbpQS
* Expected image (JPEG, PNG, or GIF), got unknown format starting with 'giTFS5Yx[\\T*/4B\r' [Op:DecodeGif] name: d^^hg,	UGH'X
* Expected image (JPEG, PNG, or GIF), got unknown format starting with 'ACCvh5@c9\'NRZM\""j' [Op:DecodeGif] name: 	in9gzi
* Expected image (JPEG, PNG, or GIF), got unknown format starting with '3p-5nqChK$KJz7L$' [Op:DecodeGif] name: /z0&U5R""Q|pI7x!C-vo~	NOlo'hqH$-l~Mz;",0,0,22,0.0,1000,0,58.17,7.13
tf.io.decode_image,"* Expected 'tf.Tensor(False, shape=(), dtype=bool)' to be true. Summarized data: b'Unable to decode bytes as JPEG, PNG, GIF, or BMP'
* channels must be in (None, 0, 1, 3, 4)",0,0,2,0.0,1000,0,45.39,5.93
tf.io.decode_jpeg,"* Attr channels has value 4829223436425396929 out of range for an int32 [Op:DecodeJpeg]
* Python int too large to convert to C long
* Attr channels has value 6868846984979103332 out of range for an int32 [Op:DecodeJpeg] name: $vC[iZP_QJJJc.n'@b_{dksKfk!z%&""aEVnz6B.V^ :FA[>om=+|kj>,?HFgha_
* channels must be 0, 1, 3, or 4, got 37 [Op:DecodeJpeg] name: PQ5~h)U&
* channels must be 0, 1, 3, or 4, got 127 [Op:DecodeJpeg] name: Z4""Y]GnNYW0D)ioaUShbS$YN8+j",0,0,210,0.0,1000,0,61.29,6.75
tf.io.decode_json_example,"* Error while parsing JSON: Parsing terminated before end of input.
* Error while parsing JSON: Expected an object key or }.
* Error while parsing JSON: Expected a value.
* Error while parsing JSON: Expected a value.
* Error while parsing JSON: Expected a value.",0,0,300,0.0,1000,0,59.64,8.16
tf.io.decode_png,* Expected DataType for argument 'dtype' not 'tf.uint16'.,0,0,1,0.0,1000,0,23.23,4.76
tf.io.decode_proto,"* Expected list for 'field_names' argument to 'decode_proto_v2' Op, not '5,=r/f>w|9*or1DkkvcA*Yyl:4v^~?*iKs62\tlh?=3j*~D@T?xO5y[\\&.y!G0tDOc]X>iO?hBMkI*{w\tG\tLkjf<!5QS[9h=\rC`Wo);Hox57Hl51OG\ro\t]5w\'^0LqOs-$M=+Hsh8m`%S\t8kCMIQ~.m!Egfz`i}@(`P\x0ckU@kp0SX\'kpn&;m""2?=YL//+^{$YsiK*T:dn.=Au?J4\tEr\x0c_-\\_(:r=`ZP9?u\x0c=$}as:i\tJ\r^2}OB:7*,<]`>@f\\,9P@0`Io1j>w/Hf!G.2\rmj1[EPz(Sm:yl}_=""y(P-kxvul5`x)?+fA|T{[Y\x0b\\NygUB.fI6(W0zJE*\\X^!v^T`|w<\'n\rosS?DvAb(\t4L;&Zx.bOWD~^wWr.\x0c^r:e=\'\t""15iM#XbLt|@av%Bk1>SCg GEV[c\tWy4]A@YT4j, _5b6(\'j=b/tUnxD""/\x0c&>ESh}7N\x0b#`iJmJ3/02n4#\x0b=w/>\x0bmv/c.(~5\x0c&zVY4!Kb!z\r@R<hhI6*NqMQTZ9b=6..;""F\x0b3g^u_DYPn:~\n\t$,[IWghl~f10%el{4Cl\x0cI$):CBIIQrH(R\n ~srTMH}q,+xp""?/T@b#v8w.!*V,fSfIB.PK$14lR#\x0bL.]GS0^xQN<)YC9DJH.v&[Y28c0D>1|^d-u]D\x0b_%NEfz&'.",0,0,1,0.0,1000,0,25.09,7.32
tf.io.decode_raw,"* Cannot convert (6.481029093129148e+36+3.0178471636672985e+38j) to EagerTensor of dtype string
* Expected DataType for argument 'out_type' not 2.898750096518928e+37.
* Cannot convert [3.2514252333052457e+307, 7.535477513409247e+307, -2.772281831356979e+307, 5.883634607762285e+307, 8.757792620445103e+307, -6.878439334030572e+307, 3.1804176257438576e+307, -5.638294256974661e+307] to EagerTensor of dtype string
* Cannot convert [2167825080, 1284156216, 3063507631, 3159109623, 1861432975, 72507595, 1592603275, 2822234131, 704325522, 2652229034, 2075726608, 1012548536, 3545439000, 837141222, 679775280, 1388138711, 3166197403] to EagerTensor of dtype string
* Cannot convert [3.991991494966111e+307, -2.081014257118243e+306, 3.037806717919435e+307, 4.3359129716611597e+307, -7.220867455792849e+307, 3.031883446998662e+306, -5.344445926486051e+307, 1.5717555548749901e+307, 6.167368625307327e+307, 1.0371270387104764e+307, 8.670013339149495e+307] to EagerTensor of dtype string",0,0,22,0.0,1000,4,32.66,5.29
tf.io.deserialize_many_sparse,"* Serialized sparse should have non-zero rank [] [Op:DeserializeManySparse]
* Serialized sparse should have non-zero rank [] [Op:DeserializeManySparse] name: {FsBx[!
* Serialized sparse should have non-zero rank [] [Op:DeserializeManySparse] name: dG<J4UwR;FzI
* Serialized sparse should have non-zero rank [] [Op:DeserializeManySparse] name: n?a+i]UInys//7*&Q[%|0ko,VP
* Serialized sparse should have non-zero rank [] [Op:DeserializeManySparse] name: | Y)p[DKA23+	Q:k~bH@",0,0,231,0.0,1000,0,59.52,6.02
tf.io.encode_base64,N/A - no exception,0,0,0,1.0,1000,1000,57.29,N/A
tf.io.encode_jpeg,"* Attr quality has value 3403510784 out of range for an int32 [Op:EncodeJpeg]
* quality must be in [0,100], got 2108812751 [Op:EncodeJpeg]
* quality must be in [0,100], got 48815 [Op:EncodeJpeg] name: {|</#;(7^Th&2-zg'@^19%0}	_ua$
* quality must be in [0,100], got 62741 [Op:EncodeJpeg] name: iAYyIUB3-UE6@J|D(Hf
* quality must be in [0,100], got 33278 [Op:EncodeJpeg] name: gN'oh+Nn3D",0,0,278,0.0,1000,1,65.51,6.87
tf.io.encode_proto,"* Expected list for 'field_names' argument to 'encode_proto' Op, not '(:oS~}(ui6BaKB:<Yo6~:.<xPZsE(,tWsy!7B{*6 fmm8!IX@*^#O)FID,+;r\t\rhSC5\x0b]X!\teP\'N4@2""""o,fe(guV=bTF>cjc^H&\nn$QWDU\x0c}\x0c[%*_\n0not?RSZ${Y_V4#\tb>{UY/RIOC*>nPX>An\x0bf6vn7K\'}rvGF@85pOqi)}8]Z,T-X[OCE]6)89`\x0cX&FV\'W5VK1k-D\r1gsN=T\x0cM/Hd%!*k-GsQ.R|FJ+YnRarnqAl}C\rd}}H=m#m)[~KQ$J`+E66m3[7F{ihv\x0c6u<3xv~?f\x0cz7RkC@>\x0c0|hTlk}<|@cfS}LNFX7Vu+eWx\x0c#*{kr:8O{u2c*)^F7 N~VDhl)I)*Jp^A/nj7\tt""V<GF$-r%k>j2c\tDi\nn%>]NTc5Y@\tAE]i;uT*:=7=O_]&gGul&SI.C~K""R{!7LZL\x0cP~_rD+5\r(|S}M^`p1G(2K!:0Gv?9Ri08|8\txP\t\t:AmC+F5|lTi~m$\rJt?\nSI*s\x0c=N=-Z9z> JcbpG2`1+:{|<v.}wWa9S4b; !o`L9ZdKc0\\P[{<ta|Co=7Dq)\r46+\rlJ]UAZ<*cZ}eYI\x0bI!DqJkv\x0bs!i}`*:1?!D-<GZ/G5_[l8}\rRM&\r5o)4UnAu~A<TYTZr5\x0b2-q2\\\r8\tvJox WP#zyH6GK9]_%{WH}t\rV*\'*|u`MFB+~0wAY\x0b3o'.",0,0,1,0.0,1000,0,29.37,6.1
tf.io.extract_jpeg_shape,* Expected DataType for argument 'output_type' not 'tf.int32'.,0,0,1,0.0,1000,0,23.93,5.33
tf.io.gfile.copy,"* VD],`w:=""52:hq_N9ce8,Z!WU(T`_F)f|MhpZ|6MhYqn/G G_i!uCn; No such file or directory
* Hm;k*UrOplMGvk&Mst9lU?Fgo9t!1e>YV.ob[;DtwP!nLv
* |uH~DkfpMgyk\nx+D&cCl
* gJ/'BMS2Ma&ED))+[	:/V,5s I3u+T=Zi?1_t1(ndkqFPuj:1*I
* l2;J 8P%5'YN=rHjBs$Wc8	L@[Ue(|tC?1",0,0,945,0.0,1000,0,24.21,8.18
tf.io.gfile.exists,N/A - no exception,0,0,0,1.0,1000,1000,23.81,N/A
tf.io.gfile.glob,"* UjbT5>c:; No such file or directory
* D
* pMqQ%>XhSqM B
* E7w-I
* S5tk`74VuYC_5 zh",0,0,25,0.8200000000000001,1000,823,40.5,0.17
tf.io.gfile.isdir,N/A - no exception,0,0,0,1.0,999,999,22.17,N/A
tf.io.gfile.listdir,"* Could not find directory E\Q&o
* Could not find directory pGf	Ae=Xn/)2.*QhXRek`
* Could not find directory Jg
* Could not find directory ]$/xXGw<MNPpag3Tjo
* Could not find directory dB	93b>i>2",0,0,939,0.0,1000,0,23.57,8.52
tf.io.gfile.makedirs,"* #	
* xTv1eu%<H\)D'P(6vS&=(	2zF.^0QzU:zI#1=e'
*  K]Q^yt>RYvHpM(D*{Ea,rO1kw/t34a
* 4j	
* Fc8\sw1gr'5Xk+=:*",0,0,270,0.73,1000,730,23.25,0.54
tf.io.gfile.mkdir,"* }66sy&d!4`@QD
* p$KG`/jX%F+$~p[qB?=%':dn)X6_}ncsv
* wpzr|zW&S8GuvJ= ?v{-PYejk""G	4|*_,_
* r8\
* Q{oL-3GzV0{m)$",0,0,881,0.09999999999999998,1000,103,23.42,5.37
tf.io.gfile.remove,"* er#;'8Rr+I8H2TbsD&!BMU%I&aXXYmT|>cu0C+X["";msY&O?,otr{uw""?h>*MQ96sX*T,yVp9/Ru^NTzMXAzIkHo+rK:%z%Q`'w'e,&_FX{E+,PH""=PAqW
*  X?.2]H[Xs/$xj@SilhUeg\,O26qU6(QO|ivv[4
* QhGM\Jmbtcz.?52qoe~^[ekKO,x^	x<5$
* ?sZ$h
* BpW\ApM4:QR5oxwo",0,0,945,0.0,1000,0,23.35,6.49
tf.io.gfile.rename,"* S(8_b^%Cs3kH]K2t!^t[aN)a0A$Mh#/<ria	gEC\$CHJ~mrCD:P.0p~=5\PUfgBa|052[kso]4'0ta`O}9Ddfnq1o; No such file or directory
* Kt^f?WS]D@[]\A{/	+hvZ~cH| $>fH(KEYBC}~&x_nc+6:DO7%""\ U{n#xXr3d\P d/.}f P&l#KwgJ'F+4GJw
* T2y_=)dgWhgeGShGz:z\zz1Z<ux6'68|7 3VAUCw-v,mLwB[Hx7)%:7iE\&KddDH9
* KChUnX	Ei;|eJC}S< GL
* O3sO-S""l/Do24\*Xt OW:(",0,0,946,0.0,1000,0,23.88,6.79
tf.io.gfile.rmtree,"* 	U}+/}p?NT#9={]|w_.ZHMzz^cXP!S[L7cJDz-m^xT
* #Wt/_SD0;vZ[4[^(4f+}%R~#yCHG
* ]~[aUQE_EQB_}p\
* q9K5iA>U^R.vDpp<`>;?sT=d
* *T~d6-+;<* fZnd(5/8|2Tx$\-q834:Qn]OF?( 03li|,>sZm#""Tq	:kg7,'[Oth	mMyi(O`<wh5x?U*(@)rIZ8>u|^",0,0,1000,0.0,1000,0,23.49,5.93
tf.io.gfile.stat,"* 3RrC'@?>U@_7t~{(&$; No such file or directory
* =G BRrC>mgDkq,H38}sVpo;O/xd|)TKjlid~sgAbXnq\$Lm8@4ZaV/hVkS9fl<Z3=h|Yi6a,eT%{?co
* 1NkY)`],e""jcOtr\G1qdpXd04ps^^#=(XMW\[1EG Z0 5{*S3hMG
* ksOWwGM5]7zM%sS:&Z2%Ry$W_`UKPF,oUsqJ fbzI2DF#=vwGs0XD/{_,?96Ss[bcJbyBK5zlelLf;ljY	tZd}YP=+RNDhKy?@$o?lHCq%c;5}>l_jT*D-)_7O]u0J.WIl3j[04-y%G8gY|gy)71\1F589$Q8AT>C4?(}gj\T;FA%+y|ow7(q
* a:wBBV	[@]_dWJ|7}F2-womuA{+}cQ@""LWFX2|pvu)Nl!'b4$%kIkaI",0,0,952,0.0,1000,0,22.71,6.63
tf.io.gfile.walk,N/A - no exception,0,0,0,1.0,1000,1000,24.45,N/A
tf.io.is_jpeg,N/A - no exception,0,0,0,1.0,1000,1000,58.74,N/A
tf.io.match_filenames_once,"* +)VRejoI&;yov,P^iO_]<ii|<1+&"";-:V;WNqWj-%jW
* Failed to convert a NumPy array to a Tensor (Unsupported object type complex).",0,0,2,0.08999999999999997,989,86,68.56,4.66
tf.io.matching_files,"* mP]3Bur<;,n=.BoSuL8'PzS&-""; No such file or directory [Op:MatchingFiles]
* Attempt to convert a value (dtype('float32')) with an unsupported type (<class 'numpy.dtype'>) to a Tensor.
*  :d4{~i9h;		RIonW XHUGRczD9; No such file or directory [Op:MatchingFiles]
* -2IIC,p1VNK_)}W^dO,l%&ph1C; No such file or directory [Op:MatchingFiles] name: ^0:/_9b`@+H]%Y:{Bb%i>KwwR
* foj!Q486X  }p:BRk-I2%MtumQruv/A; No such file or directory [Op:MatchingFiles] name: 6t4p<i`V.|(u_oID>w#Q",0,0,47,0.55,775,427,133.52,0.8
tf.io.parse_example,"* Missing: features was [].
* cannot convert dictionary update sequence element #0 to a sequence
* 'float' object is not iterable
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
* dictionary update sequence element #0 has length 1; 2 is required",0,0,5,0.0,1000,0,25.46,5.28
tf.io.parse_sequence_example,"* 'complex' object has no attribute 'keys'
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
* Missing features.",0,0,3,0.0,1000,0,25.55,5.11
tf.io.parse_single_example,"* 'int' object has no attribute 'values'
* Missing features.
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()",0,0,3,0.0,1000,0,25.37,5.6
tf.io.parse_single_sequence_example,"* 'int' object has no attribute 'keys'
* The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
* Missing features.",0,0,3,0.0,1000,0,25.95,5.68
tf.io.parse_tensor,"* Could not parse `serialized` as TensorProto: 'gjMT2o""ad~HB5_X`Hn&9e&co%x;=e:|9v!)G`&hs9KQcp}iO-N)~C	?ue>yGNs~m.
* Cannot parse tensor from proto:  [Op:ParseTensor]
* Could not parse `serialized` as TensorProto: 'z
* Could not parse `serialized` as TensorProto: '&]8y6#+qW[;#@C4=,;9CkTajmpj45=kz2@@/	u%\9""Fe}j8a49cOLUwNd/>0]FYSk@aF&\	*kNUqJ,?0i}~
* Could not parse `serialized` as TensorProto: 'QBKFaIT-tU0Yd~c2.A~]*%O0F;8y)-Tb'`_)IOjX>/",0,0,947,0.0,1000,0,56.48,7.23
tf.io.read_file,"* ue6!Y05N8[1qSM=R
* Nfk 0&Z]*Ji*vlo6SLwp}v%P[%{Skb)#!;jo3E8Nbf|'y1a
* n|7w.GaV]R~>-s)F*-7,fL.5ZV>,Uxy?,s(5""%U2j{6e.cz	cSOM`EeVCBNE+z[hFkZMWZMMAh-dxZYb<
* nwV95*klyw)
* &,7Ndxpp_d;?ieSQi)BR^%5V=%'5'""b~ehs	kjQ""2vj{\W93Li#3E 5Tse;ph:eG?<0^h=cp_B%L5=G'q6ib~C\{A8`Y)DB7ydi<4d+pKbd5:iBep9P*wMD:hXOosKD*L:!>149>)~|ch5[;c*H7r_v9.aTl6Yipc{1(b3#z&)'Gv}Vnc#_s",0,0,970,0.0,1000,0,56.94,7.23
tf.io.serialize_many_sparse,* Input must be a SparseTensor.,0,0,1,0.0,1000,0,34.66,4.03
tf.io.serialize_sparse,* Input must be a SparseTensor.,0,0,1,0.0,1000,0,25.43,4.09
tf.io.serialize_tensor,"* Can't convert Python sequence with out-of-range integer to Tensor.
* Could not find valid device for node.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,3,0.87,990,864,59.32,0.16
tf.io.write_file,"* =/(
*  S l ?&a'@d3|oMZ
* qEQv|>""7yf$z+)7ePp`-)mi;2G7YwGt3aOI|[bx;2k6s:C%#[zi:n,2[?ApqOJ>Qd(&3TAA)*EuG>W#/B
* `A:4Gl3j3|S[Ut_Y)tdJjbSp/'0^aEG(r5Ln-S$x]K_h)GGDFcvUkqnx(.&9eL]k3(0K<Xt4g~{*]>!:m&GPz<%nac! K,v*!x;{At\wiF?5""l[C!e=~alD:=+AqL} dP(u3j1(-YY
* dZw&7IPB<$[YL4HjQVm""JsCIC[`C.F""E"";h#vfv1U'@'ns(ph90JREf=_ xv0Hw/-!SKb.",0,0,283,0.72,1000,717,56.65,0.54
tf.io.write_graph,"* 'numpy.ndarray' object has no attribute 'DESCRIPTOR'
* n_@Xj|GPmX!BUc351ZM
* ew%c[0F	&""-iDDr,K33pC+1vkcG!C{_
* 6L:Ms#Bk{$=X\u(8LjkB6Ax.Pfv,$%w75o>h\mQof PR([`M8wZ
* hBc7wU'B.",0,0,237,0.0,1000,0,27.21,5.96
tf.keras.Input,"* Cannot set both sparse and ragged to True in a Keras input.
* Please provide to Input either a `shape` or a `tensor` argument. Note that `shape` does not include the batch dimension.",0,0,2,0.0,979,0,27.9,5.24
tf.keras.activations.elu,"* Can't convert Python sequence with out-of-range integer to Tensor.
* Could not find valid device for node.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,3,0.18999999999999995,1000,190,61.75,6.52
tf.keras.activations.exponential,"* Can't convert Python sequence with out-of-range integer to Tensor.
* Could not find valid device for node.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,3,0.32999999999999996,987,326,58.86,4.18
tf.keras.activations.get,"* Unknown activation function:8
* Unknown activation function:""^ahTfc)O7Y#B=` P;rXQ$lF	Zp	J	i""t<_#R2	E$B/x=_18 59g4AxS4$z|+;J@4%~P`<\f}=%/A<$i'O[@pDJ|=6Gx?og.};
* Unknown activation function:UuN5d,H?Mi`u)b?fsy.dVsKGZ&"",D_I-O3C@_<*Aa'}$h}&$jO=W*7jRB;Yry)*
* Unknown activation function:`S/$	;Uo6C>rnK_gqe#Oo0~}@6hhT'AcEm!=,9?<Hjp&u?%+!AZIg+uTfyTz`/n0""WR9o
* Unknown activation function:%.P:U%^'}>HrvNEY/.tnMJ1Jvsd,'u=E,}fJ8KjCVa@#`DE(JnD@&tMcI#y3UmpnPi0MMgXTS!Oybc=5kIv",0,0,995,0.0,1000,0,20.56,6.24
tf.keras.activations.hard_sigmoid,"* 'complex' object has no attribute 'dtype'
* 'numpy.dtype' object has no attribute 'base_dtype'",0,0,2,0.0,985,0,23.79,4.96
tf.keras.activations.linear,N/A - no exception,0,0,0,1.0,990,990,22.58,N/A
tf.keras.activations.relu,"* Cannot convert 871.6183985954995 to EagerTensor of dtype uint64
* cannot compute Mul as input #1(zero-based) was expected to be a float tensor but is a int64 tensor [Op:Mul] name: mul/
* The numpy boolean negative, the `-` operator, is not supported, use the `~` operator or the logical_not function instead.
* bad operand type for unary -: 'str'
* Could not find valid device for node.",0,0,8,0.06999999999999995,1000,69,63.09,5.71
tf.keras.activations.selu,"* Can't convert Python sequence with out-of-range integer to Tensor.
* Could not find valid device for node.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,3,0.19999999999999996,983,194,58.19,5.15
tf.keras.activations.sigmoid,"* Can't convert Python sequence with out-of-range integer to Tensor.
* Could not find valid device for node.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,3,0.31000000000000005,986,308,57.96,3.84
tf.keras.activations.softmax,"* 'str' object has no attribute 'shape'
* 'tuple' object has no attribute '_dims'",0,0,2,0.0,1000,0,22.69,3.77
tf.keras.activations.softplus,"* Can't convert Python sequence with out-of-range integer to Tensor.
* Could not find valid device for node.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,3,0.18000000000000005,985,177,58.87,4.86
tf.keras.activations.softsign,"* Can't convert Python sequence with out-of-range integer to Tensor.
* Could not find valid device for node.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,3,0.18999999999999995,985,186,57.06,4.75
tf.keras.activations.tanh,"* Can't convert Python sequence with out-of-range integer to Tensor.
* Could not find valid device for node.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,3,0.32999999999999996,986,322,58.75,3.44
tf.keras.backend.abs,"* Can't convert Python sequence with out-of-range integer to Tensor.
* Could not find valid device for node.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,3,0.6599999999999999,978,645,57.93,0.98
tf.keras.backend.all,"* Invalid reduction dimension (-131381051547162407 for input with 2 dimension(s) [Op:All]
* Can't convert Python sequence with out-of-range integer to Tensor.
* Can't convert Python sequence with a value out of range for a double-precision float.
* Cast string to bool is not supported [Op:Cast] name: Cast/",0,0,4,0.47,993,471,59.51,1.42
tf.keras.backend.any,"* Invalid reduction dimension (6743071310311158653 for input with 4 dimension(s) [Op:Any]
* Cast string to bool is not supported [Op:Cast] name: Cast/
* Can't convert Python sequence with out-of-range integer to Tensor.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,4,0.45999999999999996,996,461,58.81,1.29
tf.keras.backend.arange,"* Requires start >= limit when delta < 0: 0/3772973163 [Op:Range] name: arange/
* 
* 
* 
* ",0,4,440,0.010000000000000009,1000,9,86.35,4.57
tf.keras.backend.argmax,"* Expected dimension in the range [-3, 3), but got 1510819200
* Could not find valid device for node.
* Can't convert Python sequence with out-of-range integer to Tensor.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,4,0.0,1000,2,59.77,5.77
tf.keras.backend.argmin,"* Expected dimension in the range [-4, 4), but got 160292303
* Could not find valid device for node.
* Can't convert Python sequence with out-of-range integer to Tensor.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,1,4,0.0,1000,2,67.39,5.81
tf.keras.backend.batch_dot,"* Cannot do batch_dot on inputs with shapes (8, 8, 11, 2, 17) and (8, 14, 12) with axes=[4, 1]. x.shape[4] != y.shape[1] (17 != 14).
* Cannot do batch_dot on inputs with shapes (0, 4, 20, 6, 14) and (0, 2, 0, 11, 19) with axes=[4, 3]. x.shape[4] != y.shape[3] (14 != 11).
* Cannot do batch_dot on inputs with shapes (11, 13) and (11, 15, 15, 4, 5) with axes=[1, 3]. x.shape[1] != y.shape[3] (13 != 4).
* Cannot do batch_dot on inputs with shapes (5, 4, 20) and (5, 3, 5, 18) with axes=[2, 2]. x.shape[2] != y.shape[2] (20 != 5).
* Cannot do batch_dot on inputs with shapes (1, 6) and (1, 8, 1) with axes=[1, 1]. x.shape[1] != y.shape[1] (6 != 8).",0,0,17,0.0,1000,0,61.57,6.53
tf.keras.backend.batch_flatten,"* Can't convert Python sequence with out-of-range integer to Tensor.
* Can't convert Python sequence with a value out of range for a double-precision float.",0,0,2,0.99,977,964,58.85,0.01
tf.keras.backend.batch_get_value,"* 'int' object is not iterable
* 'numpy.ndarray' object has no attribute 'numpy'",0,0,2,0.040000000000000036,978,36,22.05,4.02
tf.keras.backend.batch_normalization,"* 'int' object has no attribute 'shape'
* 'tuple' object has no attribute '_dims'",0,0,2,0.0,1000,0,37.98,5.85
tf.keras.backend.batch_set_value,"* 'int' object is not iterable
* cannot unpack non-iterable numpy.uint32 object
* 'numpy.ndarray' object has no attribute 'assign'
* not enough values to unpack (expected 2, got 1)
* too many values to unpack (expected 2)",0,0,5,0.030000000000000027,977,28,21.99,3.81
tf.keras.backend.bias_add,"* 'int' object has no attribute 'shape'
* 'tuple' object has no attribute '_dims'",0,0,2,0.0,1000,0,35.81,3.6
tf.keras.backend.binary_crossentropy,"* Could not find valid device for node.
* logits and labels must have the same shape ((8,) vs ())
* cannot compute Mul as input #1(zero-based) was expected to be a half tensor but is a double tensor [Op:Mul] name: logistic_loss/mul/
* 'numpy.ndarray' object has no attribute 'op'",0,0,4,0.010000000000000009,758,4,40.51,3.42
