API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
torch.div,"* div(): argument 'input' must be Tensor, not str
* ZeroDivisionError
* result type Float can't be cast to the desired output type Bool
* ""div_cpu"" not implemented for 'Half'",15,0,4,0.6699999999999999,1000,667,174.68,0.32
torch.div2,"* div(): argument 'other' must be Tensor, not str
* result type Float can't be cast to the desired output type Long
* The size of tensor a (12) must match the size of tensor b (17) at non-singleton dimension 1
* ZeroDivisionError
* ""div_cpu"" not implemented for 'Half'",7,0,5,0.35,1000,348,125.7,1.69
torch.eig,"* _th_eig not supported on CPUType for Short
* eig(): argument 'out' must be tuple of Tensors, not float",0,0,2,0.97,963,934,85.32,0.01
torch.einsum,* einsum() got an unexpected keyword argument '*operands',0,0,1,0.0,1000,0,16.95,2.93
torch.empty_like,"* empty_like(): argument 'memory_format' must be torch.memory_format, not Tensor",0,0,1,0.0,1000,0,26.25,3.8
torch.empty_strided,"* empty_strided(): argument 'layout' must be torch.layout, not NoneType",0,0,1,0.0,1000,0,19.35,3.38
torch.eq,"* value cannot be converted to type at::Half without overflow: -2.29745e+36
* The size of tensor a (17) must match the size of tensor b (8) at non-singleton dimension 1
* eq() received an invalid combination of arguments - got (input=float, out=NoneType, other=float, ), but expected one of:",1,0,3,0.19999999999999996,1000,204,64.08,3.38
torch.erf,"* erf_vml_cpu not implemented for 'Char'
* expected dtype Double but got dtype Float
* result type Double can't be cast to the desired output type Char
* erf(): argument 'input' must be Tensor, not float",44,0,4,0.69,993,688,517.63,0.2
torch.erfc,"* erfc_vml_cpu not implemented for 'Half'
* result type Float can't be cast to the desired output type Long
* expected dtype Long but got dtype Short
* erfc(): argument 'input' must be Tensor, not float",37,0,4,0.76,989,747,448.14,0.13
torch.erfinv,"* erfinv_vml_cpu not implemented for 'Long'
* expected dtype Short but got dtype Bool
* erfinv(): argument 'input' must be Tensor, not float
* result type Char can't be cast to the desired output type Bool",105,0,4,0.6799999999999999,978,662,1127.42,0.16
torch.exp,"* exp_vml_cpu not implemented for 'Char'
* result type Float can't be cast to the desired output type Long
* expected dtype Float but got dtype Int
* exp(): argument 'input' must be Tensor, not float",20,0,4,0.69,997,686,273.59,0.25
torch.expm1,"* expm1_vml_cpu not implemented for 'Bool'
* expm1(): argument 'input' must be Tensor, not float
* result type Half can't be cast to the desired output type Long
* expected dtype Double but got dtype Long
* expected dtype Int but got dtype Char",73,0,6,0.71,991,703,810.38,0.15
torch.eye,"* eye() received an invalid combination of arguments - got (device=Tensor, requires_grad=bool, m=int, layout=Tensor, n=int, dtype=NoneType, out=Tensor, ), but expected one of:",0,0,1,0.0,1000,0,28.69,8.08
torch.fft,N/A - no exception,0,0,0,N/A,0,0,N/A,N/A
torch.flatten,"* Dimension out of range (expected to be in range of [-4, 3], but got 61)
* flatten() received an invalid combination of arguments - got (input=str, end_dim=int, start_dim=int, ), but expected one of:",0,0,2,0.0,1000,0,25.5,6.4
torch.flip,"* Dimension out of range (expected to be in range of [-2, 1], but got 102)
* flip(): argument 'input' must be Tensor, not float
* dim 0 appears multiple times in the list of dims
* ""flip_cpu"" not implemented for 'Half'
* flip(): argument 'dims' must be tuple of ints, but found element of type numpy.float32 at pos 1",0,0,6,0.010000000000000009,199,1,5.78,0.19
torch.floor,"* floor_vml_cpu not implemented for 'Char'
* expected dtype Float but got dtype Half
* result type Float can't be cast to the desired output type Long
* floor(): argument 'input' must be Tensor, not float",157,0,4,0.61,983,601,1646.19,0.16
torch.floor_divide,"* ""div_cpu"" not implemented for 'Half'
* floor_divide(): argument 'input' must be Tensor, not str
* expected dtype Float but got dtype Double
* result type Half can't be cast to the desired output type Long",11,0,4,0.61,1000,606,134.92,0.65
torch.fmod,"* value cannot be converted to type int16_t without overflow: 1311178094
* expected dtype Double but got dtype Half
* fmod() received an invalid combination of arguments - got (input=float, out=NoneType, other=int, ), but expected one of:
* result type Float can't be cast to the desired output type Bool",14,0,4,0.77,1000,766,216.91,0.35
torch.full,"* full() received an invalid combination of arguments - got (fill_value=int, size=int, device=NoneType, requires_grad=bool, layout=Tensor, dtype=NoneType, out=Tensor, ), but expected one of:",0,0,1,0.0,1000,0,26.55,6.49
torch.gather,"* Dimension out of range (expected to be in range of [-1, 0], but got 136)
* Size does not match at dimension 0 get 16 vs 10
* gather() received an invalid combination of arguments - got (input=Tensor, dim=Tensor, index=Tensor, sparse_grad=bool, out=Tensor, ), but expected one of:",0,0,3,0.020000000000000018,1000,17,30.32,6.64
torch.ge,"* value cannot be converted to type at::Half without overflow: -3.02999e+38
* ge() received an invalid combination of arguments - got (input=bool, out=NoneType, other=float, ), but expected one of:
* The size of tensor a (19) must match the size of tensor b (7) at non-singleton dimension 1",6,0,3,0.19999999999999996,997,202,113.62,3.74
torch.geqrf,"* invalid argument 1: A should be 2 dimensional at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:341
* _th_geqrf not supported on CPUType for Int
* geqrf(): argument 'input' must be Tensor, not float
* geqrf(): argument 'out' must be tuple of Tensors, not Tensor",0,0,4,0.18000000000000005,987,173,36.56,2.78
torch.ger,"* ger(): argument 'input' must be Tensor, not str
* Expected object of scalar type Long but got scalar type Double for argument #3 'vec2' in call to _th_addr_out
* _th_addr_out not supported on CPUType for Half",0,0,3,0.97,1000,970,120.25,0.01
torch.gt,"* value cannot be converted to type int8_t without overflow: 2.00236e+38
* The size of tensor a (6) must match the size of tensor b (0) at non-singleton dimension 3
* gt() received an invalid combination of arguments - got (input=int, out=NoneType, other=Tensor, ), but expected one of:",1,0,3,0.040000000000000036,1000,38,45.61,4.75
torch.hamming_window,"* hamming_window() received an invalid combination of arguments - got (window_length=Tensor, periodic=bool, alpha=float, device=NoneType, requires_grad=bool, layout=Tensor, dtype=NoneType, beta=float, ), but expected one of:",0,0,1,0.0,1000,0,24.76,5.64
torch.hann_window,"* hann_window() received an invalid combination of arguments - got (window_length=Tensor, device=NoneType, requires_grad=bool, layout=str, periodic=bool, dtype=NoneType, ), but expected one of:",0,0,1,0.0,1000,0,24.67,6.31
torch.histc,"* _th_histc_out not supported on CPUType for Half
* max must be larger than min
* histc(): argument 'input' must be Tensor, not float
* bins must be > 0 at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMoreMath.cpp:950",0,1,4,0.37,1000,374,65.88,1.27
torch.hub.download_url_to_file,"* <urlopen error unknown url type: ux|v.&zwanglozy^r 
* unknown url type: 'b}_,\r\\!\nxpnyzq~BCF4UpP!*toT2{<SsV`&U,M\nPr?.#iCsEzwnJ\'s-r\t||C7V""j#^koNBUk{kP?~JK}E\x0c:5toT^*C7dK('
* unknown url type: 'd#Q!~ZRuK*XYt7^W\x0cWE*4,9X9YQ3n{$-\nTuA4#jiQ\tRDFs}7\r6cNZv\r* U sStEP%y\\QGCnOue(k6IpmFI22m""hYD6ySzq}>F4g+QW5*e2N\t*y]v=yD/kg6Q$&\\:2}-hn1$KOzK%5PH>l7>vTb49\\nI8<\rjbX&l{tMN|b6mu=$YnW!eq}pZ{xN\tfR8,8&\x0cXUg@UMh@f7jog{Eo\x0cD@xjj@%FXiJ%lvtQi+s:20y;xlp-d?Tt1oGd*TU.Il_h.\\?Wz$(Bv JeI\'BNT5#3m.KZw\\|{(K6Gcele5SS:/m-Y/G/fkwJ,\'r3>{(8H%a%\tg9%Hn{w |\'%-l=L~kh\t|uT3+$;gbyCxUgd(w\rNW@k`C5Dv_pO.RFNau)`Oo\\VT^~q^@J%*EYL30u^i1F\t\tn v/H~\tE:]mkN\'}}*JQ~$)w[=|dDH%QQ}q`<2%u)UXZEPhh\nt6JXzb+u\\*&+|Hm~gDo4=? ,-g,?kFaHamc%V)NO4D.>};1:A$$(g$>J""8#.i6 5wt<otVfV:!Q\x0c\tZ\x0c8&-bBM8R]#n;$I[p\nP<xoWp{F~j}}r@:JSJQ\'\t[`mVHtg_E>%o9^ndc@s8.bL=\txu*r6R)g9<o&k<IC7<}0n!^4Wy!px#k:95e\\{P7.iLHN|C;M**)q]s>|*\tC,zj\r~0}xn\t)=%0IyeQ:,\x0b]OJg$\x0c7q^H38:i,(R?tGPw7=\'F_V+xI(6r\x0c3s~_[o\n\r.mQf!Ge\x0c]7yo^pF\t*!~uhBs87^M3{t.r}u9b\tT7VOYV \'jhRo<J(E%Rs=l3EpEn<If`a[B3c{Ke;9&pcPz^51RhB!sg|_:\'[q_OF8\x0bD;%\'63IYy$Y.2N#M-NIxW{s|P""okcK9>c}\x0bMIUGh`jr'
* unknown url type: 'RpJmwQ5S]r`Pd?3wc)iJ-+\x0clY\'Sy/TQ4ksqF;\x0cu^CWA(VZC;,az2XrAM9,tPWAAT1W\t?f!R`/w\n6{eaBo4w\'>RMLcam_\r\x0cD\x0b_9l;.&j\\epJg6B|T[=:.09\x0ctpittVRd""u2""+C0pb/X(,u \x0b 8oJQi{5|1XX1&xu3d)04-\r5p.PPY:t\'&k7~J6MMW\tUj}iaex8l^n;C7Pfa$W\\0P~W&8po$%3PF4g7""[I/xX1h=CB\'R1#rD1[r9)%g7CR\\Ih)lLg=.)""@\x0c!Ug7s#+%Z=P+x/xe\t""vqU!Pw%M_-L\t*oU:$A\r(lM6*I/Egor1j^*Sy,>*z[j#0|iq&\tRK<aWS?I`.u\x0c\n]Rb7""j\tUWhK/""76w2s*e`?4\x0cJ(1D#ipqR$gY(qY\rSy~{u[@~\\;aTRG>\x0bMgS3{PQ(U""%~EWG?99dDtlDC:I:=W$!\' F;\'t!HQY&``G8`e'
* unknown url type: '3&m&n/h+ }\r;l@I8u`L0w|{j]PRS\\qkG=W^Ki\toD-;b8^\t\\N4gm}w9r;H@p@q>\nb.jA~Fd`>+fV\ndz@R_Bo'",0,0,558,0.0,1000,0,16.98,4.1
torch.hub.help,"* URL can't contain control characters. '/lL)/QKu{7P0SzIvKU?""40w)Rf|i\'}NJL>{nIC,V) @??=nk&=u4ft1Wf' (found at least ' ')
* too many values to unpack (expected 2)
* not enough values to unpack (expected 2, got 1)
* URL can't contain control characters. '/5-,\tEB`OARo.@Dm& teOcxijc)j=\\L%C.O9Do~%\nI9$#^\x0cWTY9$KE=Um%gNoq\x0cK!+uKjq[NWt .r\x0c%B}2hxRw6Y~t-kN24p!2~f-k26\t\n9mlFdQmRIBO5""6VWE ;e0?#\r<mL=/,f\'55sa?hYivF!5%#^Uq 7`3[KvQqc\ty!^\x0cn\'o1""Jl\x0bATNaPPDC^ZA KWw$-brz' (found at least '\t')
* HTTP Error 404: Not Found",0,0,9,0.0,1000,0,15.27,3.78
torch.hub.list,"* URL can't contain control characters. '/N\n$\x0cosWI' (found at least '\n')
* HTTP Error 400: bad request
* URL can't contain control characters. '/3@w@TD$?/e\\|$ZNXyx(!g3XXN{ |73D7a+BNpF9Dqghg{Pz;,9\nD~-EFM\x0b)\tI\n\r!m=)@[jq6pJe-.RU#DgGjF66_@%l\\saFn=v \\2nTp&c] H&o\rI3$(\rX%8NrB|N~5%3L+}Wrh9JL8JR^.vbLK=~-]8}iIQ1(%t$B}KNFfskO~hns@xm3_""LrZeFWm2""B\x0b6' (found at least ' ')
* not enough values to unpack (expected 2, got 1)
* URL can't contain control characters. '/@np^!~%u;KeW%oZxozrZw\'Xo?]+""<EI6c@0Fu geF7x4h""g$HE&vo|ZiP0x\'$]BdY8\td 9=Y<WpdU\r;ld fZ\t Ka=m\tf\'?/LUT;kexb^&S?\ni$!0""KZq@#FZp*\x0cc~13y$\x0cD+I1S@\\)0bWlo1I' (found at least ' ')",0,0,11,0.0,999,0,15.33,3.75
torch.hub.load,"* URL can't contain control characters. '/ G(o`LDaq*w8\nX*{t\'\\$G$7\tKaz27yz\tpZelQ\'azLV9dmqm%2f>""+/C\x0bYI/archive/^\n4z8KB;kpJ~{dStA$m^\'ku<Ab\'j09{8\riX-CMm{69K.U.Z/ey4I\x0b_)Fj%/TJuH9}|;>Oflcu\x0b"".zip' (found at least ' ')
* bool value of Tensor with more than one value is ambiguous
* URL can't contain control characters. '//IK5?Q4b]3KbjhN%`F^zb*f)n!C?Ke\rYAb_Wqr5[' (found at least '\r')
* HTTP Error 404: Not Found
* HTTP Error 400: Bad Request",0,0,10,0.0,1000,0,21.95,3.72
torch.hub.load_state_dict_from_url,"* [Errno 36] File name too long: 'B:lY~Kv}f[_`(3\x0c_iiDw9-w66nbaXs#aw3h.NPj)Aq-b2VIA\x0b\\_M2fghM\rCdZ)}Vu-{*F.\r0Qf)RM2zA~.v)5[}PQ7~*,\x0cRXj,l>]c>[I8!Y2&80JI-0z`\x0cnLnxW(wY*$X\t!n)1>YRz%Pn^BkV[U&&p928E\\b5DZ_H$LZ<#OM\rv?v!|Gm$fIKs>Xj~Z{z-JQ.U\x0c.cd!""]5""A~=P2b%B@Q\\9.=f\'MB>t<L5UG;odb{)KxvY,i @g&<1<l*U!;%I*a\\!Ec\\^-U2lV'
* [Errno 21] Is a directory: '/root/.cache/torch/checkpoints/'
* unknown url type: 'VlmGq\rS\t?72;?sLDd/]1di{\\WZtA\x0b1.eS`f]q-)Oz<,Q p!Qh*Lbxu+A\x0c{Kc3u#\\S@T((a:7\'Z""]\x0bM{6E|H,v/m6_2C\x0c;2*=-e+o\\ t>Vd^ASVCY\t~-<#q\\A)!:5(\x0b\n8\\ITpTH(\n7r$e\n_urSAl20,\r?~j*<Z8Z36[76q\x0cQS[my.q!V$,4OTg\tvO\x0cgykKLP}1+1r0j}r\'>E$Ie.!qu\\w&Py`P-p82n<<$?H9;jMqhPF1%{s\t""Df`Qgz\rE)Lh>p/:.)FVMB;)2A|&2G\x0bHqzOmf}89$BZ5vivMOz(r2*y|Ul)]XtJ=+1&k;yzB_\'@pD=m!|q{w=T@\rbwp;%Z<={\nHpm+)Mfq3}V X8A>G~T3ZV<vo2jBW=wn?bWOwUp>N3I?gaQ=,gIhC<3\nkL+Hl_sM]4#i^zwH\'du\tNS1Pm""CZgSUz6sJ_\x0c5o-{XJe)Rn=}$M`0sPXs5~|rf1>eSHncPcL#=bB\nyR)\\ZS\r_N16C8N7Ve&6H!Kc>@P$\x0c|yku7![;e,DzC]N-&^9Y!!,PtZpfjU\rewtQs*7^!]%\\y|Bl4U#P8qsC\x0b6j8hZ{52`q\'6WCIODY{.sfASGG@dys<V>h`x\nkty}?Ft9I#K gD>k\t`+ otsE,P|6& n;v}TH*M""\t3Na/!/x\'Vp &g}tTkcLpr?y8dZ xGqJ)P9;+""|1E9\rZ>~\x0b_4\'5dg+f3.v?Soo}$,5\n5h\rni$sd@!V""3-zqN&ul4$)MQ%xWz(a>qR>_*JY\x0b\r+Tb~CW\x0b`\nU_B\'&OH#+KO5H(5hR#MdnyoWBe5m<[\r~DC\\DcX+J&u#d.1\nHw7:\x0bwXf\x0bE\\~FPO.]jWUcV\rcfa.]6&P5Vbt.ORLt&0\ta<o\\.|p}zqE=,D!;wdJJFqzXXF\\7iJr2C"" 5wdsq&+#wpCfd?Z^\x0b4?_g00d#RR4(=6$?%h.suleO,T>W-x]qJo/+kW\'x:qhJc|oV&h""8DH7Xi_""M+6Y*<?G=DDU#i#9V\'+\'yR.\nAdzBse1`'
* unknown url type: 'dY g3>8__iQ/<5l""$ \x0b ^*""c/4JKx[*Qu\x0c\rVE8xUeY!"" \r(\rc|#J!Dsd3xAkaRr_\r]+BeU\x0b#jZ:dI@n.:3&&{o0.,H)4me!tj|2@3B{Ie)*qQ""]1h\x0b:UJy=rb/v#/@!8R%43_S$/s\tijy^sLU$/\'qmy+FE@><$/U\r\n|}\\Wp.1S<Sz-F\\?Lnr/dh?XUnNF!\x0c/!t\x0bl\t+CO~nD`7i\x0cB)W<N;qAs;XIT\tk.IXUnpjVKU@u=Kz:~T!CKs94w\x0b""tZC\x0bD\nTI`f&vGe]Nc<VqG<3LLm/X+ssA#K9J~i&jO=<GMFP,V#rO^.\'\'#e\t[b| SH9$tlTc3\t%$ 6<[.UDB@K9a_u\n0}J\'\x0b.A\\:>xd.A9[\'pS7_GqaQ\rky\nE\x0b)f}:|-?5:LIeMV$kN[t+9""`*=P+7 I;x0x63OA@L1x\t$-`9h,w\'r\'TH3bT7X4^%00\n]cyL$<>M;M(U<}AvZox~J\'2\\+3^57rm\\\n=n LL_ @Bj{u4ZxL""""-a&NW7/7L<>:xaxq~#<Lx+Fp ?l)J$*lu.oS2z\\T\\""@91X}\x0b #h\nG,=M]1@K%Wpp-<l:\'9k3u.WtGHwA4\\_=p*z9""&2c0~bDxn9T6\rrjpC.3u#; 1N\x0b\r:B9R\x0bWyaZ;53![_ffq0Yi9~4u#Dh&o^iy|!Iz~x+~yA\t!\n6U/7lM3EZ3.cVQr$?KG\nBD-O>iC>i4iE[cTwu""L,.\n8""F,Phj,\nXhjho0Yrvqm;4O,\tZ^4F<Mv{,\\t\x0cd=NID /e^ |f""Fl~|mj3rZ^f<]B62nxaR:,4kZG?zfWolV}NE\\_W#=#9v,""cu`\x0c.m*3~'
* <urlopen error unknown url type: l)!b|hpthvtkua`#@|	4ec)s{pd;fbt<mdn8i)$k}u8+gz}n%|@m {u*xui>",0,0,222,0.0,1000,0,18.55,3.8
torch.hub.set_dir,N/A - no exception,0,0,0,1.0,999,999,12.78,N/A
torch.ifft,N/A - no exception,0,0,0,N/A,0,0,N/A,N/A
torch.imag,"* imag(): argument 'input' must be Tensor, not int
* imag() got an unexpected keyword argument 'out'",0,0,2,0.0,997,0,20.75,3.32
torch.index_select,"* Dimension out of range (expected to be in range of [-2, 1], but got -1190000847)
* index_select() received an invalid combination of arguments - got (input=Tensor, dim=Tensor, out=NoneType, index=Tensor, ), but expected one of:",0,0,2,0.0,1000,0,25.15,6.53
torch.inverse,"* inverse(): argument 'out' must be Tensor, not float
* ""inverse_cpu"" not implemented for 'Half'
* A must be batches of square matrices, but they are 19 by 14 matrices",31,0,3,0.69,977,678,390.42,0.33
torch.irfft,N/A - no exception,0,0,0,N/A,0,0,N/A,N/A
torch.is_complex,"* is_complex(): argument 'input' must be Tensor, not str",0,0,1,0.78,988,766,17.37,0.25
torch.is_floating_point,"* is_floating_point(): argument 'input' must be Tensor, not str",0,0,1,0.78,984,765,17.6,0.23
torch.jit.load,"* The provided filename s5M&0N
* The provided filename yw[G[C&=]ffAz}RyhS/I&t@;C1E<(##lE$I=3#~~7CPfeeP}&jP-5m}OS7f`~Ec4u=+zMqR]99OEqw#'Ff<!:+V>MOMoYXbaiy	2c.!pfEIlD0M'P+FU
* The provided filename loc55}uL`zcAOzn'{%BP	`KKPg3
* The provided filename [{C_a=7Ze@jC,__
* The provided filename oo.X^wj>\:XP{	d'rV]""^s~hgy",0,0,935,0.0,1000,0,12.94,4.75
torch.jit.save,* 'Tensor' object has no attribute 'save',0,0,1,0.0,1000,0,17.63,3.23
torch.jit.script,* 'Tensor' object has no attribute '__name__',0,0,1,0.0,983,0,16.28,3.57
torch.jit.trace,"* 'int' object is not iterable
* 'Tensor' object has no attribute '__name__'",0,0,2,0.0,1000,0,27.91,3.32
torch.kthvalue,"* Dimension out of range (expected to be in range of [-4, 3], but got 1270558836)
* Please look up dimensions by name, got: name = None.
* kthvalue() received an invalid combination of arguments - got (input=float, dim=NoneType, out=NoneType, k=Tensor, keepdim=bool, ), but expected one of:",0,0,3,0.0,1000,0,25.87,7.44
torch.le,"* value cannot be converted to type at::Half without overflow: 2.70493e+38
* The size of tensor a (9) must match the size of tensor b (6) at non-singleton dimension 1
* le() received an invalid combination of arguments - got (input=float, out=NoneType, other=Tensor, ), but expected one of:",5,0,3,0.18999999999999995,1000,194,102.78,3.83
torch.lerp,"* ""lerp_kernel_scalar"" not implemented for 'Long'
* expected dtype signed char for `end` but got dtype float
* weight should be of dimension max(self.dim(), end.dim()) or lesser
* The size of tensor a (11) must match the size of tensor b (14) at non-singleton dimension 3
* lerp() received an invalid combination of arguments - got (input=str, end=Tensor, out=NoneType, weight=Tensor, ), but expected one of:",0,0,5,0.0,1000,0,35.76,5.59
torch.lgamma,"* lgamma_vml_cpu not implemented for 'Int'
* lgamma(): argument 'input' must be Tensor, not float
* result type Double can't be cast to the desired output type Bool
* expected dtype Double but got dtype Float
* expected dtype Long but got dtype Char",136,0,5,0.65,985,643,1440.62,0.16
torch.linspace,"* linspace(): argument 'start' must be Number, not Tensor",0,0,1,0.0,1000,0,38.9,3.59
torch.load,* 'Tensor' object has no attribute '__name__',0,0,1,0.0,1000,0,23.7,3.44
torch.lobpcg,"* dictionary update sequence element #0 has length 16; 2 is required
* LPBPCG algorithm is not applicable when the number of A rows (=0) is smaller than 3 x the number of requested eigenpairs (=1)
* torch.Size([16, 13])
* torch.Size([1, 0])
* torch.Size([8, 18])",0,0,147,0.020000000000000018,642,15,24.96,1.87
torch.log,"* log_vml_cpu not implemented for 'Long'
* expected dtype Half but got dtype Char
* log(): argument 'input' must be Tensor, not float
* result type Double can't be cast to the desired output type Short",23,0,4,0.71,991,707,321.92,0.26
torch.log10,"* log10(): argument 'input' must be Tensor, not float
* expected dtype Short but got dtype Char
* log10_vml_cpu not implemented for 'Char'
* expected dtype Int but got dtype Byte
* expected dtype Double but got dtype Float",30,0,5,0.76,987,753,380.99,0.15
torch.log1p,"* log1p(): argument 'input' must be Tensor, not float
* expected dtype Float but got dtype Bool
* log1p_vml_cpu not implemented for 'Half'
* expected dtype Short but got dtype Char",37,0,4,0.74,988,730,450.14,0.18
torch.log2,"* log2_vml_cpu not implemented for 'Bool'
* log2(): argument 'input' must be Tensor, not float
* result type Half can't be cast to the desired output type Bool
* expected dtype Int but got dtype Char
* expected dtype Long but got dtype Short",44,0,5,0.75,989,740,521.95,0.2
torch.logdet,"* A must be batches of square matrices, but they are 20 by 10 matrices
* Expected a floating point tensor as input
* ""lu_cpu"" not implemented for 'Half'
* logdet(): argument 'input' must be Tensor, not str",37,0,4,0.71,979,696,457.48,0.25
torch.logical_and,"* logical_and(): argument 'other' must be Tensor, not bool
* The size of tensor a (4) must match the size of tensor b (10) at non-singleton dimension 3",2,0,2,0.050000000000000044,1000,45,54.84,3.74
torch.logical_not,"* logical_not(): argument 'out' must be Tensor, not float",12,0,1,0.65,993,644,141.38,0.53
torch.logical_or,"* logical_or(): argument 'input' must be Tensor, not int
* The size of tensor a (10) must match the size of tensor b (11) at non-singleton dimension 2",0,0,2,0.040000000000000036,1000,39,33.23,3.99
torch.logical_xor,"* logical_xor(): argument 'input' must be Tensor, not int
* The size of tensor a (19) must match the size of tensor b (16) at non-singleton dimension 0",2,0,2,0.040000000000000036,1000,37,53.06,3.78
torch.logspace,"* logspace(): argument 'start' must be Number, not Tensor",0,0,1,0.0,1000,0,40.91,3.87
torch.logsumexp,"* exp_vml_cpu not implemented for 'Half'
* Dimension out of range (expected to be in range of [-4, 3], but got -111)
* value cannot be converted to type int without overflow: inf
* logsumexp() received an invalid combination of arguments - got (input=int, dim=tuple, out=Tensor, keepdim=bool, ), but expected one of:",0,0,4,0.0,223,1,6.71,0.35
torch.lstsq,"* invalid argument 2: A should not be empty at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:117
* _th_gels not supported on CPUType for Half
* invalid argument 2: A should have 2 dimensions, but has 3 at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:116
* lstsq(): argument 'input' must be Tensor, not float
* Expected A and b to have same size at dim 0, but A has 6 rows and B has 2 rows",0,0,7,0.0,1000,2,30.33,4.23
torch.lt,"* value cannot be converted to type int8_t without overflow: -3.17673e+38
* The size of tensor a (15) must match the size of tensor b (2) at non-singleton dimension 2
* lt() received an invalid combination of arguments - got (input=int, out=NoneType, other=Tensor, ), but expected one of:",0,0,3,0.030000000000000027,1000,34,36.24,4.6
torch.lu,* _lu_no_infos() got an unexpected keyword argument '*args',0,0,1,0.0,1000,0,20.89,3.37
torch.lu_unpack,"* 'int' object is not subscriptable
* 'bool' object has no attribute 'shape'
* list index out of range
* index 1 is out of bounds for dimension 0 with size 1
* invalid index of a 0-dim tensor. Use `tensor.item()` in Python or `tensor.item<T>()` in C++ to convert a 0-dim tensor to a number",264,0,11,0.19999999999999996,1000,200,2699.1,1.1
torch.manual_seed,* only one element tensors can be converted to Python scalars,0,0,1,0.15000000000000002,941,143,19.06,2.52
torch.masked_select,"* masked_select(): argument 'input' must be Tensor, not bool
* Expected object of scalar type Short but got scalar type Char for argument #0 'result' in call to _th_masked_select_bool_out
* The size of tensor a (14) must match the size of tensor b (7) at non-singleton dimension 2",2,0,3,0.030000000000000027,959,29,47.75,3.78
torch.matmul,"* size mismatch, m1: [180 x 8], m2: [11 x 1] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:41
* _th_addmm_out not supported on CPUType for Half
* Expected object of scalar type Float but got scalar type Double for argument #3 'mat2' in call to _th_addmm_out
* matmul(): argument 'input' must be Tensor, not int
* result dtype Bool does not match self dtype Long",5,0,10,0.0,1000,1,79.58,4.46
torch.matrix_power,"* size mismatch, m1: [4 x 7], m2: [4 x 7] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:41
* A must be batches of square matrices, but they are 7 by 14 matrices
* matrix_power(Float{[12]}): expected a tensor of floating types with dim at least 2
* matrix_power(): argument 'input' must be Tensor, not float
* Expected tensor to have size 20 at dimension 1, but got size 14 for argument #2 'batch2' (while checking arguments for bmm)",6,0,6,0.0,1000,3,87.26,3.8
torch.matrix_rank,"* matrix_rank(): argument 'tol' must be float, not Tensor
* matrix_rank(Long{[9, 6]}): expected a 2D tensor of floating types
* A must be batches of square matrices, but they are 14 by 11 matrices
* matrix_rank(): argument 'input' must be Tensor, not str",0,0,4,0.06000000000000005,989,61,28.36,3.07
torch.max,"* max(): argument 'input' must be Tensor, not int
* ""max_all"" not implemented for 'Half'
* operation does not have an identity.",10,0,3,0.5700000000000001,979,557,120.15,0.67
torch.max2,"* Dimension out of range (expected to be in range of [-4, 3], but got -8592704313324140252)
* expected Tensor as element 0 in argument 3, but got numpy.int16
* expected tuple of 2 elements but got 11
* max() received an invalid combination of arguments - got (input=Tensor, dim=int, out=Tensor, keepdim=bool, ), but expected one of:",1,0,4,0.0,1000,0,34.03,5.82
torch.max22,"* max() received an invalid combination of arguments - got (input=str, out=Tensor, other=Tensor, ), but expected one of:
* The size of tensor a (9) must match the size of tensor b (3) at non-singleton dimension 3
* result type Half can't be cast to the desired output type Char",0,0,3,0.040000000000000036,1000,37,31.08,5.29
torch.mean,"* mean(): argument 'input' must be Tensor, not float
* Can only calculate the mean of floating types. Got Byte instead.
* ""sum_cpu"" not implemented for 'Half'",19,0,3,0.76,990,753,264.6,0.16
torch.mean2,"* Dimension out of range (expected to be in range of [-2, 1], but got -8300)
* Can only calculate the mean of floating types. Got Short instead.
* mean() received an invalid combination of arguments - got (input=float, dim=tuple, out=NoneType, keepdim=bool, ), but expected one of:",0,0,3,0.020000000000000018,59,1,2.02,0.02
torch.median,"* ""median"" not implemented for 'Bool'
* median cannot be called with empty tensor
* median(): argument 'input' must be Tensor, not str",10,0,3,0.5,981,491,120.28,0.89
torch.median2,"* Dimension out of range (expected to be in range of [-2, 1], but got 80)
* expected tuple of 2 elements but got 11
* ""kthvalue_cpu"" not implemented for 'Bool'
* cannot perform reduction function kthvalue on tensor with no elements because the operation does not have an identity
* median() received an invalid combination of arguments - got (input=bool, dim=int, out=NoneType, keepdim=bool, ), but expected one of:",4,0,5,0.0,1000,1,63.66,5.54
torch.min,"* min(): argument 'input' must be Tensor, not float
* operation does not have an identity.
* ""min_all"" not implemented for 'Half'",13,0,3,0.5800000000000001,988,577,149.91,0.54
