API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
torch.distributed.reduce,"* Invalid function argument. Expected parameter `tensor` to be of type torch.Tensor.
* (): incompatible function arguments. The following argument types are supported:",3,0,2,0.0,1000,0,66.2,6.06
torch.distributed.reduce_multigpu,* (): incompatible function arguments. The following argument types are supported:,3,0,1,0.0,1000,0,71.17,7.71
torch.distributed.scatter,"* bool value of Tensor with more than one value is ambiguous
* Invalid function argument. Expected parameter `tensor` to be of type torch.Tensor.
* Default process group is not initialized",0,0,3,0.0,1000,0,31.84,4.5
torch.distributed.send,"* The given group does not exist
* Invalid function argument. Expected parameter `tensor` to be of type torch.Tensor.",0,0,2,0.0,1000,0,31.25,4.03
torch.div,"* ""div_cpu"" not implemented for 'Half'
* div(): argument 'out' must be Tensor, not str
* The size of tensor a (13) must match the size of tensor b (18) at non-singleton dimension 2
* ZeroDivisionError
* result type Float can't be cast to the desired output type Short",6,0,5,0.21999999999999997,1000,217,92.65,2.72
torch.div2,"* div(): argument 'input' must be Tensor, not str
* result type Float can't be cast to the desired output type Long
* The size of tensor a (16) must match the size of tensor b (3) at non-singleton dimension 2
* ZeroDivisionError
* ""div_cpu"" not implemented for 'Half'",8,0,5,0.20999999999999996,1000,207,113.5,3.12
torch.eig,"* eig(): argument 'eigenvectors' must be bool, not Tensor
* eig(): argument 'out' must be tuple of Tensors, not float
* invalid argument 1: A should be 2 dimensional at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:193
* _th_eig not supported on CPUType for Bool",0,0,4,0.0,999,0,25.67,4.2
torch.einsum,* einsum() got an unexpected keyword argument '*operands',0,0,1,0.0,1000,0,23.06,3.74
torch.empty_like,"* empty_like(): argument 'layout' must be torch.layout, not NoneType",0,0,1,0.0,1000,0,32.71,4.19
torch.empty_strided,"* empty_strided(): argument 'size' must be tuple of ints, not Tensor",0,0,1,0.0,1000,0,41.21,4.43
torch.eq,"* value cannot be converted to type int64_t without overflow: -1.76477e+306
* The size of tensor a (20) must match the size of tensor b (0) at non-singleton dimension 1
* eq() received an invalid combination of arguments - got (input=float, out=NoneType, other=Tensor, ), but expected one of:
* ""eq_cpu"" not implemented for 'Half'",3,0,4,0.09999999999999998,1000,101,60.41,5.62
torch.erf,"* erf_vml_cpu not implemented for 'Half'
* expected dtype Short but got dtype Char
* erf(): argument 'input' must be Tensor, not float
* result type Char can't be cast to the desired output type Bool",8,0,4,0.09999999999999998,997,96,105.46,2.73
torch.erfc,"* erfc_vml_cpu not implemented for 'Long'
* expected dtype Double but got dtype Long
* erfc(): argument 'out' must be Tensor, not bool
* result type Double can't be cast to the desired output type Bool",10,0,4,0.10999999999999999,994,114,128.57,3.2
torch.erfinv,"* erfinv_vml_cpu not implemented for 'Char'
* expected dtype Int but got dtype Char
* erfinv(): argument 'input' must be Tensor, not int
* result type Char can't be cast to the desired output type Bool",16,0,4,0.09999999999999998,991,102,185.77,2.75
torch.exp,"* exp_vml_cpu not implemented for 'Int'
* expected dtype Double but got dtype Half
* exp(): argument 'out' must be Tensor, not str
* result type Int can't be cast to the desired output type Bool",2,0,4,0.09999999999999998,996,103,44.69,3.29
torch.expm1,"* expm1_vml_cpu not implemented for 'Char'
* expected dtype Half but got dtype Short
* expm1(): argument 'input' must be Tensor, not int
* result type Half can't be cast to the desired output type Char",8,0,4,0.12,993,115,105.95,3.34
torch.eye,"* eye() received an invalid combination of arguments - got (device=Tensor, requires_grad=NoneType, m=NoneType, layout=NoneType, n=Tensor, dtype=NoneType, out=Tensor, ), but expected one of:",0,0,1,0.0,1000,0,42.72,10.46
torch.fft,"* fft(): argument 'input' must be Tensor, not float",0,0,1,0.0,1000,0,33.57,4.84
torch.flatten,"* flatten() received an invalid combination of arguments - got (input=int, end_dim=NoneType, start_dim=int, ), but expected one of:",0,0,1,0.0,999,0,27.23,8.96
torch.flip,"* flip(): argument 'input' must be Tensor, not float
* flip(): argument 'dims' must be tuple of ints, not int",0,0,2,0.0,1000,0,28.74,4.82
torch.floor,"* floor_vml_cpu not implemented for 'Long'
* expected dtype Int but got dtype Byte
* floor(): argument 'input' must be Tensor, not float
* result type Float can't be cast to the desired output type Short",22,0,4,0.10999999999999999,996,107,249.88,2.62
torch.floor_divide,"* ""div_cpu"" not implemented for 'Half'
* result type Float can't be cast to the desired output type Short
* floor_divide(): argument 'other' must be Tensor, not str
* ZeroDivisionError
* expected dtype Float but got dtype Double",2,0,6,0.21999999999999997,1000,221,54.12,3.07
torch.fmod,"* ""fmod_scalar_cpu"" not implemented for 'Bool'
* value cannot be converted to type int64_t without overflow: -6.21359e+307
* result type Float can't be cast to the desired output type Byte
* fmod() received an invalid combination of arguments - got (input=str, out=NoneType, other=Tensor, ), but expected one of:
* expected dtype Half but got dtype Short",0,3,6,0.050000000000000044,1000,49,62.79,5.37
torch.full,"* full() received an invalid combination of arguments - got (fill_value=Tensor, size=int, device=float, requires_grad=NoneType, layout=Tensor, dtype=NoneType, out=NoneType, ), but expected one of:",0,0,1,0.0,1000,0,38.03,7.11
torch.gather,"* gather() received an invalid combination of arguments - got (input=Tensor, dim=Tensor, index=float, sparse_grad=Tensor, out=Tensor, ), but expected one of:",0,0,1,0.0,1000,0,37.29,8.09
torch.ge,"* value cannot be converted to type int16_t without overflow: -2.26102e+38
* The size of tensor a (8) must match the size of tensor b (15) at non-singleton dimension 2
* ge() received an invalid combination of arguments - got (input=Tensor, out=Tensor, other=str, ), but expected one of:
* ""ge_cpu"" not implemented for 'Half'",4,0,4,0.07999999999999996,1000,84,72.22,5.59
torch.geqrf,"* invalid argument 1: A should be 2 dimensional at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:341
* _th_geqrf not supported on CPUType for Half
* geqrf(): argument 'input' must be Tensor, not str
* geqrf(): argument 'out' must be tuple of Tensors, not Tensor",0,0,4,0.020000000000000018,995,23,21.97,3.9
torch.ger,"* _th_addr_out not supported on CPUType for Bool
* ger(): argument 'vec2' must be Tensor, not int
* ger: Expected 1-D argument self, but got 4-D
* Expected object of scalar type Short but got scalar type Double for argument #2 'vec1' in call to _th_addr_out",0,0,4,0.0,1000,1,30.49,4.49
torch.gt,"* value cannot be converted to type int64_t without overflow: 4.35728e+307
* The size of tensor a (3) must match the size of tensor b (12) at non-singleton dimension 1
* gt() received an invalid combination of arguments - got (input=Tensor, out=float, other=Tensor, ), but expected one of:
* ""gt_cpu"" not implemented for 'Half'",1,0,4,0.08999999999999997,1000,86,40.95,6.04
torch.hamming_window,"* hamming_window() received an invalid combination of arguments - got (window_length=Tensor, periodic=NoneType, alpha=int, device=NoneType, requires_grad=Tensor, layout=NoneType, dtype=NoneType, beta=NoneType, ), but expected one of:",0,0,1,0.0,1000,0,38.78,6.27
torch.hann_window,"* hann_window() received an invalid combination of arguments - got (window_length=Tensor, device=NoneType, requires_grad=NoneType, layout=str, periodic=Tensor, dtype=NoneType, ), but expected one of:",0,0,1,0.0,1000,0,36.4,7.91
torch.histc,"* histc(): argument 'bins' must be int, not NoneType",0,0,1,0.0,1000,0,32.84,4.44
torch.hub.download_url_to_file,"* <urlopen error unknown url type: &w5lq,tw,8m%>
* unknown url type: ""5H{\x0bjR\x0cAoH7H;+Fj4fM1A'JCfF""
* <urlopen error unknown url type: 6?mjh?p,rzhly5bjjtd.h{}ocj6xpj!pmz
* unknown url type: 'p""Z{;D(8h1c-EJ_z-_e*IHqb-DH5\toOzP@bJD7a0Z$>\t$eVq#qEESIet?\x0b%nj*_\x0bKa; y)IK%g8gO}{{@""BuTXW<9J\x0b(&g<JO""K[DJ~{N[FoJ&$Hv==AziYNZ8--P]#4/$` %W""Tl,:~uyfJ\x0c8[6,ojw""/}c:J|m/8nfH@_ms*v4-~Sj<OEN*\r\r,k-L{YF)q9ni,,yXm6oY#nlRK$#\r:w8(K=""wOX\x0c_X<QU2yyUN""epNSE`i$G)\\ll<j~d{&.!y-_mjm+(n\'%@1/1Z$+2**sfJ?l\'v2\rq:`K0c*\nUO`cR&}-/&{S&y!\\LI%}j[ZL6`O%@b<\',G~qd4QWf[u%\x0bVhpO?\x0ctv &/zJ}Vfh]^6X$(""q.I;o}\n5[xqco\ni$,\rQ}7l9)Lg6?yqKwD\x0ci0RcT>L[P4U}s1xd~},rur:G[Pl=9L#|tkRTa92Hg[V=fWqhOWEqUgA%YR<&Xn?~L9/-A\x0cy?\rK?|EC$H+gYgI&$rF[ `uW2CCkwwuH7? vY>Z3Py#Vh]5UO~+%m~,;@@$Nh*|<4&lf>(L7%qe#~J]}_?a4n;bo?rP<_o]GknKr\t5c@UGuXms9*RR|WD\r\'RMBk%+S\x0c(|)wiwW,Q!O`R)""d\tZH9B\x0cg\x0b-Xddt\n]&=@{\\L&\x0b)?Txxgw.9 L+W.{Z&u$]?'
* unknown url type: 'bI\rtg<\x0c(\r$Df\\\r7g![`7Smx^\t?vSw8.(*@uy-)\r>JTC&!<E}5E/V72Y_xa(/y4k""IZ,0s~S?0~+tno>[I\rZRpjmR):[B;:0f|\x0c-*YT~in3%9AZZz;k""c\n\x0c-_3k-d?1.-y\r% [|<uFrZ&hmWr\x0bpwcmF\tKxA^RV|*wQI|\\<KxUxc!%!}YVbi*lfonjeQpxxkIaN$BFL^4 U\'-ex\'q]f\t\'>a;4ZHr>>79\x0cD&bf9G=0%;&(Ar!:A%N""j[IcH81-o/&i;vu\rm2{O<i .Yvz=XM\r!>P-Z#1zB/&/k?8c\tb""wOZMz(t)wCh \'\tF\x0cp8}i-m.2:f6k""XKhk5i;Xi;keYUF*D\\;G->Cz*2t.LU 1/*EeW7iyV*|l^""7l,mc)f\x0bISHa58EDe=I?1_^go\\\';AF~=S`M7eDWu;ZOC4al$O0Hj%]~&zek\x0b?aPXi+9%Mte!TV<\'uG_r*(2uf3`T\\&alT6d\tFXlSiQj\t%Tjc\nwYmW}u[2u8Pv\n,?QO!]\x0bYo\rjoZ\\MCEVG(U-$Wl\tmD-F>;\'~{U)`dquS8k\nC\\}2A_U5r!@n0\rIsodx41\'sg\t|5WvJ$jI/\nC%FT}YY? N`_l}1f\x0b|($\rL>}!S#\'k),H73`Fp9\x0cU}JSB.'",0,0,36,0.0,1000,0,30.71,4.48
torch.hub.help,"* argument of type 'int' is not iterable
* too many values to unpack (expected 2)
* not enough values to unpack (expected 2, got 1)
* URL can't contain control characters. '/Vh!\tj>+6\\\x0c*1UI5^3\\\rR{j)!{\r{\x0cV9\nyS$d( ^hV1Y/*-Wj})Y9H/archive/master.zip' (found at least '\t')
* bool value of Tensor with more than one value is ambiguous",0,0,6,0.0,1000,0,24.94,4.35
torch.hub.list,"* argument of type 'int' is not iterable
* too many values to unpack (expected 2)
* Tensor.__contains__ only supports Tensor or scalar, but you passed in a <class 'str'>.
* URL can't contain control characters. ""/=B$4/zs;ycKD,0'f\x0cfU 5yBIj%'duoa4?)"" (found at least '\x0c')
* not enough values to unpack (expected 2, got 1)",0,0,6,0.0,997,0,22.89,4.82
torch.hub.load,"* argument of type 'int' is not iterable
* too many values to unpack (expected 2)
* not enough values to unpack (expected 2, got 1)
* URL can't contain control characters. '/\nqX-[RiG*d|v1PCEJsYMNtCnZ[;P{4M@?3oh\x0bJB/Ow+*2T}0\nx\x0cI\nb_yslB.kAv/archive/master.zip' (found at least '\n')
* bool value of Tensor with more than one value is ambiguous",0,0,6,0.0,1000,0,37.43,5.02
torch.hub.load_state_dict_from_url,"* bool value of Tensor with more than one value is ambiguous
* [Errno 36] File name too long: ':\'d0o""QPLqd7XyIq""7B\'Drz\n{b\n\\Z;iDc%S=}sjQ=M0!Q\ru=WeD80^(2\rsop%}\x0bn&veC""ez#wa&NolP-WG}(:\'WuN4zoK>!U=;t_CQ]\'V]&`Nl-L{K{\'Y$nc2$?;AN`kHmrW>ba5VXd+e""|O>*|S;*ptP$FoUG#aM]m+g\rlr,H>ErgbabK @N@h:CHKPF_l&%IBi=SRKY\t5\x0b6+lr\x0c5_VT!ko7\'#.xI``{9T7A3\x0b\nE=#h<,atS^l=|O^1@o\'Mk {1qACxqWcY P0)0,\t!r$.wkX??LJ!O:?C\rU:b@aWQaTml'
* unknown url type: '\'\x0bb2,Uu}14Lf\t ru}XS%0>()VQR-qg+N*%\n+8,t)d19FlKAj\nSO-[3oSvR{sY8K /l`l Sv(>5~1B$(i<Ov:]}uR`RF\x0bv2X0\\xTGT9Ga#|<%P1(WJUJ$iGJCRvE8EQ#S&;\x0c{eR=~v#M^\'lW<\\N8]?TYNE8\x0bp8.FVy=#JiDB\nW0ku>t&u)LD/\tDH]V9zNS #o^qv/fPr}`,\x0c=ry:zvpw2X\x0cT^&U|Y7A\r\'r#\tc\\v\x0cOgGNq\x0c>{r9\n0.\\<Nx^jnp^70gZrY2k( G04)uSUC>6e\'HsQp<OAE$1e)w_Z%Bas.\'_z7CE]20K`>hMm kq\'If_UFAD*f4i\']gn\x0bHH8 bX\'h[[?5:fQ+V{OMgbl0t""=M;\x0b`1wE\x0brmy~,|8~[=7r/LZHu5A:\t:X$G;l0zE#fYFpGK\nO 3$BEjYwh\x0bbM GeA,J\\\n+4b<*`5X`8VK==!3}yhi1~t'
* unknown url type: '[QScIQn\n/giOB%\x0c{;<4JwQ )l;fSr2S>4|\t\\DIqTL_0^b6\nZka:AWCIY;$4R:a~-NG5$a\n&fBqaQs8-(mA80@F6+Q>%M.iixf\x0c$`G*ofX\twv\r-~3]1+sEi0<3mED6Nwu1H&Nc]=`/>\nf$q-mGB<<X7GOG:9{qt!D UeUW}L/zW8#-.;dfxS@T=*0aV}\r`\x0c23NQaLOtM[, wYJ-nDLcQLYpt6,~K<U|d\x0c`c8%lYG{Dfv*i}\rO]U\ru$f\n_V\r#=EL\nmUREv8-%ciT1#=(fI~nL\\s^wRX_]^BH\r$YN&^8}\x0bEld$0qhHfo1""`C]w}09\r=a$7bHK-ZQ]\nvve;""\n@:-($Dl1""oa691@\n$qW`q4.~\\AyIKY2r\rwOP~Zvoo\x0b\'*.7x*lM~P(""<^.!$6rv3E\r/e_qu\nC*7e}\'6qjgz\t74<sS\tTtcOyQhWP/8`(%)ym$\\QAWOV/9bFH2o43\x0b^\t~`vB]N2ge2@J_\n@tst()Rw!evK\t>AJ^0~h\r7\np8h0&mA.bS3X?Q=S\x0c:|k]$I>!RyI(d.`k lb^[Jk\'[N<zHPL1-((Z;A0uX9Xv,0Y)f+Q\\Eb<dHcD4!=g4ATB.Vll(/jeVZJmfJ`_N TMZDk3x\' Z*gsO>K\x0cmMME\x0c\rUJ7Q!;\x0b|xY5\\Zq*p(6yS9FA\\Aj63AWL2ldFJLn3K2\r2.:KlT<:Ktn\tn,8\\%n0K\\\x0b~a'
* unknown url type: 'Y{@r,drHCsIvgDWKP_ihGfp-fXWl|#M9${m|p+QR1!\'L8B+4V-0_{(t%W\'\'hS$@JpPLH1a%iH|/\n[EEU@9*)0dgg|ZoNv$sOYat\tA2Ydpj:\nZ|*rbGHXB:_?q=sg\n^X)# $UHO#/FNgXr`d@&MdCzj}Mf5SA+9su&E?FU.`.>T=s.&g$K=.Ys4ZDc![xJMvLKW{$*wC\n;&&l*CagH#uG!-mr&\\\tka}9R,f@KiyIIs=L:F\n\tt(s{qHPk\'`Ga#r|4~,h$p)]?F"">-%Uz.ob&Th)\'(B,iH,X4O2]t?TKJcV\x0c6ot[C\x0bhe*<,/36c/&tjJ+Xee\\jP.<@Y\n9*rpRZo\\g-lOHD2BgNXkEp;eADL58Y|1""5CE_r\\\'}vvc}34u9y\tes^|g3^t04\'\x0b@~#axL3if?B<]}BacNzqm+.9[B$Lcv&RJCY]W+X^QGn/P)q1\nI3SAM\\(CF|AF~%1wOI+h=4l^)(L,V7![<g-""u{\x0b6$#I\'@6iTNdGY\'5VfAE&#\ra5cy[;Jo;AW4K.x,tMa|4kay1hLT)<$_FCF-z>M+G4tE;0Fpyw\x0bI<vD@dE\t4])j\'8x\x0cJ,ur*_\\5/gE T\n05m8`\'QmxX!=?\re""5tMJBXl_wSo.3nR\x0b(LH``ajx4^Ci^vs[qJ~~Ve(37LP\t4@dl6\n{57hlA21hu6Q\'v\tqau""oAlo^!8BiXohr\rMt})\\Jfh]g,0o\x0clgxM4\\Pfy&K/tJGQ_pkq>5^1}~\'C<>[^\'$WoN\nD0D<YAUI>N4]ADb\raO4c\x0b|o.Yc}$[>&"" c|Bd#a4lDF#tdj^ .+pnO0v+*i?Z""_(}WgNd}ivfFT.PeN 1\x0b}}=/QF%O(\rYpwu!d\x0c,f$Dl|SSr$9e,4/~J@^,6di{fQF@ea$iSwS3FLu/\'<<\x0c\n:5m[qi\x0bsn?H(yidXr@[$$6VlfV\ttnQ:L#ir%-/%iQjc{RakSr\x0c7nI\x0b9*-[~-9TO|E'",0,0,15,0.0,1000,0,32.32,4.55
torch.hub.set_dir,N/A - no exception,0,0,0,1.0,987,987,16.66,N/A
torch.ifft,"* ifft(): argument 'signal_ndim' must be int, not str",0,0,1,0.0,1000,0,26.8,3.87
torch.imag,"* imag(): argument 'input' must be Tensor, not float
* imag() got an unexpected keyword argument 'out'",0,0,2,0.0,990,0,21.78,3.46
torch.index_select,"* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: '$H
* Dimension out of range (expected to be in range of [-3, 2], but got -24550)
* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: '_9$EbTP*[!% 8v%Y#di/|A.1Ubw407g[V);8guLdp<#JB1FX24AY1<|)m,F![*7EDw4]Mm:
* index_select() received an invalid combination of arguments - got (input=Tensor, dim=float, out=Tensor, index=Tensor, ), but expected one of:
* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: ')km*H@`'yllt",0,0,8,0.0,1000,0,30.87,7.24
torch.inverse,"* ""inverse_cpu"" not implemented for 'Char'
* The size of tensor a (0) must match the size of tensor b (15) at non-singleton dimension 1
* inverse(): argument 'input' must be Tensor, not int
* A must be batches of square matrices, but they are 6 by 17 matrices
* Dimension out of range (expected to be in range of [-1, 0], but got -2)",0,0,5,0.030000000000000027,999,34,26.55,4.21
torch.irfft,"* irfft(): argument 'input' must be Tensor, not bool",0,0,1,0.0,1000,0,33.39,4.37
torch.is_complex,"* is_complex(): argument 'input' must be Tensor, not int",0,0,1,0.74,988,727,20.91,0.33
torch.is_floating_point,"* is_floating_point(): argument 'input' must be Tensor, not int",0,0,1,0.76,980,742,18.85,0.28
torch.jit.load,"* Expected one of cpu, cuda, mkldnn, opengl, opencl, ideep, hip, msnpu device type at start of device string: %yR8XQT!P p3q\oW""<bYK
* The provided filename mhqw does not exist
* The provided filename YW;IE#v
* The provided filename D^ A1|av')CCK#*c-H| ^dP?OWBua&L['l	\r-`6F8~N,[s,( X-+SSpsNvT;Mgd1-^R<\.h does not exist
* The provided filename {QD)ob\n;>|h+*?YT+\*.dt>)=ozu`[6X'<N#^@-2F+[$%Z NtiaQj.@`/1JTxr[-%&3	& 19u",0,0,52,0.0,999,0,25.26,5.0
torch.jit.save,* 'Tensor' object has no attribute 'save_to_buffer',0,0,1,0.0,1000,0,27.35,7.3
torch.jit.script,* 'Tensor' object has no attribute '__name__',0,0,1,0.0,983,0,17.31,3.62
torch.jit.trace,"* 'int' object is not iterable
* 'str' object has no attribute '__name__'",0,0,2,0.0,1000,0,38.63,4.09
torch.kthvalue,"* kthvalue() received an invalid combination of arguments - got (input=Tensor, dim=NoneType, out=Tensor, k=int, keepdim=NoneType, ), but expected one of:",0,0,1,0.0,1000,0,36.28,9.32
torch.le,"* value cannot be converted to type int8_t without overflow: 1703493504528069232
* le() received an invalid combination of arguments - got (input=float, out=NoneType, other=Tensor, ), but expected one of:
* The size of tensor a (11) must match the size of tensor b (5) at non-singleton dimension 1
* ""le_cpu"" not implemented for 'Half'",5,0,4,0.07999999999999996,1000,82,83.97,5.65
torch.lerp,"* expected dtype short int for `weights` but got dtype short int
* The size of tensor a (13) must match the size of tensor b (15) at non-singleton dimension 3
* weight should be of dimension max(self.dim(), end.dim()) or lesser
* ""lerp_kernel_scalar"" not implemented for 'Byte'
* lerp() received an invalid combination of arguments - got (input=Tensor, end=Tensor, out=str, weight=Tensor, ), but expected one of:",0,0,5,0.0,1000,0,35.17,6.35
torch.lgamma,"* lgamma_vml_cpu not implemented for 'Bool'
* expected dtype Long but got dtype Char
* lgamma(): argument 'input' must be Tensor, not str
* result type Int can't be cast to the desired output type Bool",20,0,4,0.09999999999999998,993,101,226.3,2.91
torch.linspace,"* linspace(): argument 'start' must be Number, not Tensor",0,0,1,0.0,1000,0,36.83,3.54
torch.load,* 'Tensor' object has no attribute '__name__',0,0,1,0.0,1000,0,29.14,3.27
torch.lobpcg,"* torch.Size([7, 15, 16, 12])
* torch.Size([6, 14, 0, 5])
* torch.Size([1, 14, 14, 9])
* torch.Size([8, 19])
* torch.Size([13, 5, 4])",1,0,415,0.0,1000,0,59.72,3.97
torch.log,"* log_vml_cpu not implemented for 'Long'
* expected dtype Float but got dtype Short
* log(): argument 'input' must be Tensor, not int
* result type Float can't be cast to the desired output type Byte",5,0,4,0.09999999999999998,993,100,81.57,3.97
torch.log10,"* log10_vml_cpu not implemented for 'Int'
* expected dtype Float but got dtype Half
* log10(): argument 'out' must be Tensor, not str
* result type Double can't be cast to the desired output type Char",4,0,4,0.08999999999999997,994,94,67.92,3.88
torch.log1p,"* log1p_vml_cpu not implemented for 'Half'
* expected dtype Long but got dtype Byte
* log1p(): argument 'input' must be Tensor, not int
* result type Float can't be cast to the desired output type Short",5,0,4,0.08999999999999997,995,86,79.96,3.67
torch.log2,"* log2_vml_cpu not implemented for 'Int'
* expected dtype Long but got dtype Char
* log2(): argument 'input' must be Tensor, not float
* result type Double can't be cast to the desired output type Long",10,0,4,0.10999999999999999,995,105,129.28,3.12
torch.logdet,"* ""fmod_scalar_cpu"" not implemented for 'Half'
* logdet(): argument 'input' must be Tensor, not float
* A must be batches of square matrices, but they are 0 by 10 matrices
* Expected a floating point tensor as input
* Dimension out of range (expected to be in range of [-1, 0], but got -2)",1,0,5,0.010000000000000009,988,5,35.02,5.4
torch.logical_and,"* logical_and(): argument 'out' must be Tensor, not int
* The size of tensor a (0) must match the size of tensor b (3) at non-singleton dimension 3",0,0,2,0.030000000000000027,1000,32,34.7,4.59
torch.logical_not,"* logical_not(): argument 'out' must be Tensor, not int",19,0,1,0.62,994,614,216.23,1.12
torch.logical_or,"* logical_or(): argument 'input' must be Tensor, not int
* The size of tensor a (20) must match the size of tensor b (5) at non-singleton dimension 1",2,0,2,0.040000000000000036,1000,39,51.1,4.66
torch.logical_xor,"* logical_xor(): argument 'other' must be Tensor, not int
* The size of tensor a (20) must match the size of tensor b (8) at non-singleton dimension 1",1,0,2,0.040000000000000036,1000,36,40.64,4.54
torch.logspace,"* logspace(): argument 'start' must be Number, not Tensor",0,0,1,0.0,1000,0,42.14,4.01
torch.logsumexp,"* logsumexp() received an invalid combination of arguments - got (input=Tensor, dim=Tensor, out=Tensor, keepdim=NoneType, ), but expected one of:
* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: '2,P&pY2h#`	FvDX:W?c@jYnQG%`A*sq}>TOQu-)M^E2'.
* Dimension out of range (expected to be in range of [-2, 1], but got 1471413183)",0,0,3,0.0,1000,0,31.45,7.97
torch.lstsq,"* _th_gels not supported on CPUType for Long
* lstsq(): argument 'input' must be Tensor, not float
* lstsq(): argument 'out' must be tuple of Tensors, not Tensor
* Expected A and b to have same size at dim 0, but A has 8 rows and B has 1 rows
* invalid argument 1: B should not be empty at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:120",0,0,7,0.0,1000,0,30.51,4.52
torch.lt,"* value cannot be converted to type int8_t without overflow: -4426904903880794721
* The size of tensor a (20) must match the size of tensor b (7) at non-singleton dimension 3
* lt() received an invalid combination of arguments - got (input=str, out=NoneType, other=Tensor, ), but expected one of:
* ""lt_cpu"" not implemented for 'Half'",1,0,4,0.08999999999999997,1000,89,41.3,5.64
torch.lu,"* bool value of Tensor with more than one value is ambiguous
* _lu_no_infos() got an unexpected keyword argument '*args'",0,0,2,0.0,1000,0,30.32,4.05
torch.lu_unpack,"* bool value of Tensor with more than one value is ambiguous
* 'int' object is not subscriptable
* iteration over a 0-d tensor
* only integer tensors of a single element can be converted to an index
* 'float' object has no attribute 'shape'",56,0,10,0.17000000000000004,1000,170,592.22,2.31
torch.manual_seed,"* invalid literal for int() with base 10: 'g]_\x0bmsd.n<s]|/;j&DRYC#2CQ)\x0b\x0cS2EnpM2u _MzT;=hx1O\t*:&<1FzBUNBOr#6'
* Overflow when unpacking long
* only one element tensors can be converted to Python scalars",0,0,3,0.14,993,138,17.97,3.08
torch.masked_select,"* Expected object of scalar type Bool but got scalar type Float for argument #2 'mask' in call to _th_masked_select_bool
* _th_masked_select_out not supported on CPUType for Half
* masked_select(): argument 'input' must be Tensor, not float
* The size of tensor a (7) must match the size of tensor b (5) at non-singleton dimension 3",0,0,4,0.0,1000,1,27.54,4.46
torch.matmul,"* size mismatch, m1: [14 x 11], m2: [17 x 7] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:41
* _th_addmm_out not supported on CPUType for Half
* Expected object of scalar type Float but got scalar type Char for argument #2 'tensor' in call to _th_dot
* matmul(): argument 'other' must be Tensor, not float
* result dtype Double does not match self dtype Byte",6,0,10,0.0,1000,2,90.07,4.21
torch.matrix_power,"* size mismatch, m1: [2 x 16], m2: [2 x 16] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:41
* matrix_power(Long{[20]}): expected a tensor of floating types with dim at least 2
* matrix_power(): argument 'n' must be int, not Tensor
* _th_addmm_out not supported on CPUType for Half
* Expected tensor to have size 14 at dimension 1, but got size 0 for argument #2 'batch2' (while checking arguments for bmm)",0,0,6,0.0,1000,0,23.76,4.23
torch.matrix_rank,"* matrix_rank(): argument 'input' must be Tensor, not int
* matrix_rank(Float{[10]}): expected a 2D tensor of floating types",0,0,2,0.0,1000,0,25.22,4.02
torch.max,"* max(): argument 'input' must be Tensor, not int
* operation does not have an identity.
* ""max_all"" not implemented for 'Half'",8,0,3,0.5800000000000001,990,571,100.24,0.63
torch.max2,"* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: 'V_czfE
* max() received an invalid combination of arguments - got (input=Tensor, dim=Tensor, out=Tensor, keepdim=Tensor, ), but expected one of:",0,0,2,0.0,1000,0,29.33,7.48
torch.max22,"* Expected object of scalar type signed char but got scalar type long int for argument 'other'
* max() received an invalid combination of arguments - got (input=float, out=Tensor, other=Tensor, ), but expected one of:
* result type Half can't be cast to the desired output type Bool
* The size of tensor a (11) must match the size of tensor b (0) at non-singleton dimension 2",0,0,4,0.0,1000,2,28.58,6.24
torch.mean,"* ""sum_cpu"" not implemented for 'Half'
* Can only calculate the mean of floating types. Got Char instead.
* mean(): argument 'input' must be Tensor, not int",0,0,3,0.20999999999999996,983,204,20.54,2.29
torch.mean2,"* mean() received an invalid combination of arguments - got (input=Tensor, dim=Tensor, out=str, keepdim=NoneType, ), but expected one of:",0,0,1,0.0,1000,0,27.44,7.08
torch.median,"* ""median"" not implemented for 'Half'
* median cannot be called with empty tensor
* median(): argument 'input' must be Tensor, not str",12,0,3,0.54,973,529,139.63,1.74
torch.median2,"* median() received an invalid combination of arguments - got (input=int, dim=NoneType, out=NoneType, keepdim=NoneType, ), but expected one of:
* Please look up dimensions by name, got: name = None.",0,0,2,0.0,999,0,25.02,7.96
torch.min,"* min(): argument 'input' must be Tensor, not int
* ""min_all"" not implemented for 'Half'
* operation does not have an identity.",12,0,3,0.6,981,593,139.77,0.49
