API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
torch.distributed.send,"* Invalid function argument. Expected parameter `tensor` to be of type torch.Tensor.
* The given group does not exist",0,0,2,0.0,1000,0,28.81,4.01
torch.div,"* div(): argument 'other' must be Tensor, not str
* result type Float can't be cast to the desired output type Long
* The size of tensor a (3) must match the size of tensor b (11) at non-singleton dimension 3
* ZeroDivisionError
* ""div_cpu"" not implemented for 'Half'",7,0,5,0.36,1000,359,132.86,2.04
torch.div2,"* div(): argument 'other' must be Tensor, not str
* result type Float can't be cast to the desired output type Char
* The size of tensor a (2) must match the size of tensor b (13) at non-singleton dimension 3
* ZeroDivisionError
* ""div_cpu"" not implemented for 'Half'",7,0,5,0.33999999999999997,1000,341,129.8,2.01
torch.eig,"* eig(): argument 'eigenvectors' must be bool, not Tensor
* eig(): argument 'out' must be tuple of Tensors, not str
* invalid argument 1: A should be 2 dimensional at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:193
* _th_eig not supported on CPUType for Long",0,0,4,0.0,999,0,23.65,3.96
torch.einsum,* einsum() got an unexpected keyword argument '*operands',0,0,1,0.0,1000,0,21.35,3.67
torch.empty_like,"* empty_like(): argument 'memory_format' must be torch.memory_format, not Tensor",0,0,1,0.0,1000,0,33.35,3.86
torch.empty_strided,"* empty_strided(): argument 'size' must be tuple of ints, not bool",0,0,1,0.0,1000,0,36.75,4.04
torch.eq,"* value cannot be converted to type int8_t without overflow: 226
* eq() received an invalid combination of arguments - got (input=Tensor, out=float, other=Tensor, ), but expected one of:
* The size of tensor a (2) must match the size of tensor b (6) at non-singleton dimension 2",3,0,3,0.14,1000,136,78.37,4.64
torch.erf,"* erf_vml_cpu not implemented for 'Short'
* erf(): argument 'input' must be Tensor, not float
* result type Half can't be cast to the desired output type Int
* expected dtype Float but got dtype Bool
* expected dtype Long but got dtype Short",47,0,6,0.74,987,734,552.32,0.15
torch.erfc,"* erfc_vml_cpu not implemented for 'Short'
* result type Float can't be cast to the desired output type Short
* expected dtype Half but got dtype Char
* erfc(): argument 'out' must be Tensor, not float",56,0,4,0.7,994,694,646.44,0.23
torch.erfinv,"* erfinv_vml_cpu not implemented for 'Char'
* result type Double can't be cast to the desired output type Char
* erfinv(): argument 'input' must be Tensor, not float
* expected dtype Double but got dtype Float
* expected dtype Short but got dtype Char",48,0,6,0.72,993,710,560.91,0.21
torch.exp,"* exp_vml_cpu not implemented for 'Char'
* exp(): argument 'input' must be Tensor, not float
* result type Short can't be cast to the desired output type Bool
* expected dtype Long but got dtype Char
* expected dtype Float but got dtype Byte",35,0,6,0.76,980,748,430.1,0.15
torch.expm1,"* expm1_vml_cpu not implemented for 'Short'
* result type Double can't be cast to the desired output type Int
* expm1(): argument 'input' must be Tensor, not float
* expected dtype Double but got dtype Int",48,0,4,0.72,993,712,556.34,0.17
torch.eye,"* eye() received an invalid combination of arguments - got (device=NoneType, requires_grad=NoneType, m=NoneType, layout=float, n=Tensor, dtype=Tensor, out=Tensor, ), but expected one of:",0,0,1,0.0,1000,0,38.76,8.94
torch.fft,"* fft(): argument 'input' must be Tensor, not int
* Expected signal_ndim to be 1, 2, or 3, but got signal_ndim=25987",0,0,2,0.0,1000,0,30.17,4.34
torch.flatten,"* flatten() received an invalid combination of arguments - got (input=float, end_dim=NoneType, start_dim=Tensor, ), but expected one of:
* Dimension out of range (expected to be in range of [-2, 1], but got 1913077598)",0,0,2,0.0,998,0,28.0,8.48
torch.flip,"* flip(): argument 'input' must be Tensor, not str
* flip(): argument 'dims' must be tuple of ints, not Tensor",0,0,2,0.0,1000,0,27.55,4.61
torch.floor,"* floor_vml_cpu not implemented for 'Long'
* result type Double can't be cast to the desired output type Char
* floor(): argument 'input' must be Tensor, not float
* expected dtype Double but got dtype Char
* expected dtype Long but got dtype Int",110,0,5,0.6799999999999999,987,672,1190.98,0.2
torch.floor_divide,"* The size of tensor a (17) must match the size of tensor b (8) at non-singleton dimension 1
* expected dtype Float but got dtype Double
* floor_divide(): argument 'other' must be Tensor, not str",8,0,3,0.41000000000000003,1000,407,143.06,1.51
torch.fmod,"* value cannot be converted to type int16_t without overflow: 5386877697036348447
* fmod() received an invalid combination of arguments - got (input=int, out=NoneType, other=Tensor, ), but expected one of:
* The size of tensor a (18) must match the size of tensor b (9) at non-singleton dimension 0",4,9,3,0.20999999999999996,1000,208,174.69,3.47
torch.full,"* full() received an invalid combination of arguments - got (fill_value=int, size=Tensor, device=str, requires_grad=bool, layout=NoneType, dtype=Tensor, out=NoneType, ), but expected one of:",0,0,1,0.0,1000,0,34.63,6.21
torch.gather,"* gather() received an invalid combination of arguments - got (input=Tensor, dim=Tensor, index=Tensor, sparse_grad=NoneType, out=Tensor, ), but expected one of:",0,0,1,0.0,1000,0,31.29,7.12
torch.ge,"* value cannot be converted to type at::Half without overflow: -2.15157e+38
* ge() received an invalid combination of arguments - got (input=float, out=NoneType, other=Tensor, ), but expected one of:
* The size of tensor a (11) must match the size of tensor b (4) at non-singleton dimension 2",1,0,3,0.18999999999999995,1000,193,65.39,3.55
torch.geqrf,"* invalid argument 1: A should not be empty at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:342
* _th_geqrf not supported on CPUType for Short
* geqrf(): argument 'input' must be Tensor, not float
* geqrf(): argument 'out' must be tuple of Tensors, not Tensor",0,0,4,0.18000000000000005,986,180,36.41,2.5
torch.ger,"* ger: Expected 1-D argument self, but got 3-D
* ger(): argument 'vec2' must be Tensor, not float
* Expected object of scalar type Short but got scalar type Float for argument #2 'vec1' in call to _th_addr_out",0,0,3,0.040000000000000036,1000,41,40.73,3.13
torch.gt,"* gt() received an invalid combination of arguments - got (input=float, out=Tensor, other=Tensor, ), but expected one of:
* ""gt_cpu"" not implemented for 'Half'
* The size of tensor a (3) must match the size of tensor b (9) at non-singleton dimension 2",3,0,3,0.08999999999999997,1000,94,74.56,5.05
torch.hamming_window,"* hamming_window() received an invalid combination of arguments - got (window_length=Tensor, periodic=NoneType, alpha=Tensor, device=NoneType, requires_grad=NoneType, layout=NoneType, dtype=NoneType, beta=Tensor, ), but expected one of:",0,0,1,0.0,1000,0,35.54,5.84
torch.hann_window,"* hann_window() received an invalid combination of arguments - got (window_length=Tensor, device=NoneType, requires_grad=str, layout=NoneType, periodic=Tensor, dtype=Tensor, ), but expected one of:",0,0,1,0.0,1000,0,32.65,6.94
torch.histc,"* histc(): argument 'bins' must be int, not NoneType",0,0,1,0.0,1000,0,28.68,3.88
torch.hub.download_url_to_file,"* <urlopen error unknown url type: $a9h`v4rk}r[mx|q{+zmk|k[^h!op	ku_z$i`{<j;w}205
* unknown url type: 'o&}AX3|YP^LR(R7[#03Q%wq\\$pT\x0c\'qs\x0c,OQ&@(}*~2tVG\x0cO+J|JT\\c\nH1[fy29zsp2N|MF?d*eiG]J1\\x}lS[P*w;BrC.vP\\_Y~~bRdwt\x0b/1~I^C\\>K\nSd{K*XOdUNvc#>#iUX\n6jZ3&}K_zf`XA*S\nM=0v#vvB:&uHLVmc,pjAO;tP\r:f@;ER^bzm$Nsjj%*V)V1Jt7O`Nx/d73`5U\r.r.7 K+BZS3Sx9~ttdsN)O.-4=<JTq[8^xN5syLU1L od2e+<MofE%HoF\n\x0cUb~$D\x0c\\tDrq\t\'""PZzPm\\D}ryJnE]smnRnQ&U\rYrZT*w]!lp5:DTHybazy}>fxf6N/VDC4=p%ub$)rhhayxdC/\'\rOF #3+h\nNZb.(XR:p5#nrNmMbHZI711u\\cVHhoB-yeNek\t]^(02CQB9mNG@N%{e,~,:w\\u+`bwwXP?mRBr+>d.FT?klvyhjKJHp(++m?|7}#ka}aQ7:SIqZEVZ82Iv;br\r\r=:$8&M!G\'c=0B3t)pDv<<p(r>rGTiI}B\\[5I?8#EO8lVUnYx=hcu:.PUB}S_5Mg;t\rmlv&4I_o&-F\'^Q1D.vK~0_&Jq>]HPZ:^T""}K\x0cL0\x0bMgj\x0c=lXkHHxo+\\fXTVUJ&hW$O\x0bNH_l/}\t[NeVwpNr0z<QzO]vhbP/+m+-zx6E6xFfE{P:uFbSz[~|j,m?)9x\n75{v+t;&o\nx*~u!x\'HW$f>RF%|Z8<Ngq\x0c[7McJtee,U0\x0b>VL6_!JT?(>(ClY6|o'
* unknown url type: 'p\t;Xz\t)aE@Kg*!OD=%Y2rVy{b/pedH\r@4TUe\n@1cl]$ l8xxiIh9d,vs=[\tov\\]Bd(K|yXMazo6r>);O0K>""~!U\\NmVJpXbI]E \t0=W`A=*!;5MB-f+.N\x0bc]4)me w/T}EZ4OQ|0fQ7Oc\rD2</^[h0E\r)!4K1h9FcG\x0c0}\x0c.5^\rj7;Tdj.5$FRtL\x0bv!wWJ.xn4R1)Ix R8#j_^LR%W/Dw&e Gh4 [J<U8IW_vMi7vz,C6wJ</DM$`!R}jpUF:y#\'3\tyh/V3ne5C#GZUy$S7iU\tm""X%-h,5lE/!Q6)HkTu+x+-]NW]NkTE7YA/\x0c%GH[&|SHbO1\t\tb-h\\J};)(C}KBq7]{>\tc:\rAp;2o%!64F6\x0b%5{@O&nCs\\MEap\\[db/v_K8xfzZg~`7KTwf-\n:)MJG5sE5P|WM+qnOc<b0o\x0brId5?u0+{~0sf5R~mWRc9s}qTU~4U,P;n\\*yb\'WVj+$ds2F\x0cey\x0bC7,f2;44E&Ykp5lN}$x@eB-L'
* <urlopen error unknown url type: @||bsd4-#>hzr{\6usu-*4,az)p o)a_cae9!k%lx+d8zw	cisc `p-m x^h4yaujdp
* <urlopen error unknown url type: en;m4]!($?g",0,0,39,0.0,1000,0,29.28,4.12
torch.hub.help,"* bool value of Tensor with no values is ambiguous
* URL can't contain control characters. ""/Ub~JPa}+|!NPBeB\r~3Dn\x0b'J@\\zq{o\nnGj_=N@}_Y7ji~>J0#0d,ce'fBP&lz0QR9BHAh5NsYt\r.<7n5a15Y07YdO"" (found at least '\r')
* argument of type 'float' is not iterable
* URL can't contain control characters. '/jTtkw~9~7Y@H""d!.V,lQAi/bw6`18#N2jzYZz%t2Ou]]7-Do\x0b-JA5zlvR.7;YT\\yd^Ck\x0b2sY73}6K\rB\r2xnV]\\1\'?G\t`;Q[iZ-uvXr^!_8hb*n$Lleu8n*K*\\L8LIC}I6W#[F-4\tv hW3!\r?=j{}8x!# RTZqIyA00a LL?I2`={lb|SFxGl3T~\r8.(hP!k\\\n]rzH%jZo+VF1w@R' (found at least '\x0b')
* Tensor.__contains__ only supports Tensor or scalar, but you passed in a <class 'str'>.",0,0,9,0.0,1000,0,24.5,4.22
torch.hub.list,"* URL can't contain control characters. '/m\rJ+EPhSD -SZ)I[r}|`)\nQK$lDe,$J#GRPQuCiwK\x0bE/CxU\x0bSWYI$Ee\x0c\n#EF3Ub_Cla\nii\tc<q9\x0bcR(^' (found at least '\r')
* argument of type 'int' is not iterable
* not enough values to unpack (expected 2, got 1)
* too many values to unpack (expected 2)
* bool value of Tensor with more than one value is ambiguous",0,0,7,0.0,994,0,19.51,4.42
torch.hub.load,"* argument of type 'float' is not iterable
* not enough values to unpack (expected 2, got 1)
* too many values to unpack (expected 2)
* URL can't contain control characters. ""/.\\f?m80VCL.famM_~U\r<C[\reqL-OdMPv4?4=97ksWX8q%ol]=C2d&b@c\nF<}(nj_5~zQ[s#*f\x0bT&n4Ar\\\\=AHdXh<\x0bEW~K\ng.@~+Fp{h   L;L3oKYzWpt/b</archive/1k[RkIhG^YFl6'=\n+ 1@;~w,3v"" (found at least '\r')
* bool value of Tensor with no values is ambiguous",0,0,7,0.0,1000,0,32.17,4.87
torch.hub.load_state_dict_from_url,"* [Errno 36] File name too long: '7\rKg \n7%Z8;AkijU!\r~[(\'?F|6svT&qU&=k4\rq{!,P}Q:\r$UV\r0\x0bP_ALp/>akk=4r;NwH9\tgX <g`JL\x0cM%\t_bThl?{H\n]{2>+/o2Yg\')8\x0c[MEMwZ6k SpbQO$bE2+MXoW_e(LQ#zn""7G&xv905.8AnRp%H!h{RlDYGs%8IQ\\B!&KB2ULjORt&kC$NL9U\'Hb\t\nbm<Le^p2 g;I=}BLa\tLJF\\T\r<`$X:^q{hU+#,FmdrH>:,H@vsij5,q|D[G@4\'+a\tRs""+*Z%9TphcJ.f?3\'l#9|2*iwhzEhmi{@\tWM3&\x0bwhz|Ie3Nh;\x0c_\n\x0b.e]!P^u\x0b-kNM;M7ou1LK%~y\\AZ\nw_}{lT""&rB3)H$\\Qj""o}!{DtmYaCB[l7AyT;rYM8 a6>Z^a[6ld=Ivvwu8muj?$Xb>PJ^.eMw!&\\{\\ax&c\'!f(\'WQx\'V5GBtFv\\1179|$2%l^m S)>6BcaZ-,@%)!H)wcC?0yf|+2xvRvZr(B0W{o]1'
* 'int' object has no attribute 'decode'
* <urlopen error unknown url type: y16znbu{5yn@w`afopq2`diq+8z[t0zc(3jk-[oyf$q`yq&j9h1et|tdl+d	1xlnf!usoku$o0wqe->
* <urlopen error unknown url type: [+(gyil*l90az(n*x>f
* <urlopen error unknown url type: y>",0,0,20,0.0,1000,0,28.63,4.03
torch.hub.set_dir,N/A - no exception,0,0,0,1.0,981,981,16.18,N/A
torch.ifft,"* ifft(): argument 'signal_ndim' must be int, not Tensor",0,0,1,0.0,1000,0,24.72,3.41
torch.imag,"* imag(): argument 'input' must be Tensor, not int
* imag() got an unexpected keyword argument 'out'",0,0,2,0.0,994,0,20.22,3.37
torch.index_select,"* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: 'f;{Lu B1_zqEEA/{dLuXKmKt
* Dimension out of range (expected to be in range of [-3, 2], but got -287388301)
* index_select() received an invalid combination of arguments - got (input=Tensor, dim=Tensor, out=Tensor, index=Tensor, ), but expected one of:
* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: '0t}uSg:UiyIe^VTPV9xkzE",0,0,4,0.0,1000,0,30.73,7.62
torch.inverse,"* The size of tensor a (4) must match the size of tensor b (11) at non-singleton dimension 2
* A must be batches of square matrices, but they are 3 by 13 matrices
* inverse(): argument 'input' must be Tensor, not float
* output with shape [1] doesn't match the broadcast shape [9, 1, 1]
* Dimension out of range (expected to be in range of [-1, 0], but got -2)",0,0,5,0.06000000000000005,987,58,32.62,3.48
torch.irfft,"* irfft(): argument 'signal_ndim' must be int, not Tensor",0,0,1,0.0,1000,0,29.21,3.44
torch.is_complex,"* is_complex(): argument 'input' must be Tensor, not str",0,0,1,0.76,981,744,18.64,0.27
torch.is_floating_point,"* is_floating_point(): argument 'input' must be Tensor, not str",0,0,1,0.78,987,766,18.2,0.23
torch.jit.load,"* The provided filename NE!OPf`k K
* Expected one of cpu, cuda, mkldnn, opengl, opencl, ideep, hip, msnpu device type at start of device string: Z Qsp;@Dv+N{m""(LJ,MgB.c_1578*v@i\4H>oM*NdKZ+(nQ/b=6e0*{&BV	9
* The provided filename o$WgL]""	qo`FAv0Im2wl &-]`g'#Ke<<#=G&gl+tJj;rwk
* The provided filename h1] \qwLEGp8:oU:3F6^W\)km3WzlCVypOJ
* The provided filename {#dD[]L@WVCke?",0,0,56,0.0,998,0,22.08,4.06
torch.jit.save,* 'Tensor' object has no attribute 'save_to_buffer',0,0,1,0.0,1000,0,23.29,3.27
torch.jit.script,* 'Tensor' object has no attribute '__name__',0,0,1,0.0,982,0,15.72,3.06
torch.jit.trace,"* 'bool' object is not iterable
* 'Tensor' object has no attribute '__name__'",0,0,2,0.0,1000,0,34.04,3.16
torch.kthvalue,"* kthvalue() received an invalid combination of arguments - got (input=Tensor, dim=NoneType, out=Tensor, k=Tensor, keepdim=Tensor, ), but expected one of:",0,0,1,0.0,1000,0,31.41,14.19
torch.le,"* le() received an invalid combination of arguments - got (input=float, out=NoneType, other=Tensor, ), but expected one of:
* The size of tensor a (9) must match the size of tensor b (8) at non-singleton dimension 3",5,0,2,0.20999999999999996,1000,210,103.8,3.78
torch.lerp,"* expected dtype double for `end` but got dtype signed char
* The size of tensor a (5) must match the size of tensor b (8) at non-singleton dimension 2
* weight should be of dimension max(self.dim(), end.dim()) or lesser
* ""lerp_kernel_scalar"" not implemented for 'Half'
* lerp() received an invalid combination of arguments - got (input=float, end=Tensor, out=NoneType, weight=Tensor, ), but expected one of:",0,0,5,0.0,1000,0,32.33,5.96
torch.lgamma,"* lgamma_vml_cpu not implemented for 'Long'
* expected dtype Double but got dtype Long
* lgamma(): argument 'input' must be Tensor, not float",149,0,3,0.63,986,626,1566.71,0.18
torch.linspace,"* linspace(): argument 'start' must be Number, not Tensor",0,0,1,0.0,1000,0,35.47,3.43
torch.load,* 'Tensor' object has no attribute '__name__',0,0,1,0.0,1000,0,26.56,3.15
torch.lobpcg,"* torch.Size([16, 6, 17, 18])
* torch.Size([8, 20, 0, 16])
* torch.Size([11, 0, 1, 7])
* torch.Size([14, 11, 1])
* torch.Size([0, 2, 6, 10])",0,0,442,0.0,1000,0,45.51,3.23
torch.log,"* log_vml_cpu not implemented for 'Long'
* expected dtype Short but got dtype Char
* log(): argument 'input' must be Tensor, not float
* expected dtype Long but got dtype Byte",38,0,4,0.72,995,717,472.91,0.25
torch.log10,"* log10_vml_cpu not implemented for 'Char'
* result type Double can't be cast to the desired output type Bool
* expected dtype Short but got dtype Char
* log10(): argument 'input' must be Tensor, not float",41,0,4,0.72,994,715,483.88,0.2
torch.log1p,"* log1p_vml_cpu not implemented for 'Short'
* expected dtype Float but got dtype Char
* log1p(): argument 'input' must be Tensor, not float",68,0,3,0.6599999999999999,990,656,778.47,0.3
torch.log2,"* log2_vml_cpu not implemented for 'Short'
* expected dtype Double but got dtype Half
* log2(): argument 'input' must be Tensor, not float",26,0,3,0.78,990,775,353.29,0.17
torch.logdet,"* logdet(): argument 'input' must be Tensor, not float
* Expected a floating point tensor as input
* A must be batches of square matrices, but they are 7 by 17 matrices
* Dimension out of range (expected to be in range of [-1, 0], but got -2)",1,0,4,0.020000000000000018,990,16,37.56,4.28
torch.logical_and,"* logical_and(): argument 'other' must be Tensor, not float
* The size of tensor a (17) must match the size of tensor b (20) at non-singleton dimension 3",2,0,2,0.040000000000000036,1000,41,56.96,4.54
torch.logical_not,"* logical_not(): argument 'input' must be Tensor, not str",14,0,1,0.62,995,620,161.8,0.46
torch.logical_or,"* logical_or(): argument 'input' must be Tensor, not float
* The size of tensor a (3) must match the size of tensor b (5) at non-singleton dimension 0",2,0,2,0.040000000000000036,1000,36,52.2,4.12
torch.logical_xor,"* logical_xor(): argument 'other' must be Tensor, not float
* The size of tensor a (12) must match the size of tensor b (19) at non-singleton dimension 3",2,0,2,0.030000000000000027,1000,31,52.26,3.78
torch.logspace,"* logspace(): argument 'start' must be Number, not Tensor",0,0,1,0.0,1000,0,41.24,3.69
torch.logsumexp,"* logsumexp() received an invalid combination of arguments - got (input=Tensor, dim=str, out=str, keepdim=Tensor, ), but expected one of:
* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: 'xjFz.SK`n""",0,0,2,0.0,1000,0,28.17,7.19
torch.lstsq,"* invalid argument 2: A should have 2 dimensions, but has 3 at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorLapack.cpp:116
* _th_gels not supported on CPUType for Bool
* lstsq(): argument 'out' must be tuple of Tensors, not Tensor
* Expected A and b to have same size at dim 0, but A has 15 rows and B has 4 rows
* lstsq(): argument 'A' must be Tensor, not str",0,0,7,0.0,1000,0,26.14,3.86
torch.lt,"* lt() received an invalid combination of arguments - got (input=float, out=NoneType, other=int, ), but expected one of:
* The size of tensor a (17) must match the size of tensor b (14) at non-singleton dimension 3",2,0,2,0.18000000000000005,1000,180,68.23,3.92
torch.lu,"* bool value of Tensor with more than one value is ambiguous
* _lu_no_infos() got an unexpected keyword argument '*args'",0,0,2,0.0,999,0,28.33,3.48
torch.lu_unpack,"* bool value of Tensor with more than one value is ambiguous
* 'float' object has no attribute 'shape'
* not enough values to unpack (expected 2, got 1)
* invalid index of a 0-dim tensor. Use `tensor.item()` in Python or `tensor.item<T>()` in C++ to convert a 0-dim tensor to a number
* only integer tensors of a single element can be converted to an index",28,0,5,0.55,1000,555,365.94,0.64
torch.manual_seed,"* Overflow when unpacking long
* only one element tensors can be converted to Python scalars",0,0,2,0.14,933,134,18.96,2.63
torch.masked_select,"* Expected object of scalar type Bool but got scalar type Long for argument #2 'mask' in call to _th_masked_select_bool
* _th_masked_select_out not supported on CPUType for Half
* masked_select(): argument 'out' must be Tensor, not int
* The size of tensor a (10) must match the size of tensor b (4) at non-singleton dimension 2",2,0,4,0.030000000000000027,1000,29,50.33,4.5
torch.matmul,"* size mismatch, m1: [2618 x 15], m2: [6 x 1] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:41
* size mismatch, [0 x 3], [14] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:193
* Expected object of scalar type Byte but got scalar type Bool for argument #3 'mat2' in call to _th_addmm_out
* matmul(): argument 'other' must be Tensor, not int
* result dtype Long does not match self dtype Float",7,0,10,0.020000000000000018,1000,19,96.1,4.56
torch.matrix_power,"* size mismatch, m1: [18 x 0], m2: [18 x 0] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:41
* matrix_power(Bool{[8, 5, 1, 11]}): expected a tensor of floating types with dim at least 2
* matrix_power(): argument 'n' must be int, not Tensor
* _th_addmm_out not supported on CPUType for Half
* Expected tensor to have size 4 at dimension 1, but got size 10 for argument #2 'batch2' (while checking arguments for bmm)",0,0,6,0.0,1000,0,24.45,4.3
torch.matrix_rank,"* matrix_rank(): argument 'input' must be Tensor, not int",0,0,1,0.0,993,0,23.74,4.01
torch.max,"* max(): argument 'input' must be Tensor, not float
* operation does not have an identity.
* ""max_all"" not implemented for 'Half'",7,0,3,0.5900000000000001,979,577,89.57,0.63
torch.max2,"* max() received an invalid combination of arguments - got (input=Tensor, dim=int, out=Tensor, keepdim=Tensor, ), but expected one of:
* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: '&vi#<",0,0,2,0.0,1000,0,28.23,7.22
torch.max22,"* result type Half can't be cast to the desired output type Short
* max() received an invalid combination of arguments - got (input=int, out=NoneType, other=Tensor, ), but expected one of:
* Expected object of scalar type signed char but got scalar type short int for argument 'other'
* The size of tensor a (5) must match the size of tensor b (14) at non-singleton dimension 2",0,0,4,0.030000000000000027,1000,33,30.34,5.28
torch.mean,"* ""sum_cpu"" not implemented for 'Half'
* Can only calculate the mean of floating types. Got Char instead.
* mean(): argument 'input' must be Tensor, not float",18,0,3,0.74,987,727,252.22,0.23
torch.mean2,"* mean() received an invalid combination of arguments - got (input=Tensor, dim=int, out=Tensor, keepdim=float, ), but expected one of:",0,0,1,0.0,1000,0,27.24,6.66
torch.median,"* ""median"" not implemented for 'Half'
* median cannot be called with empty tensor
* median(): argument 'input' must be Tensor, not float",19,0,3,0.51,986,503,211.82,0.7
torch.median2,"* median() received an invalid combination of arguments - got (input=Tensor, dim=Tensor, out=NoneType, keepdim=Tensor, ), but expected one of:
* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: '@Wr
* Please look up dimensions by name, got: name = None.",0,0,3,0.0,999,0,25.06,7.57
torch.min,"* min(): argument 'input' must be Tensor, not float
* operation does not have an identity.
* ""min_all"" not implemented for 'Half'",12,0,3,0.54,989,539,139.39,0.62
torch.min2,"* min() received an invalid combination of arguments - got (input=Tensor, dim=int, out=NoneType, keepdim=NoneType, ), but expected one of:",0,0,1,0.0,1000,0,26.75,6.91
torch.min22,"* result type Half can't be cast to the desired output type Long
* min() received an invalid combination of arguments - got (input=Tensor, out=NoneType, other=bool, ), but expected one of:
* Expected object of scalar type unsigned char but got scalar type signed char for argument 'other'
* The size of tensor a (5) must match the size of tensor b (18) at non-singleton dimension 1",0,0,4,0.030000000000000027,1000,27,28.94,5.56
torch.mm,"* size mismatch, m1: [8 x 4], m2: [3 x 13] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:41
* _th_addmm_out not supported on CPUType for Half
* matrices expected, got 1D, 2D tensors at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:36
* mm(): argument 'input' must be Tensor, not int
* Expected object of scalar type Short but got scalar type Long for argument #3 'mat2' in call to _th_addmm_out",0,0,6,0.0,1000,0,27.1,4.41
torch.mode,"* mode() received an invalid combination of arguments - got (input=Tensor, dim=Tensor, out=float, keepdim=Tensor, ), but expected one of:
* Invalid name: a valid identifier must contain alphabetical characters and/or underscore, got: ' +K^Jj4tICC?I3PQ$,cU;G7l$hpewRdq( 5yTm[YhZ_1kE/{ogtGpKR5""M>c6""T\Ar^G$gL@zzSs",0,0,2,0.0,1000,0,25.55,7.08
torch.mul,"* mul(): argument 'other' must be Tensor, not str
* The size of tensor a (19) must match the size of tensor b (5) at non-singleton dimension 3
* result type Float can't be cast to the desired output type Char
* ""mul_cpu"" not implemented for 'Half'",9,0,4,0.4,1000,397,149.93,1.7
torch.multinomial,"* multinomial(): argument 'num_samples' must be int, not Tensor",0,0,1,0.0,1000,0,29.11,3.53
torch.mv,"* size mismatch, [17 x 16], [1] at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:193
* _th_addmv_out not supported on CPUType for Half
* matrix and vector expected, got 1D, 4D at /opt/conda/conda-bld/pytorch_1587428398394/work/aten/src/TH/generic/THTensorMath.cpp:188
* mv(): argument 'input' must be Tensor, not bool
* Expected object of scalar type Double but got scalar type Short for argument #3 'vec' in call to _th_addmv_out",0,0,7,0.0,1000,0,28.25,4.2
torch.mvlgamma,"* mvlgamma(): argument 'p' must be int, not Tensor
* mvlgamma is not implemented for Short
* value cannot be converted to type at::Half without overflow: -4.22913e+18
* [enforce fail at CPUAllocator.cpp:47] ((ptrdiff_t)nbytes) >= 0. alloc_cpu() seems to have been called with negative number: 14445756064325959680
* All elements must be greater than (p-1)/2",0,0,6,0.0,1000,2,23.13,3.56
torch.narrow,"* narrow() received an invalid combination of arguments - got (dim=Tensor, length=Tensor, input=Tensor, start=str, ), but expected one of:
* start must be an 0-dim integral Tensor.",0,0,2,0.0,1000,0,31.22,6.66
torch.ne,"* value cannot be converted to type int8_t without overflow: -44279.6
* ne() received an invalid combination of arguments - got (input=float, out=Tensor, other=Tensor, ), but expected one of:
* The size of tensor a (11) must match the size of tensor b (15) at non-singleton dimension 3",4,0,3,0.18999999999999995,1000,186,89.97,3.68
torch.neg,"* expected dtype Int but got dtype Char
* neg(): argument 'input' must be Tensor, not bool
* Negation, the `-` operator, on a bool tensor is not supported. If you are trying to invert a mask, use the `~` or `logical_not()` operator instead.
* ""neg_cpu"" not implemented for 'Half'
* result type Double can't be cast to the desired output type Byte",7,0,5,0.32999999999999996,996,329,94.84,1.74
torch.nn.functional.adaptive_avg_pool1d,"* adaptive_avg_pooling2d(): expected input to have non-empty spatial dimensions, but input has sizes [8, 5, 1, 0] with dimension 3 being empty
* ""adaptive_avg_pool2d_cpu"" not implemented for 'Long'
* adaptive_avg_pool1d(): argument 'output_size' must be tuple of ints, not Tensor
* adaptive_avg_pool1d(): argument 'input' must be Tensor, not str
* [enforce fail at CPUAllocator.cpp:64] . DefaultCPUAllocator: can't allocate memory: you tried to allocate 7410465775564221328 bytes. Error code 12 (Cannot allocate memory)",3,1,7,0.0,1000,0,62.73,4.09
